time,task_id,reward,selected_agent,selected_vm,selected_prb_ratio,done,mask_0,mask_1,mask_2,mask_3,mask_4,a0_score,a0_prb,a1_score,a1_prb,a2_score,a2_prb,a3_score,a3_prb,a4_score,a4_prb,s_0_0,s_0_1,s_0_2,s_0_3,s_0_4,s_0_5,s_0_6,s_0_7,s_0_8,s_0_9,s_0_10,s_0_11,s_1_0,s_1_1,s_1_2,s_1_3,s_1_4,s_1_5,s_1_6,s_1_7,s_1_8,s_1_9,s_1_10,s_1_11,s_2_0,s_2_1,s_2_2,s_2_3,s_2_4,s_2_5,s_2_6,s_2_7,s_2_8,s_2_9,s_2_10,s_2_11,s_3_0,s_3_1,s_3_2,s_3_3,s_3_4,s_3_5,s_3_6,s_3_7,s_3_8,s_3_9,s_3_10,s_3_11,s_4_0,s_4_1,s_4_2,s_4_3,s_4_4,s_4_5,s_4_6,s_4_7,s_4_8,s_4_9,s_4_10,s_4_11,s_next_0_0,s_next_0_1,s_next_0_2,s_next_0_3,s_next_0_4,s_next_0_5,s_next_0_6,s_next_0_7,s_next_0_8,s_next_0_9,s_next_0_10,s_next_0_11,s_next_1_0,s_next_1_1,s_next_1_2,s_next_1_3,s_next_1_4,s_next_1_5,s_next_1_6,s_next_1_7,s_next_1_8,s_next_1_9,s_next_1_10,s_next_1_11,s_next_2_0,s_next_2_1,s_next_2_2,s_next_2_3,s_next_2_4,s_next_2_5,s_next_2_6,s_next_2_7,s_next_2_8,s_next_2_9,s_next_2_10,s_next_2_11,s_next_3_0,s_next_3_1,s_next_3_2,s_next_3_3,s_next_3_4,s_next_3_5,s_next_3_6,s_next_3_7,s_next_3_8,s_next_3_9,s_next_3_10,s_next_3_11,s_next_4_0,s_next_4_1,s_next_4_2,s_next_4_3,s_next_4_4,s_next_4_5,s_next_4_6,s_next_4_7,s_next_4_8,s_next_4_9,s_next_4_10,s_next_4_11
60.0000,2100,-4.900000,0,16,0.000000,0,1,1,1,1,1,6,0,0,5,0,1,4,2,4,10,1.000000,0.600000,0.000000,0.000000,0.480000,0.864124,1.000000,0.000000,0.000000,0.000000,1.000000,0.019769,1.000000,0.600000,0.000000,0.000000,0.480000,0.869253,1.000000,0.000000,0.000000,0.000000,1.000000,0.019769,1.000000,0.600000,0.000000,0.000000,0.480000,0.352830,1.000000,0.000000,0.000000,0.000000,1.000000,0.019769,1.000000,0.600000,0.000000,0.000000,0.480000,0.365209,1.000000,0.000000,0.000000,0.000000,1.000000,0.019769,1.000000,0.600000,0.000000,0.000000,1.200000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.019769,1.000000,0.600000,0.000000,0.010000,0.480000,0.864124,1.000000,0.000000,0.000000,0.000000,1.000000,0.019769,1.000000,0.600000,0.000000,0.000000,0.480000,0.869253,1.000000,0.000000,0.000000,0.000000,1.000000,0.019769,1.000000,0.600000,0.000000,0.000000,0.480000,0.352830,1.000000,0.000000,0.000000,0.000000,1.000000,0.019769,1.000000,0.600000,0.000000,0.000000,0.480000,0.365209,1.000000,0.000000,0.000000,0.000000,1.000000,0.019769,1.000000,0.600000,0.000000,0.000000,1.200000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.019769
66.0000,1500,8.099299,2,48,0.200000,0,1,1,1,1,1,0,9,5,8,9,2,8,7,0,4,1.000000,0.600000,0.000000,0.010000,0.480000,0.949011,1.000000,0.000000,0.000000,0.000000,1.000000,0.021746,1.000000,0.600000,0.000000,0.000000,0.480000,0.910775,1.000000,0.000000,0.000000,0.000000,1.000000,0.021746,1.000000,0.600000,0.000000,0.000000,0.480000,0.435329,1.000000,0.000000,0.000000,0.000000,1.000000,0.021746,1.000000,0.600000,0.000000,0.000000,0.480000,0.344093,1.000000,0.000000,0.000000,0.000000,1.000000,0.021746,1.000000,0.600000,0.000000,0.000000,1.200000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.021746,1.000000,0.600000,0.000000,0.010000,0.480000,0.949011,0.998000,0.000434,0.000000,0.000000,1.000000,0.023723,1.000000,0.600000,0.000000,0.000000,0.480000,0.910775,0.998000,0.000434,0.000000,0.000000,1.000000,0.023723,1.000000,0.600000,0.001736,0.010000,0.480000,0.435329,0.998000,0.000434,0.000000,0.000000,1.000000,0.023723,1.000000,0.600000,0.000000,0.000000,0.480000,0.344093,0.998000,0.000434,0.000000,0.000000,1.000000,0.023723,1.000000,0.600000,0.000000,0.000000,1.200000,1.000000,0.998000,0.000434,0.000000,1.000000,0.000000,0.023723
66.0000,1900,7.765297,2,49,0.800000,0,1,1,1,1,1,3,0,2,9,10,8,7,6,1,5,1.000000,0.600000,0.000000,0.010000,0.480000,0.822814,1.000000,0.000000,0.000000,0.000000,1.000000,0.021746,1.000000,0.600000,0.000000,0.000000,0.480000,0.453774,1.000000,0.000000,0.000000,0.000000,1.000000,0.021746,1.000000,0.600000,0.000000,0.010000,0.480000,0.719043,1.000000,0.000000,0.000000,0.000000,1.000000,0.021746,1.000000,0.600000,0.000000,0.000000,0.480000,0.214269,1.000000,0.000000,0.000000,0.000000,1.000000,0.021746,1.000000,0.600000,0.000000,0.000000,1.200000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.021746,1.000000,0.600000,0.000000,0.010000,0.480000,0.822814,0.996000,0.000822,0.000000,0.000000,1.000000,0.025041,1.000000,0.600000,0.000000,0.010000,0.480000,0.453774,0.996000,0.000822,0.000000,0.000000,1.000000,0.025041,1.000000,0.600000,0.003289,0.000000,0.480000,0.719043,0.996000,0.000822,0.000000,0.000000,1.000000,0.025041,1.000000,0.600000,0.000000,0.000000,0.480000,0.214269,0.996000,0.000822,0.000000,0.000000,1.000000,0.025041,1.000000,0.600000,0.000000,0.010000,1.200000,1.000000,0.996000,0.000822,0.000000,1.000000,0.000000,0.025041
75.0000,2101,7.764579,1,32,1.000000,0,1,1,1,1,1,3,4,10,10,10,4,1,2,5,8,1.000000,0.600000,0.000000,0.010000,0.480000,0.864124,0.998000,0.000833,0.000000,0.000000,1.000000,0.024712,1.000000,0.600000,0.000000,0.000000,0.480000,0.869253,0.998000,0.000833,0.000000,0.000000,1.000000,0.024712,1.000000,0.600000,0.003333,0.000000,0.480000,0.352830,0.998000,0.000833,0.000000,0.000000,1.000000,0.024712,1.000000,0.600000,0.000000,0.000000,0.480000,0.365209,0.998000,0.000833,0.000000,0.000000,1.000000,0.024712,1.000000,0.600000,0.000000,0.010000,1.200000,1.000000,0.998000,0.000833,0.000000,1.000000,0.000000,0.024712,1.000000,0.600000,0.000000,0.020000,0.480000,0.864124,0.992000,0.001103,0.000000,0.000000,1.000000,0.028007,1.000000,0.600000,0.001471,0.000000,0.480000,0.869253,0.992000,0.001103,0.000000,0.000000,1.000000,0.028007,1.000000,0.600000,0.002941,0.010000,0.480000,0.352830,0.992000,0.001103,0.000000,0.000000,1.000000,0.028007,1.000000,0.600000,0.000000,0.000000,0.480000,0.365209,0.992000,0.001103,0.000000,0.000000,1.000000,0.028007,1.000000,0.600000,0.000000,0.030000,1.200000,1.000000,0.992000,0.001103,0.000000,1.000000,0.000000,0.028007
81.0000,1901,7.847520,2,48,0.700000,0,1,1,1,1,1,6,6,4,9,9,7,8,2,0,6,1.000000,0.600000,0.000000,0.010000,0.480000,0.822814,0.995000,0.000772,0.000000,0.000000,1.000000,0.026689,1.000000,0.600000,0.000000,0.010000,0.480000,0.453774,0.995000,0.000772,0.000000,0.000000,1.000000,0.026689,1.000000,0.600000,0.003086,0.000000,0.480000,0.719043,0.995000,0.000772,0.000000,0.000000,1.000000,0.026689,1.000000,0.600000,0.000000,0.000000,0.480000,0.214269,0.995000,0.000772,0.000000,0.000000,1.000000,0.026689,1.000000,0.600000,0.000000,0.030000,1.200000,1.000000,0.995000,0.000772,0.000000,1.000000,0.000000,0.026689,1.000000,0.600000,0.000000,0.020000,0.480000,0.822814,0.991000,0.001389,0.000000,0.000000,1.000000,0.029654,1.000000,0.600000,0.001389,0.000000,0.480000,0.453774,0.991000,0.001389,0.000000,0.000000,1.000000,0.029654,1.000000,0.600000,0.004167,0.000000,0.480000,0.719043,0.991000,0.001389,0.000000,0.000000,1.000000,0.029654,1.000000,0.600000,0.000000,0.000000,0.480000,0.214269,0.991000,0.001389,0.000000,0.000000,1.000000,0.029654,1.000000,0.600000,0.000000,0.040000,1.200000,1.000000,0.991000,0.001389,0.000000,1.000000,0.000000,0.029654
81.0000,1501,-4.554280,4,2,1.000000,0,1,1,1,1,1,10,9,9,3,4,3,0,3,10,10,1.000000,0.600000,0.000000,0.010000,0.480000,0.949011,0.995000,0.000772,0.000000,0.000000,1.000000,0.026689,1.000000,0.600000,0.000000,0.010000,0.480000,0.910775,0.995000,0.000772,0.000000,0.000000,1.000000,0.026689,1.000000,0.600000,0.003086,0.000000,0.480000,0.435329,0.995000,0.000772,0.000000,0.000000,1.000000,0.026689,1.000000,0.600000,0.000000,0.000000,0.480000,0.344093,0.995000,0.000772,0.000000,0.000000,1.000000,0.026689,1.000000,0.600000,0.000000,0.020000,1.200000,1.000000,0.995000,0.000772,0.000000,1.000000,0.000000,0.026689,1.000000,0.600000,0.000000,0.030000,0.480000,0.949011,0.986000,0.001318,0.000527,0.000000,1.000000,0.031239,1.000000,0.600000,0.001318,0.020000,0.480000,0.910775,0.986000,0.001318,0.000527,0.000000,1.000000,0.031239,1.000000,0.600000,0.003955,0.010000,0.480000,0.435329,0.986000,0.001318,0.000527,0.000000,1.000000,0.031239,1.000000,0.600000,0.000000,0.000000,0.480000,0.344093,0.986000,0.001318,0.000527,0.000000,1.000000,0.031239,1.000000,0.600000,0.000527,0.040000,1.200000,1.000000,0.986000,0.001318,0.000527,1.000000,0.000000,0.031239
85.0000,1100,-4.554793,4,3,0.400000,0,1,1,1,1,1,2,2,1,3,6,3,3,6,8,4,1.000000,0.600000,0.000000,0.020000,0.480000,0.554578,0.992000,0.001103,0.000000,0.000000,1.000000,0.028007,1.000000,0.600000,0.001471,0.000000,0.480000,0.323879,0.992000,0.001103,0.000000,0.000000,1.000000,0.028007,1.000000,0.600000,0.002941,0.010000,0.480000,0.627850,0.992000,0.001103,0.000000,0.000000,1.000000,0.028007,1.000000,0.600000,0.000000,0.000000,0.480000,0.437649,0.992000,0.001103,0.000000,0.000000,1.000000,0.028007,1.000000,0.600000,0.000000,0.030000,1.200000,1.000000,0.992000,0.001103,0.000000,1.000000,0.000000,0.028007,1.000000,0.600000,0.000000,0.030000,0.480000,0.552897,0.984000,0.001898,0.001012,0.000000,1.000000,0.032557,1.000000,0.600000,0.003795,0.020000,0.480000,0.330630,0.984000,0.001898,0.001012,0.000000,1.000000,0.032557,1.000000,0.600000,0.003795,0.010000,0.480000,0.621062,0.984000,0.001898,0.001012,0.000000,1.000000,0.032557,1.000000,0.600000,0.000000,0.000000,0.480000,0.435130,0.984000,0.001898,0.001012,0.000000,1.000000,0.032557,1.000000,0.600000,0.001012,0.050000,1.200000,1.000000,0.984000,0.001898,0.001012,1.000000,0.000000,0.032557
90.0000,2102,7.762717,1,32,0.900000,0,1,1,1,1,1,7,8,10,9,5,10,0,6,1,10,1.000000,0.600000,0.000000,0.020000,0.480000,0.864124,0.991000,0.001389,0.000000,0.000000,1.000000,0.029654,1.000000,0.600000,0.001389,0.000000,0.480000,0.869253,0.991000,0.001389,0.000000,0.000000,1.000000,0.029654,1.000000,0.600000,0.004167,0.000000,0.480000,0.352830,0.991000,0.001389,0.000000,0.000000,1.000000,0.029654,1.000000,0.600000,0.000000,0.000000,0.480000,0.365209,0.991000,0.001389,0.000000,0.000000,1.000000,0.029654,1.000000,0.600000,0.000000,0.050000,1.200000,1.000000,0.991000,0.001389,0.000000,1.000000,0.000000,0.029654,1.000000,0.600000,0.000000,0.030000,0.480000,0.864124,0.984000,0.001875,0.001000,0.000000,1.000000,0.032949,1.000000,0.600000,0.003750,0.010000,0.480000,0.869253,0.984000,0.001875,0.001000,0.000000,1.000000,0.032949,1.000000,0.600000,0.003750,0.010000,0.480000,0.352830,0.984000,0.001875,0.001000,0.000000,1.000000,0.032949,1.000000,0.600000,0.000000,0.000000,0.480000,0.365209,0.984000,0.001875,0.001000,0.000000,1.000000,0.032949,1.000000,0.600000,0.001000,0.050000,1.200000,1.000000,0.984000,0.001875,0.001000,1.000000,0.000000,0.032949
94.0000,2300,8.012524,1,33,0.600000,0,0,1,1,1,1,3,6,9,6,3,2,5,3,7,1,1.000000,0.600000,0.000000,0.030000,0.480000,1.040534,0.988000,0.001330,0.000532,0.000000,1.000000,0.030972,1.000000,0.600000,0.001330,0.010000,0.480000,0.531706,0.988000,0.001330,0.000532,0.000000,1.000000,0.030972,1.000000,0.600000,0.003989,0.010000,0.480000,0.955940,0.988000,0.001330,0.000532,0.000000,1.000000,0.030972,1.000000,0.600000,0.000000,0.000000,0.480000,0.337375,0.988000,0.001330,0.000532,0.000000,1.000000,0.030972,1.000000,0.600000,0.000532,0.050000,1.200000,1.000000,0.988000,0.001330,0.000532,1.000000,0.000000,0.030972,1.000000,0.600000,0.000000,0.030000,0.480000,1.040534,0.983000,0.001856,0.000990,0.000000,1.000000,0.033278,1.000000,0.600000,0.003713,0.010000,0.480000,0.531706,0.983000,0.001856,0.000990,0.000000,1.000000,0.033278,1.000000,0.600000,0.003713,0.010000,0.480000,0.955940,0.983000,0.001856,0.000990,0.000000,1.000000,0.033278,1.000000,0.600000,0.000000,0.000000,0.480000,0.337375,0.983000,0.001856,0.000990,0.000000,1.000000,0.033278,1.000000,0.600000,0.000990,0.050000,1.200000,1.000000,0.983000,0.001856,0.000990,1.000000,0.000000,0.033278
100.0000,1101,8.179083,1,32,0.100000,0,1,1,1,1,1,2,4,10,1,8,7,8,10,0,1,1.000000,0.600000,0.000000,0.030000,0.480000,0.552897,0.984000,0.001875,0.001000,0.000000,1.000000,0.032949,1.000000,0.600000,0.003750,0.010000,0.480000,0.330630,0.984000,0.001875,0.001000,0.000000,1.000000,0.032949,1.000000,0.600000,0.003750,0.010000,0.480000,0.621062,0.984000,0.001875,0.001000,0.000000,1.000000,0.032949,1.000000,0.600000,0.000000,0.000000,0.480000,0.435130,0.984000,0.001875,0.001000,0.000000,1.000000,0.032949,1.000000,0.600000,0.001000,0.050000,1.200000,1.000000,0.984000,0.001875,0.001000,1.000000,0.000000,0.032949,1.000000,0.600000,0.000000,0.030000,0.480000,0.552897,0.983000,0.002083,0.000952,0.000000,1.000000,0.034596,1.000000,0.600000,0.004762,0.000000,0.480000,0.330630,0.983000,0.002083,0.000952,0.000000,1.000000,0.034596,1.000000,0.600000,0.003571,0.010000,0.480000,0.621062,0.983000,0.002083,0.000952,0.000000,1.000000,0.034596,1.000000,0.600000,0.000000,0.000000,0.480000,0.435130,0.983000,0.002083,0.000952,0.000000,1.000000,0.034596,1.000000,0.600000,0.000952,0.050000,1.200000,1.000000,0.983000,0.002083,0.000952,1.000000,0.000000,0.034596
