time,task_id,reward,selected_agent,selected_vm,selected_priority_bin,done,mask_0,mask_1,mask_2,mask_3,mask_4,a0_score,a0_priority_bin,a1_score,a1_priority_bin,a2_score,a2_priority_bin,a3_score,a3_priority_bin,a4_score,a4_priority_bin,s_0_0,s_0_1,s_0_2,s_0_3,s_0_4,s_0_5,s_0_6,s_0_7,s_0_8,s_0_9,s_0_10,s_0_11,s_1_0,s_1_1,s_1_2,s_1_3,s_1_4,s_1_5,s_1_6,s_1_7,s_1_8,s_1_9,s_1_10,s_1_11,s_2_0,s_2_1,s_2_2,s_2_3,s_2_4,s_2_5,s_2_6,s_2_7,s_2_8,s_2_9,s_2_10,s_2_11,s_3_0,s_3_1,s_3_2,s_3_3,s_3_4,s_3_5,s_3_6,s_3_7,s_3_8,s_3_9,s_3_10,s_3_11,s_4_0,s_4_1,s_4_2,s_4_3,s_4_4,s_4_5,s_4_6,s_4_7,s_4_8,s_4_9,s_4_10,s_4_11,s_next_0_0,s_next_0_1,s_next_0_2,s_next_0_3,s_next_0_4,s_next_0_5,s_next_0_6,s_next_0_7,s_next_0_8,s_next_0_9,s_next_0_10,s_next_0_11,s_next_1_0,s_next_1_1,s_next_1_2,s_next_1_3,s_next_1_4,s_next_1_5,s_next_1_6,s_next_1_7,s_next_1_8,s_next_1_9,s_next_1_10,s_next_1_11,s_next_2_0,s_next_2_1,s_next_2_2,s_next_2_3,s_next_2_4,s_next_2_5,s_next_2_6,s_next_2_7,s_next_2_8,s_next_2_9,s_next_2_10,s_next_2_11,s_next_3_0,s_next_3_1,s_next_3_2,s_next_3_3,s_next_3_4,s_next_3_5,s_next_3_6,s_next_3_7,s_next_3_8,s_next_3_9,s_next_3_10,s_next_3_11,s_next_4_0,s_next_4_1,s_next_4_2,s_next_4_3,s_next_4_4,s_next_4_5,s_next_4_6,s_next_4_7,s_next_4_8,s_next_4_9,s_next_4_10,s_next_4_11
162.0000,1504,8.065250,0,16,9,0,1,1,1,1,1,7,9,7,5,6,3,6,0,5,9,1.000000,0.600000,0.018776,0.000000,0.480000,0.949011,0.000000,0.016397,0.010700,0.000000,1.000000,0.053377,1.000000,0.600000,0.018776,0.000000,0.480000,0.910775,0.000000,0.016397,0.010700,0.000000,1.000000,0.053377,1.000000,0.600000,0.009774,0.010000,0.480000,0.435329,0.000000,0.016397,0.010700,0.000000,1.000000,0.053377,1.000000,0.600000,0.018261,0.000000,0.480000,0.344093,0.000000,0.016397,0.010700,0.000000,1.000000,0.053377,1.000000,0.600000,0.010700,0.010000,1.200000,1.000000,0.000000,0.016397,0.010700,1.000000,0.000000,0.053377,1.000000,0.600000,0.019076,0.000000,0.480000,0.949011,0.000000,0.016378,0.010442,0.000000,1.000000,0.054695,1.000000,0.600000,0.018323,0.000000,0.480000,0.910775,0.000000,0.016378,0.010442,0.000000,1.000000,0.054695,1.000000,0.600000,0.010291,0.010000,0.480000,0.435329,0.000000,0.016378,0.010442,0.000000,1.000000,0.054695,1.000000,0.600000,0.017821,0.000000,0.480000,0.344093,0.000000,0.016378,0.010442,0.000000,1.000000,0.054695,1.000000,0.600000,0.010442,0.000000,1.200000,1.000000,0.000000,0.016378,0.010442,1.000000,0.000000,0.054695
163.0000,2307,8.065258,2,49,5,0,0,1,1,1,1,3,7,2,10,9,5,3,10,8,10,1.000000,0.600000,0.019427,0.010000,0.480000,1.040534,0.000000,0.016488,0.010634,0.000000,1.000000,0.053707,1.000000,0.600000,0.018661,0.000000,0.480000,0.531706,0.000000,0.016488,0.010634,0.000000,1.000000,0.053707,1.000000,0.600000,0.009714,0.010000,0.480000,0.955940,0.000000,0.016488,0.010634,0.000000,1.000000,0.053707,1.000000,0.600000,0.018149,0.000000,0.480000,0.337375,0.000000,0.016488,0.010634,0.000000,1.000000,0.053707,1.000000,0.600000,0.010634,0.000000,1.200000,1.000000,0.000000,0.016488,0.010634,1.000000,0.000000,0.053707,1.000000,0.600000,0.018962,0.000000,0.480000,1.040534,0.000000,0.016280,0.010379,0.000000,1.000000,0.055025,1.000000,0.600000,0.018214,0.000000,0.480000,0.531706,0.000000,0.016280,0.010379,0.000000,1.000000,0.055025,1.000000,0.600000,0.010230,0.000000,0.480000,0.955940,0.000000,0.016280,0.010379,0.000000,1.000000,0.055025,1.000000,0.600000,0.017715,0.000000,0.480000,0.337375,0.000000,0.016280,0.010379,0.000000,1.000000,0.055025,1.000000,0.600000,0.010379,0.000000,1.200000,1.000000,0.000000,0.016280,0.010379,1.000000,0.000000,0.055025
168.0000,259,8.148384,4,0,3,0,1,1,1,0,1,1,4,7,1,5,8,2,7,10,3,0.666667,0.400000,0.018849,0.000000,0.480000,0.214175,1.000000,0.016183,0.010317,0.000000,1.000000,0.055354,0.666667,0.400000,0.018105,0.000000,0.480000,0.767969,1.000000,0.016183,0.010317,0.000000,1.000000,0.055354,0.666667,0.400000,0.010169,0.000000,0.480000,0.870633,1.000000,0.016183,0.010317,0.000000,1.000000,0.055354,0.666667,0.400000,0.017609,0.000000,0.480000,1.141011,1.000000,0.016183,0.010317,0.000000,1.000000,0.055354,0.666667,0.400000,0.010317,0.000000,1.200000,1.000000,1.000000,0.016183,0.010317,1.000000,0.000000,0.055354,0.666667,0.400000,0.021078,0.010000,0.480000,0.214175,0.000000,0.016605,0.010686,0.000000,1.000000,0.056013,0.666667,0.400000,0.017892,0.000000,0.480000,0.767969,0.000000,0.016605,0.010686,0.000000,1.000000,0.056013,0.666667,0.400000,0.010049,0.000000,0.480000,0.870633,0.000000,0.016605,0.010686,0.000000,1.000000,0.056013,0.666667,0.400000,0.017402,0.000000,0.480000,1.141011,0.000000,0.016605,0.010686,0.000000,1.000000,0.056013,0.666667,0.400000,0.010686,0.000000,1.200000,1.000000,0.000000,0.016605,0.010686,1.000000,0.000000,0.056013
168.0000,1704,8.231717,4,1,3,0,1,1,1,1,1,1,9,0,10,4,0,2,9,8,3,1.000000,0.600000,0.018849,0.010000,0.480000,0.429211,1.000000,0.016183,0.010317,0.000000,1.000000,0.055354,1.000000,0.600000,0.018105,0.000000,0.480000,0.459226,1.000000,0.016183,0.010317,0.000000,1.000000,0.055354,1.000000,0.600000,0.010169,0.000000,0.480000,0.487397,1.000000,0.016183,0.010317,0.000000,1.000000,0.055354,1.000000,0.600000,0.017609,0.000000,0.480000,0.514026,1.000000,0.016183,0.010317,0.000000,1.000000,0.055354,1.000000,0.600000,0.010317,0.010000,1.200000,1.000000,1.000000,0.016183,0.010317,1.000000,0.000000,0.055354,1.000000,0.600000,0.021078,0.010000,0.480000,0.429211,0.000000,0.016605,0.010686,0.000000,1.000000,0.056013,1.000000,0.600000,0.017892,0.000000,0.480000,0.459226,0.000000,0.016605,0.010686,0.000000,1.000000,0.056013,1.000000,0.600000,0.010049,0.000000,0.480000,0.487397,0.000000,0.016605,0.010686,0.000000,1.000000,0.056013,1.000000,0.600000,0.017402,0.000000,0.480000,0.514026,0.000000,0.016605,0.010686,0.000000,1.000000,0.056013,1.000000,0.600000,0.010686,0.000000,1.200000,1.000000,0.000000,0.016605,0.010686,1.000000,0.000000,0.056013
171.0000,9,8.023197,1,32,6,0,1,1,0,1,1,4,10,9,6,1,10,3,2,4,9,0.666667,0.400000,0.020955,0.010000,0.480000,0.467002,1.000000,0.016508,0.010624,0.000000,1.000000,0.056343,0.666667,0.400000,0.017788,0.000000,0.480000,0.381586,1.000000,0.016508,0.010624,0.000000,1.000000,0.056343,0.666667,0.400000,0.009990,0.000000,0.480000,1.004824,1.000000,0.016508,0.010624,0.000000,1.000000,0.056343,0.666667,0.400000,0.017300,0.000000,0.480000,0.968085,1.000000,0.016508,0.010624,0.000000,1.000000,0.056343,0.666667,0.400000,0.010624,0.000000,1.200000,1.000000,1.000000,0.016508,0.010624,1.000000,0.000000,0.056343,0.666667,0.400000,0.020594,0.010000,0.480000,0.467002,0.000000,0.017301,0.010441,0.000000,1.000000,0.057331,0.666667,0.400000,0.021073,0.020000,0.480000,0.381586,0.000000,0.017301,0.010441,0.000000,1.000000,0.057331,0.666667,0.400000,0.009818,0.000000,0.480000,1.004824,0.000000,0.017301,0.010441,0.000000,1.000000,0.057331,0.666667,0.400000,0.017720,0.010000,0.480000,0.968085,0.000000,0.017301,0.010441,0.000000,1.000000,0.057331,0.666667,0.400000,0.010441,0.000000,1.200000,1.000000,0.000000,0.017301,0.010441,1.000000,0.000000,0.057331
173.0000,1105,8.064764,1,34,8,0,1,1,1,1,1,8,5,9,8,3,4,4,4,1,9,1.000000,0.600000,0.020713,0.010000,0.480000,0.552897,1.000000,0.017040,0.010501,0.000000,1.000000,0.057002,1.000000,0.600000,0.020472,0.020000,0.480000,0.330630,1.000000,0.017040,0.010501,0.000000,1.000000,0.057002,1.000000,0.600000,0.009875,0.000000,0.480000,0.621062,1.000000,0.017040,0.010501,0.000000,1.000000,0.057002,1.000000,0.600000,0.017100,0.000000,0.480000,0.435130,1.000000,0.017040,0.010501,0.000000,1.000000,0.057002,1.000000,0.600000,0.010501,0.000000,1.200000,1.000000,1.000000,0.017040,0.010501,1.000000,0.000000,0.057002,1.000000,0.600000,0.020245,0.000000,0.480000,0.552897,0.000000,0.017361,0.010264,0.000000,1.000000,0.058320,1.000000,0.600000,0.022128,0.030000,0.480000,0.330630,0.000000,0.017361,0.010264,0.000000,1.000000,0.058320,1.000000,0.600000,0.009652,0.000000,0.480000,0.621062,0.000000,0.017361,0.010264,0.000000,1.000000,0.058320,1.000000,0.600000,0.017420,0.000000,0.480000,0.435130,0.000000,0.017361,0.010264,0.000000,1.000000,0.058320,1.000000,0.600000,0.010264,0.000000,1.200000,1.000000,0.000000,0.017361,0.010264,1.000000,0.000000,0.058320
173.0000,1907,8.064764,3,64,4,0,1,1,1,1,1,2,10,2,4,4,4,10,4,7,1,1.000000,0.600000,0.020713,0.010000,0.480000,0.822814,1.000000,0.017040,0.010501,0.000000,1.000000,0.057002,1.000000,0.600000,0.020472,0.030000,0.480000,0.453774,1.000000,0.017040,0.010501,0.000000,1.000000,0.057002,1.000000,0.600000,0.009875,0.000000,0.480000,0.719043,1.000000,0.017040,0.010501,0.000000,1.000000,0.057002,1.000000,0.600000,0.017100,0.000000,0.480000,0.214269,1.000000,0.017040,0.010501,0.000000,1.000000,0.057002,1.000000,0.600000,0.010501,0.000000,1.200000,1.000000,1.000000,0.017040,0.010501,1.000000,0.000000,0.057002,1.000000,0.600000,0.020245,0.000000,0.480000,0.822814,0.000000,0.017361,0.010264,0.000000,1.000000,0.058320,1.000000,0.600000,0.022128,0.030000,0.480000,0.453774,0.000000,0.017361,0.010264,0.000000,1.000000,0.058320,1.000000,0.600000,0.009652,0.000000,0.480000,0.719043,0.000000,0.017361,0.010264,0.000000,1.000000,0.058320,1.000000,0.600000,0.017420,0.000000,0.480000,0.214269,0.000000,0.017361,0.010264,0.000000,1.000000,0.058320,1.000000,0.600000,0.010264,0.000000,1.200000,1.000000,0.000000,0.017361,0.010264,1.000000,0.000000,0.058320
168.0000,906,8.038098,0,16,6,0,1,1,1,1,1,8,6,7,2,7,9,7,8,7,1,2.000000,1.250000,0.018849,0.000000,0.480000,0.817305,1.000000,0.016183,0.010317,0.000000,1.000000,0.055354,2.000000,1.250000,0.018105,0.000000,0.480000,0.945939,1.000000,0.016183,0.010317,0.000000,1.000000,0.055354,2.000000,1.250000,0.010169,0.000000,0.480000,0.211293,1.000000,0.016183,0.010317,0.000000,1.000000,0.055354,2.000000,1.250000,0.017609,0.000000,0.480000,0.521016,1.000000,0.016183,0.010317,0.000000,1.000000,0.055354,2.000000,1.250000,0.010317,0.010000,1.200000,1.000000,1.000000,0.016183,0.010317,1.000000,0.000000,0.055354,2.000000,1.250000,0.020245,0.000000,0.480000,0.817305,0.000000,0.017361,0.010264,0.000000,1.000000,0.058320,2.000000,1.250000,0.022128,0.030000,0.480000,0.945939,0.000000,0.017361,0.010264,0.000000,1.000000,0.058320,2.000000,1.250000,0.009652,0.000000,0.480000,0.211293,0.000000,0.017361,0.010264,0.000000,1.000000,0.058320,2.000000,1.250000,0.017420,0.000000,0.480000,0.521016,0.000000,0.017361,0.010264,0.000000,1.000000,0.058320,2.000000,1.250000,0.010264,0.000000,1.200000,1.000000,0.000000,0.017361,0.010264,1.000000,0.000000,0.058320
174.0000,1908,8.064775,1,32,6,0,1,1,1,1,1,6,10,7,6,2,6,5,1,2,9,1.000000,0.600000,0.020594,0.010000,0.480000,0.822814,0.000000,0.017301,0.010441,0.000000,1.000000,0.057331,1.000000,0.600000,0.021073,0.020000,0.480000,0.453774,0.000000,0.017301,0.010441,0.000000,1.000000,0.057331,1.000000,0.600000,0.009818,0.000000,0.480000,0.719043,0.000000,0.017301,0.010441,0.000000,1.000000,0.057331,1.000000,0.600000,0.017720,0.010000,0.480000,0.214269,0.000000,0.017301,0.010441,0.000000,1.000000,0.057331,1.000000,0.600000,0.010441,0.000000,1.200000,1.000000,0.000000,0.017301,0.010441,1.000000,0.000000,0.057331,1.000000,0.600000,0.020131,0.000000,0.480000,0.822814,0.000000,0.017264,0.010487,0.000000,1.000000,0.058649,1.000000,0.600000,0.022004,0.020000,0.480000,0.453774,0.000000,0.017264,0.010487,0.000000,1.000000,0.058649,1.000000,0.600000,0.009597,0.000000,0.480000,0.719043,0.000000,0.017264,0.010487,0.000000,1.000000,0.058649,1.000000,0.600000,0.017322,0.000000,0.480000,0.214269,0.000000,0.017264,0.010487,0.000000,1.000000,0.058649,1.000000,0.600000,0.010487,0.010000,1.200000,1.000000,0.000000,0.017264,0.010487,1.000000,0.000000,0.058649
171.0000,706,8.078119,1,33,10,0,1,1,1,1,1,2,2,6,10,4,0,5,7,0,1,2.000000,1.250000,0.020955,0.010000,0.480000,0.761797,1.000000,0.016508,0.010624,0.000000,1.000000,0.056343,2.000000,1.250000,0.017788,0.010000,0.480000,0.879910,1.000000,0.016508,0.010624,0.000000,1.000000,0.056343,2.000000,1.250000,0.009990,0.000000,0.480000,0.201080,1.000000,0.016508,0.010624,0.000000,1.000000,0.056343,2.000000,1.250000,0.017300,0.000000,0.480000,0.484087,1.000000,0.016508,0.010624,0.000000,1.000000,0.056343,2.000000,1.250000,0.010624,0.000000,1.200000,1.000000,1.000000,0.016508,0.010624,1.000000,0.000000,0.056343,2.000000,1.250000,0.020019,0.000000,0.480000,0.761797,0.000000,0.017167,0.010428,0.000000,1.000000,0.058979,2.000000,1.250000,0.021881,0.010000,0.480000,0.879910,0.000000,0.017167,0.010428,0.000000,1.000000,0.058979,2.000000,1.250000,0.009544,0.000000,0.480000,0.201080,0.000000,0.017167,0.010428,0.000000,1.000000,0.058979,2.000000,1.250000,0.017225,0.000000,0.480000,0.484087,0.000000,0.017167,0.010428,0.000000,1.000000,0.058979,2.000000,1.250000,0.010428,0.000000,1.200000,1.000000,0.000000,0.017167,0.010428,1.000000,0.000000,0.058979
177.0000,1505,8.231452,4,0,8,0,1,1,1,1,1,9,7,6,9,10,5,10,5,10,8,1.000000,0.600000,0.020245,0.000000,0.480000,0.949011,0.000000,0.017361,0.010264,0.000000,1.000000,0.058320,1.000000,0.600000,0.022128,0.030000,0.480000,0.910775,0.000000,0.017361,0.010264,0.000000,1.000000,0.058320,1.000000,0.600000,0.009652,0.000000,0.480000,0.435329,0.000000,0.017361,0.010264,0.000000,1.000000,0.058320,1.000000,0.600000,0.017420,0.000000,0.480000,0.344093,0.000000,0.017361,0.010264,0.000000,1.000000,0.058320,1.000000,0.600000,0.010264,0.000000,1.200000,1.000000,0.000000,0.017361,0.010264,1.000000,0.000000,0.058320,1.000000,0.600000,0.020019,0.000000,0.480000,0.949011,0.000000,0.017167,0.010428,0.000000,1.000000,0.058979,1.000000,0.600000,0.021881,0.010000,0.480000,0.910775,0.000000,0.017167,0.010428,0.000000,1.000000,0.058979,1.000000,0.600000,0.009544,0.000000,0.480000,0.435329,0.000000,0.017167,0.010428,0.000000,1.000000,0.058979,1.000000,0.600000,0.017225,0.000000,0.480000,0.344093,0.000000,0.017167,0.010428,0.000000,1.000000,0.058979,1.000000,0.600000,0.010428,0.000000,1.200000,1.000000,0.000000,0.017167,0.010428,1.000000,0.000000,0.058979
176.0000,1306,8.064796,1,34,6,0,0,1,1,1,1,8,3,6,6,3,2,4,9,3,1,1.000000,0.600000,0.020360,0.010000,0.480000,1.108213,1.000000,0.017282,0.010322,0.000000,1.000000,0.057990,1.000000,0.600000,0.021544,0.020000,0.480000,0.762398,1.000000,0.017282,0.010322,0.000000,1.000000,0.057990,1.000000,0.600000,0.009706,0.000000,0.480000,0.822442,1.000000,0.017282,0.010322,0.000000,1.000000,0.057990,1.000000,0.600000,0.017519,0.000000,0.480000,0.171832,1.000000,0.017282,0.010322,0.000000,1.000000,0.057990,1.000000,0.600000,0.010322,0.000000,1.200000,1.000000,1.000000,0.017282,0.010322,1.000000,0.000000,0.057990,1.000000,0.600000,0.019907,0.000000,0.480000,1.108213,0.000000,0.017072,0.010370,0.000000,1.000000,0.059308,1.000000,0.600000,0.021759,0.000000,0.480000,0.762398,0.000000,0.017072,0.010370,0.000000,1.000000,0.059308,1.000000,0.600000,0.009491,0.000000,0.480000,0.822442,0.000000,0.017072,0.010370,0.000000,1.000000,0.059308,1.000000,0.600000,0.017130,0.000000,0.480000,0.171832,0.000000,0.017072,0.010370,0.000000,1.000000,0.059308,1.000000,0.600000,0.010370,0.000000,1.200000,1.000000,0.000000,0.017072,0.010370,1.000000,0.000000,0.059308
180.0000,1508,8.064873,2,48,4,0,1,1,1,1,1,2,6,0,6,9,4,9,4,8,7,1.000000,0.600000,0.019907,0.000000,0.480000,0.949011,0.000000,0.017072,0.010370,0.000000,1.000000,0.059308,1.000000,0.600000,0.021759,0.000000,0.480000,0.910775,0.000000,0.017072,0.010370,0.000000,1.000000,0.059308,1.000000,0.600000,0.009491,0.000000,0.480000,0.435329,0.000000,0.017072,0.010370,0.000000,1.000000,0.059308,1.000000,0.600000,0.017130,0.000000,0.480000,0.344093,0.000000,0.017072,0.010370,0.000000,1.000000,0.059308,1.000000,0.600000,0.010370,0.000000,1.200000,1.000000,0.000000,0.017072,0.010370,1.000000,0.000000,0.059308,1.000000,0.600000,0.020154,0.010000,0.480000,0.949011,0.000000,0.017606,0.010145,0.000000,1.000000,0.060626,1.000000,0.600000,0.021286,0.000000,0.480000,0.910775,0.000000,0.017606,0.010145,0.000000,1.000000,0.060626,1.000000,0.600000,0.009964,0.000000,0.480000,0.435329,0.000000,0.017606,0.010145,0.000000,1.000000,0.060626,1.000000,0.600000,0.019022,0.010000,0.480000,0.344093,0.000000,0.017606,0.010145,0.000000,1.000000,0.060626,1.000000,0.600000,0.010145,0.000000,1.200000,1.000000,0.000000,0.017606,0.010145,1.000000,0.000000,0.060626
183.0000,1705,8.064792,0,16,4,0,1,1,1,1,1,9,4,5,6,6,3,9,1,4,0,1.000000,0.600000,0.019581,0.000000,0.480000,0.429211,1.000000,0.016963,0.010200,0.000000,1.000000,0.060297,1.000000,0.600000,0.021403,0.000000,0.480000,0.459226,1.000000,0.016963,0.010200,0.000000,1.000000,0.060297,1.000000,0.600000,0.010018,0.000000,0.480000,0.487397,1.000000,0.016963,0.010200,0.000000,1.000000,0.060297,1.000000,0.600000,0.016849,0.010000,0.480000,0.514026,1.000000,0.016963,0.010200,0.000000,1.000000,0.060297,1.000000,0.600000,0.010200,0.000000,1.200000,1.000000,1.000000,0.016963,0.010200,1.000000,0.000000,0.060297,1.000000,0.600000,0.019831,0.000000,0.480000,0.429211,0.000000,0.017881,0.009982,0.000000,1.000000,0.061614,1.000000,0.600000,0.020945,0.000000,0.480000,0.459226,0.000000,0.017881,0.009982,0.000000,1.000000,0.061614,1.000000,0.600000,0.009804,0.000000,0.480000,0.487397,0.000000,0.017881,0.009982,0.000000,1.000000,0.061614,1.000000,0.600000,0.020945,0.020000,0.480000,0.514026,0.000000,0.017881,0.009982,0.000000,1.000000,0.061614,1.000000,0.600000,0.009982,0.010000,1.200000,1.000000,0.000000,0.017881,0.009982,1.000000,0.000000,0.061614
186.0000,707,8.198391,4,0,4,0,1,1,1,1,1,2,10,6,2,6,2,8,1,8,4,2.000000,1.250000,0.019937,0.000000,0.480000,0.761797,1.000000,0.017417,0.010036,0.000000,1.000000,0.061285,2.000000,1.250000,0.021057,0.000000,0.480000,0.879910,1.000000,0.017417,0.010036,0.000000,1.000000,0.061285,2.000000,1.250000,0.009857,0.000000,0.480000,0.201080,1.000000,0.017417,0.010036,0.000000,1.000000,0.061285,2.000000,1.250000,0.018817,0.010000,0.480000,0.484087,1.000000,0.017417,0.010036,0.000000,1.000000,0.061285,2.000000,1.250000,0.010036,0.000000,1.200000,1.000000,1.000000,0.017417,0.010036,1.000000,0.000000,0.061285,2.000000,1.250000,0.019415,0.000000,0.480000,0.761797,0.000000,0.017834,0.010646,0.000000,1.000000,0.062932,2.000000,1.250000,0.020506,0.000000,0.480000,0.879910,0.000000,0.017834,0.010646,0.000000,1.000000,0.062932,2.000000,1.250000,0.010908,0.010000,0.480000,0.201080,0.000000,0.017834,0.010646,0.000000,1.000000,0.062932,2.000000,1.250000,0.020506,0.010000,0.480000,0.484087,0.000000,0.017834,0.010646,0.000000,1.000000,0.062932,2.000000,1.250000,0.010646,0.000000,1.200000,1.000000,0.000000,0.017834,0.010646,1.000000,0.000000,0.062932
183.0000,907,8.078391,3,64,7,0,1,1,1,1,1,4,1,5,6,4,1,9,7,2,6,2.000000,1.250000,0.019581,0.000000,0.480000,0.817305,1.000000,0.016963,0.010200,0.000000,1.000000,0.060297,2.000000,1.250000,0.021403,0.000000,0.480000,0.945939,1.000000,0.016963,0.010200,0.000000,1.000000,0.060297,2.000000,1.250000,0.010018,0.000000,0.480000,0.211293,1.000000,0.016963,0.010200,0.000000,1.000000,0.060297,2.000000,1.250000,0.016849,0.000000,0.480000,0.521016,1.000000,0.016963,0.010200,0.000000,1.000000,0.060297,2.000000,1.250000,0.010200,0.000000,1.200000,1.000000,1.000000,0.016963,0.010200,1.000000,0.000000,0.060297,2.000000,1.250000,0.019415,0.000000,0.480000,0.817305,0.000000,0.017834,0.010646,0.000000,1.000000,0.062932,2.000000,1.250000,0.020506,0.000000,0.480000,0.945939,0.000000,0.017834,0.010646,0.000000,1.000000,0.062932,2.000000,1.250000,0.010908,0.010000,0.480000,0.211293,0.000000,0.017834,0.010646,0.000000,1.000000,0.062932,2.000000,1.250000,0.020506,0.010000,0.480000,0.521016,0.000000,0.017834,0.010646,0.000000,1.000000,0.062932,2.000000,1.250000,0.010646,0.000000,1.200000,1.000000,0.000000,0.017834,0.010646,1.000000,0.000000,0.062932
188.0000,1106,8.065178,2,48,8,0,1,1,1,1,1,0,8,1,1,9,8,4,4,6,1,1.000000,0.600000,0.019725,0.000000,0.480000,0.552897,0.000000,0.017786,0.010816,0.000000,1.000000,0.061944,1.000000,0.600000,0.020833,0.000000,0.480000,0.330630,0.000000,0.017786,0.010816,0.000000,1.000000,0.061944,1.000000,0.600000,0.009752,0.000000,0.480000,0.621062,0.000000,0.017786,0.010816,0.000000,1.000000,0.061944,1.000000,0.600000,0.020833,0.020000,0.480000,0.435130,0.000000,0.017786,0.010816,0.000000,1.000000,0.061944,1.000000,0.600000,0.010816,0.010000,1.200000,1.000000,0.000000,0.017786,0.010816,1.000000,0.000000,0.061944,1.000000,0.600000,0.019314,0.000000,0.480000,0.552897,0.000000,0.017904,0.010590,0.000000,1.000000,0.063262,1.000000,0.600000,0.020399,0.000000,0.480000,0.330630,0.000000,0.017904,0.010590,0.000000,1.000000,0.063262,1.000000,0.600000,0.011502,0.020000,0.480000,0.621062,0.000000,0.017904,0.010590,0.000000,1.000000,0.063262,1.000000,0.600000,0.020399,0.010000,0.480000,0.435130,0.000000,0.017904,0.010590,0.000000,1.000000,0.063262,1.000000,0.600000,0.010590,0.000000,1.200000,1.000000,0.000000,0.017904,0.010590,1.000000,0.000000,0.063262
189.0000,1909,8.065297,2,49,10,0,1,1,1,1,1,5,3,8,6,10,10,10,5,5,8,1.000000,0.600000,0.019621,0.000000,0.480000,0.822814,0.000000,0.017857,0.010758,0.000000,1.000000,0.062273,1.000000,0.600000,0.020723,0.000000,0.480000,0.453774,0.000000,0.017857,0.010758,0.000000,1.000000,0.062273,1.000000,0.600000,0.010362,0.010000,0.480000,0.719043,0.000000,0.017857,0.010758,0.000000,1.000000,0.062273,1.000000,0.600000,0.020723,0.020000,0.480000,0.214269,0.000000,0.017857,0.010758,0.000000,1.000000,0.062273,1.000000,0.600000,0.010758,0.010000,1.200000,1.000000,0.000000,0.017857,0.010758,1.000000,0.000000,0.062273,1.000000,0.600000,0.019214,0.000000,0.480000,0.822814,0.000000,0.017973,0.010535,0.000000,1.000000,0.063591,1.000000,0.600000,0.020294,0.000000,0.480000,0.453774,0.000000,0.017973,0.010535,0.000000,1.000000,0.063591,1.000000,0.600000,0.012090,0.020000,0.480000,0.719043,0.000000,0.017973,0.010535,0.000000,1.000000,0.063591,1.000000,0.600000,0.020294,0.010000,0.480000,0.214269,0.000000,0.017973,0.010535,0.000000,1.000000,0.063591,1.000000,0.600000,0.010535,0.000000,1.200000,1.000000,0.000000,0.017973,0.010535,1.000000,0.000000,0.063591
186.0000,708,8.078637,3,65,5,0,1,1,1,1,1,3,10,1,3,0,0,5,5,0,10,2.000000,1.250000,0.019937,0.000000,0.480000,0.761797,1.000000,0.017417,0.010036,0.000000,1.000000,0.061285,2.000000,1.250000,0.021057,0.000000,0.480000,0.879910,1.000000,0.017417,0.010036,0.000000,1.000000,0.061285,2.000000,1.250000,0.009857,0.000000,0.480000,0.201080,1.000000,0.017417,0.010036,0.000000,1.000000,0.061285,2.000000,1.250000,0.018817,0.010000,0.480000,0.484087,1.000000,0.017417,0.010036,0.000000,1.000000,0.061285,2.000000,1.250000,0.010036,0.010000,1.200000,1.000000,1.000000,0.017417,0.010036,1.000000,0.000000,0.061285,2.000000,1.250000,0.019115,0.000000,0.480000,0.761797,0.000000,0.017880,0.010481,0.000000,1.000000,0.063921,2.000000,1.250000,0.020189,0.000000,0.480000,0.879910,0.000000,0.017880,0.010481,0.000000,1.000000,0.063921,2.000000,1.250000,0.012027,0.020000,0.480000,0.201080,0.000000,0.017880,0.010481,0.000000,1.000000,0.063921,2.000000,1.250000,0.020189,0.000000,0.480000,0.484087,0.000000,0.017880,0.010481,0.000000,1.000000,0.063921,2.000000,1.250000,0.010481,0.000000,1.200000,1.000000,0.000000,0.017880,0.010481,1.000000,0.000000,0.063921
191.0000,1307,8.065311,2,48,8,0,0,1,1,1,1,6,6,1,3,8,8,4,8,7,6,1.000000,0.600000,0.019415,0.000000,0.480000,1.108213,0.000000,0.017834,0.010646,0.000000,1.000000,0.062932,1.000000,0.600000,0.020506,0.000000,0.480000,0.762398,0.000000,0.017834,0.010646,0.000000,1.000000,0.062932,1.000000,0.600000,0.010908,0.010000,0.480000,0.822442,0.000000,0.017834,0.010646,0.000000,1.000000,0.062932,1.000000,0.600000,0.020506,0.010000,0.480000,0.171832,0.000000,0.017834,0.010646,0.000000,1.000000,0.062932,1.000000,0.600000,0.010646,0.000000,1.200000,1.000000,0.000000,0.017834,0.010646,1.000000,0.000000,0.062932,1.000000,0.600000,0.019017,0.000000,0.480000,1.108213,0.000000,0.017788,0.010684,0.000000,1.000000,0.064250,1.000000,0.600000,0.020085,0.000000,0.480000,0.762398,0.000000,0.017788,0.010684,0.000000,1.000000,0.064250,1.000000,0.600000,0.011966,0.010000,0.480000,0.822442,0.000000,0.017788,0.010684,0.000000,1.000000,0.064250,1.000000,0.600000,0.020085,0.000000,0.480000,0.171832,0.000000,0.017788,0.010684,0.000000,1.000000,0.064250,1.000000,0.600000,0.010684,0.010000,1.200000,1.000000,0.000000,0.017788,0.010684,1.000000,0.000000,0.064250
