time,task_id,reward,selected_agent,selected_vm,selected_prb_ratio,done,mask_0,mask_1,mask_2,mask_3,mask_4,a0_score,a0_prb,a1_score,a1_prb,a2_score,a2_prb,a3_score,a3_prb,a4_score,a4_prb,s_0_0,s_0_1,s_0_2,s_0_3,s_0_4,s_0_5,s_0_6,s_0_7,s_0_8,s_0_9,s_0_10,s_0_11,s_1_0,s_1_1,s_1_2,s_1_3,s_1_4,s_1_5,s_1_6,s_1_7,s_1_8,s_1_9,s_1_10,s_1_11,s_2_0,s_2_1,s_2_2,s_2_3,s_2_4,s_2_5,s_2_6,s_2_7,s_2_8,s_2_9,s_2_10,s_2_11,s_3_0,s_3_1,s_3_2,s_3_3,s_3_4,s_3_5,s_3_6,s_3_7,s_3_8,s_3_9,s_3_10,s_3_11,s_4_0,s_4_1,s_4_2,s_4_3,s_4_4,s_4_5,s_4_6,s_4_7,s_4_8,s_4_9,s_4_10,s_4_11,s_next_0_0,s_next_0_1,s_next_0_2,s_next_0_3,s_next_0_4,s_next_0_5,s_next_0_6,s_next_0_7,s_next_0_8,s_next_0_9,s_next_0_10,s_next_0_11,s_next_1_0,s_next_1_1,s_next_1_2,s_next_1_3,s_next_1_4,s_next_1_5,s_next_1_6,s_next_1_7,s_next_1_8,s_next_1_9,s_next_1_10,s_next_1_11,s_next_2_0,s_next_2_1,s_next_2_2,s_next_2_3,s_next_2_4,s_next_2_5,s_next_2_6,s_next_2_7,s_next_2_8,s_next_2_9,s_next_2_10,s_next_2_11,s_next_3_0,s_next_3_1,s_next_3_2,s_next_3_3,s_next_3_4,s_next_3_5,s_next_3_6,s_next_3_7,s_next_3_8,s_next_3_9,s_next_3_10,s_next_3_11,s_next_4_0,s_next_4_1,s_next_4_2,s_next_4_3,s_next_4_4,s_next_4_5,s_next_4_6,s_next_4_7,s_next_4_8,s_next_4_9,s_next_4_10,s_next_4_11
37.0000,5220,8.097193,3,64,0.900000,0,0,1,1,1,1,6,3,3,10,1,5,4,9,2,7,1.000000,0.600000,0.000000,0.000000,0.480000,1.000760,1.000000,0.000000,0.000000,0.000000,1.000000,0.033184,1.000000,0.600000,0.000000,0.000000,0.480000,0.495000,1.000000,0.000000,0.000000,0.000000,1.000000,0.033184,1.000000,0.600000,0.000000,0.000000,0.480000,0.929729,1.000000,0.000000,0.000000,0.000000,1.000000,0.033184,1.000000,0.600000,0.000000,0.000000,0.480000,0.328480,1.000000,0.000000,0.000000,0.000000,1.000000,0.033184,1.000000,0.600000,0.000000,0.000000,1.200000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.033184,1.000000,0.600000,0.000000,0.010000,0.480000,0.944894,0.991000,0.001453,0.000000,0.000000,1.000000,0.038565,1.000000,0.600000,0.000000,0.010000,0.480000,0.453384,0.991000,0.001453,0.000000,0.000000,1.000000,0.038565,1.000000,0.600000,0.000000,0.000000,0.480000,0.885251,0.991000,0.001453,0.000000,0.000000,1.000000,0.038565,1.000000,0.600000,0.005814,0.030000,0.480000,0.310487,0.991000,0.001453,0.000000,0.000000,1.000000,0.038565,1.000000,0.600000,0.000000,0.030000,1.200000,1.000000,0.991000,0.001453,0.000000,1.000000,0.000000,0.038565
45.0000,7471,-4.905521,1,36,0.000000,0,1,1,0,1,1,2,5,10,0,2,1,3,4,0,4,1.000000,0.600000,0.000000,0.030000,0.480000,0.825317,0.981000,0.002083,0.000000,0.000000,1.000000,0.040359,1.000000,0.600000,0.002778,0.040000,0.480000,0.220347,0.981000,0.002083,0.000000,0.000000,1.000000,0.040359,1.000000,0.600000,0.000000,0.010000,0.480000,1.162427,0.981000,0.002083,0.000000,0.000000,1.000000,0.040359,1.000000,0.600000,0.005556,0.060000,0.480000,0.847728,0.981000,0.002083,0.000000,0.000000,1.000000,0.040359,1.000000,0.600000,0.000000,0.070000,1.200000,1.000000,0.981000,0.002083,0.000000,1.000000,0.000000,0.040359,1.000000,0.600000,0.000000,0.030000,0.480000,0.825317,0.977000,0.002083,0.000000,0.000000,1.000000,0.040359,1.000000,0.600000,0.002778,0.050000,0.480000,0.220347,0.977000,0.002083,0.000000,0.000000,1.000000,0.040359,1.000000,0.600000,0.000000,0.010000,0.480000,1.162427,0.977000,0.002083,0.000000,0.000000,1.000000,0.040359,1.000000,0.600000,0.005556,0.060000,0.480000,0.847728,0.977000,0.002083,0.000000,0.000000,1.000000,0.040359,1.000000,0.600000,0.000000,0.080000,1.200000,1.000000,0.977000,0.002083,0.000000,1.000000,0.000000,0.040359
41.0000,7920,8.177632,3,66,0.700000,0,1,1,1,1,1,7,9,5,3,1,10,9,7,7,6,1.000000,0.600000,0.000000,0.010000,0.480000,0.984296,0.996000,0.000762,0.000000,0.000000,1.000000,0.036771,1.000000,0.600000,0.000000,0.010000,0.480000,0.900703,0.996000,0.000762,0.000000,0.000000,1.000000,0.036771,1.000000,0.600000,0.000000,0.000000,0.480000,0.497104,0.996000,0.000762,0.000000,0.000000,1.000000,0.036771,1.000000,0.600000,0.003049,0.020000,0.480000,0.299231,0.996000,0.000762,0.000000,0.000000,1.000000,0.036771,1.000000,0.600000,0.000000,0.030000,1.200000,1.000000,0.996000,0.000762,0.000000,1.000000,0.000000,0.036771,1.000000,0.600000,0.000000,0.030000,0.480000,1.011332,0.976000,0.002038,0.000000,0.000000,1.000000,0.041256,1.000000,0.600000,0.002717,0.050000,0.480000,0.896360,0.976000,0.002038,0.000000,0.000000,1.000000,0.041256,1.000000,0.600000,0.000000,0.010000,0.480000,0.541740,0.976000,0.002038,0.000000,0.000000,1.000000,0.041256,1.000000,0.600000,0.005435,0.060000,0.480000,0.272307,0.976000,0.002038,0.000000,0.000000,1.000000,0.041256,1.000000,0.600000,0.000000,0.080000,1.200000,1.000000,0.976000,0.002038,0.000000,1.000000,0.000000,0.041256
39.0000,5221,7.842336,1,32,0.300000,0,1,1,1,1,1,2,1,9,3,5,3,6,4,5,3,1.000000,0.600000,0.000000,0.000000,0.480000,0.982136,0.999000,0.000000,0.000000,0.000000,1.000000,0.034978,1.000000,0.600000,0.000000,0.000000,0.480000,0.480804,0.999000,0.000000,0.000000,0.000000,1.000000,0.034978,1.000000,0.600000,0.000000,0.000000,0.480000,0.914762,0.999000,0.000000,0.000000,0.000000,1.000000,0.034978,1.000000,0.600000,0.000000,0.010000,0.480000,0.321512,0.999000,0.000000,0.000000,0.000000,1.000000,0.034978,1.000000,0.600000,0.000000,0.000000,1.200000,1.000000,0.999000,0.000000,0.000000,1.000000,0.000000,0.034978,1.000000,0.600000,0.000000,0.040000,0.480000,0.898350,0.966000,0.003255,0.000000,0.000000,1.000000,0.043049,1.000000,0.600000,0.005208,0.050000,0.480000,0.421258,0.966000,0.003255,0.000000,0.000000,1.000000,0.043049,1.000000,0.600000,0.002604,0.050000,0.480000,0.849227,0.966000,0.003255,0.000000,0.000000,1.000000,0.043049,1.000000,0.600000,0.005208,0.060000,0.480000,0.302675,0.966000,0.003255,0.000000,0.000000,1.000000,0.043049,1.000000,0.600000,0.000000,0.120000,1.200000,1.000000,0.966000,0.003255,0.000000,1.000000,0.000000,0.043049
48.0000,11972,-4.908264,3,71,0.000000,0,0,0,0,1,1,5,4,2,10,9,5,8,0,7,7,1.000000,0.600000,0.000000,0.040000,0.480000,1.385961,0.966000,0.003255,0.000000,0.000000,1.000000,0.043049,1.000000,0.600000,0.005208,0.060000,0.480000,1.033226,0.966000,0.003255,0.000000,0.000000,1.000000,0.043049,1.000000,0.600000,0.002604,0.050000,0.480000,1.024587,0.966000,0.003255,0.000000,0.000000,1.000000,0.043049,1.000000,0.600000,0.005208,0.070000,0.480000,0.443221,0.966000,0.003255,0.000000,0.000000,1.000000,0.043049,1.000000,0.600000,0.000000,0.130000,1.200000,1.000000,0.966000,0.003255,0.000000,1.000000,0.000000,0.043049,1.000000,0.600000,0.000000,0.040000,0.480000,1.385961,0.963000,0.003255,0.000000,0.000000,1.000000,0.043049,1.000000,0.600000,0.005208,0.060000,0.480000,1.033226,0.963000,0.003255,0.000000,0.000000,1.000000,0.043049,1.000000,0.600000,0.002604,0.050000,0.480000,1.024587,0.963000,0.003255,0.000000,0.000000,1.000000,0.043049,1.000000,0.600000,0.005208,0.080000,0.480000,0.443221,0.963000,0.003255,0.000000,0.000000,1.000000,0.043049,1.000000,0.600000,0.000000,0.130000,1.200000,1.000000,0.963000,0.003255,0.000000,1.000000,0.000000,0.043049
46.0000,8821,8.256052,2,50,0.200000,0,1,0,1,1,1,7,6,5,7,9,2,2,4,5,10,1.000000,0.600000,0.000000,0.040000,0.480000,0.838544,0.976000,0.002038,0.000000,0.000000,1.000000,0.041256,1.000000,0.600000,0.002717,0.060000,0.480000,1.127849,0.976000,0.002038,0.000000,0.000000,1.000000,0.041256,1.000000,0.600000,0.000000,0.020000,0.480000,0.191021,0.976000,0.002038,0.000000,0.000000,1.000000,0.041256,1.000000,0.600000,0.005435,0.060000,0.480000,0.778060,0.976000,0.002038,0.000000,0.000000,1.000000,0.041256,1.000000,0.600000,0.000000,0.080000,1.200000,1.000000,0.976000,0.002038,0.000000,1.000000,0.000000,0.041256,1.000000,0.600000,0.000000,0.050000,0.480000,0.838544,0.954000,0.005000,0.000000,0.000000,1.000000,0.044843,1.000000,0.600000,0.005000,0.050000,0.480000,1.127849,0.954000,0.005000,0.000000,0.000000,1.000000,0.044843,1.000000,0.600000,0.005000,0.060000,0.480000,0.191021,0.954000,0.005000,0.000000,0.000000,1.000000,0.044843,1.000000,0.600000,0.010000,0.110000,0.480000,0.778060,0.954000,0.005000,0.000000,0.000000,1.000000,0.044843,1.000000,0.600000,0.000000,0.150000,1.200000,1.000000,0.954000,0.005000,0.000000,1.000000,0.000000,0.044843
45.0000,7023,8.003550,1,35,0.900000,0,1,1,1,1,1,5,5,9,9,7,2,8,6,8,4,1.000000,0.600000,0.000000,0.030000,0.480000,0.878648,0.981000,0.002083,0.000000,0.000000,1.000000,0.040359,1.000000,0.600000,0.002778,0.030000,0.480000,0.292290,0.981000,0.002083,0.000000,0.000000,1.000000,0.040359,1.000000,0.600000,0.000000,0.010000,0.480000,0.954515,0.981000,0.002083,0.000000,0.000000,1.000000,0.040359,1.000000,0.600000,0.005556,0.060000,0.480000,0.473827,0.981000,0.002083,0.000000,0.000000,1.000000,0.040359,1.000000,0.600000,0.000000,0.070000,1.200000,1.000000,0.981000,0.002083,0.000000,1.000000,0.000000,0.040359,1.000000,0.600000,0.000000,0.060000,0.480000,0.844735,0.943000,0.006611,0.000000,0.000000,1.000000,0.046637,1.000000,0.600000,0.007212,0.080000,0.480000,0.232181,0.943000,0.006611,0.000000,0.000000,1.000000,0.046637,1.000000,0.600000,0.007212,0.070000,0.480000,0.967214,0.943000,0.006611,0.000000,0.000000,1.000000,0.046637,1.000000,0.600000,0.012019,0.100000,0.480000,0.525199,0.943000,0.006611,0.000000,0.000000,1.000000,0.046637,1.000000,0.600000,0.000000,0.180000,1.200000,1.000000,0.943000,0.006611,0.000000,1.000000,0.000000,0.046637
43.0000,7022,7.837083,3,68,0.300000,0,1,1,1,1,1,2,2,4,1,6,7,7,3,2,4,1.000000,0.600000,0.000000,0.010000,0.480000,0.888981,0.991000,0.001453,0.000000,0.000000,1.000000,0.038565,1.000000,0.600000,0.000000,0.020000,0.480000,0.309853,0.991000,0.001453,0.000000,0.000000,1.000000,0.038565,1.000000,0.600000,0.000000,0.000000,0.480000,0.951680,0.991000,0.001453,0.000000,0.000000,1.000000,0.038565,1.000000,0.600000,0.005814,0.040000,0.480000,0.459800,0.991000,0.001453,0.000000,0.000000,1.000000,0.038565,1.000000,0.600000,0.000000,0.050000,1.200000,1.000000,0.991000,0.001453,0.000000,1.000000,0.000000,0.038565,1.000000,0.600000,0.000000,0.060000,0.480000,0.844735,0.944000,0.006611,0.000000,0.000000,1.000000,0.046637,1.000000,0.600000,0.007212,0.080000,0.480000,0.232181,0.944000,0.006611,0.000000,0.000000,1.000000,0.046637,1.000000,0.600000,0.007212,0.070000,0.480000,0.967214,0.944000,0.006611,0.000000,0.000000,1.000000,0.046637,1.000000,0.600000,0.012019,0.100000,0.480000,0.525199,0.944000,0.006611,0.000000,0.000000,1.000000,0.046637,1.000000,0.600000,0.000000,0.180000,1.200000,1.000000,0.944000,0.006611,0.000000,1.000000,0.000000,0.046637
44.0000,11970,7.836116,3,70,0.300000,0,0,0,0,1,1,9,0,8,4,10,4,5,3,1,6,1.000000,0.600000,0.000000,0.010000,0.480000,1.385961,0.984000,0.001420,0.000000,0.000000,1.000000,0.039462,1.000000,0.600000,0.000000,0.020000,0.480000,1.033226,0.984000,0.001420,0.000000,0.000000,1.000000,0.039462,1.000000,0.600000,0.000000,0.010000,0.480000,1.024587,0.984000,0.001420,0.000000,0.000000,1.000000,0.039462,1.000000,0.600000,0.005682,0.060000,0.480000,0.443221,0.984000,0.001420,0.000000,0.000000,1.000000,0.039462,1.000000,0.600000,0.000000,0.070000,1.200000,1.000000,0.984000,0.001420,0.000000,1.000000,0.000000,0.039462,1.000000,0.600000,0.000000,0.080000,0.480000,1.385961,0.939000,0.006486,0.000000,0.000000,1.000000,0.047534,1.000000,0.600000,0.007075,0.080000,0.480000,1.033226,0.939000,0.006486,0.000000,0.000000,1.000000,0.047534,1.000000,0.600000,0.007075,0.080000,0.480000,1.024587,0.939000,0.006486,0.000000,0.000000,1.000000,0.047534,1.000000,0.600000,0.011792,0.110000,0.480000,0.443221,0.939000,0.006486,0.000000,0.000000,1.000000,0.047534,1.000000,0.600000,0.000000,0.190000,1.200000,1.000000,0.939000,0.006486,0.000000,1.000000,0.000000,0.047534
43.0000,7921,7.752982,2,48,0.700000,0,1,1,1,1,1,0,9,5,4,8,7,4,9,7,5,1.000000,0.600000,0.000000,0.010000,0.480000,0.994936,0.991000,0.001453,0.000000,0.000000,1.000000,0.038565,1.000000,0.600000,0.000000,0.020000,0.480000,0.898678,0.991000,0.001453,0.000000,0.000000,1.000000,0.038565,1.000000,0.600000,0.000000,0.000000,0.480000,0.514915,0.991000,0.001453,0.000000,0.000000,1.000000,0.038565,1.000000,0.600000,0.005814,0.050000,0.480000,0.287857,0.991000,0.001453,0.000000,0.000000,1.000000,0.038565,1.000000,0.600000,0.000000,0.060000,1.200000,1.000000,0.991000,0.001453,0.000000,1.000000,0.000000,0.038565,1.000000,0.600000,0.000000,0.080000,0.480000,1.051496,0.940000,0.006486,0.000000,0.000000,1.000000,0.047534,1.000000,0.600000,0.007075,0.080000,0.480000,0.894344,0.940000,0.006486,0.000000,0.000000,1.000000,0.047534,1.000000,0.600000,0.007075,0.080000,0.480000,0.604747,0.940000,0.006486,0.000000,0.000000,1.000000,0.047534,1.000000,0.600000,0.011792,0.110000,0.480000,0.244796,0.940000,0.006486,0.000000,0.000000,1.000000,0.047534,1.000000,0.600000,0.000000,0.190000,1.200000,1.000000,0.940000,0.006486,0.000000,1.000000,0.000000,0.047534
