time,task_id,s0,s1,s2,s3,s4,s5,s6,s7,action,action_prob,reward,s_next0,s_next1,s_next2,s_next3,s_next4,s_next5,s_next6,s_next7,done
39.0,10800,0.0,0.0,0.0,12.0,120000.0,0.0,0.0,6.0,2,0.3333333333333333,0.8333333333333334,0.0,0.07267441860465117,0.0,12.0,120000.0,0.0,0.0,6.0,0
41.0,10801,0.0,0.07621951219512195,0.0,12.0,120000.0,0.0,0.0,6.0,1,0.3333333333333333,0.7916666666666666,0.0,0.43025362318840576,0.0,12.0,120000.0,0.0,0.0,6.0,0
43.0,10802,0.0,0.07267441860465117,0.0,12.0,120000.0,0.0,0.0,6.0,2,0.3333333333333333,0.7916666666666666,0.10416666666666667,0.4123263888888889,0.0,12.0,120000.0,0.0,0.0,6.0,0
45.0,6800,0.0,0.37037037037037035,0.0,12.0,120000.0,20000.0,1.0,2.0,2,0.25,0.8333333333333334,0.20408163265306123,0.4039115646258503,0.0,12.0,120000.0,20000.0,1.0,2.0,0
45.0,10803,0.0,0.37037037037037035,0.0,12.0,120000.0,0.0,0.0,6.0,3,0.3333333333333333,0.7916666666666666,0.3,0.39583333333333337,0.0,12.0,120000.0,0.0,0.0,6.0,0
47.0,10804,0.0,0.42109929078014185,0.0,12.0,120000.0,0.0,0.0,6.0,3,0.3333333333333333,0.875,0.3,0.39583333333333337,0.0,12.0,120000.0,0.0,0.0,6.0,0
47.0,10300,0.0,0.42109929078014185,0.0,12.0,120000.0,0.0,0.0,5.0,3,0.3333333333333333,0.875,0.3,0.39583333333333337,0.0,12.0,120000.0,0.0,0.0,5.0,0
49.0,10301,0.20408163265306123,0.4039115646258503,0.0,12.0,120000.0,0.0,0.0,5.0,3,0.3333333333333333,0.9166666666666666,0.39215686274509803,0.3880718954248366,0.0,12.0,120000.0,0.0,0.0,5.0,0
47.0,6801,0.0,0.42109929078014185,0.0,12.0,120000.0,20000.0,1.0,2.0,1,0.25,0.7916666666666666,0.5448717948717948,0.42067307692307687,12.5,12.0,120000.0,20000.0,2.0,2.0,0
49.0,2000,0.20408163265306123,0.4039115646258503,0.0,8.0,80000.0,0.0,0.0,5.0,3,0.3333333333333333,0.8125,0.5448717948717948,0.42067307692307687,0.0,8.0,80000.0,0.0,0.0,5.0,0
48.0,12300,0.10416666666666667,0.4123263888888889,0.0,12.0,120000.0,0.0,0.0,6.0,3,0.3333333333333333,0.7916666666666666,0.628930817610063,0.5306603773584906,0.0,12.0,120000.0,0.0,0.0,5.0,0
51.0,6803,0.39215686274509803,0.3880718954248366,12.5,12.0,120000.0,20000.0,2.0,2.0,3,0.25,0.875,0.7716049382716049,0.7137345679012345,12.5,12.0,120000.0,20000.0,2.0,2.0,0
50.0,12301,0.3,0.39583333333333337,0.0,12.0,120000.0,0.0,0.0,6.0,1,0.3333333333333333,0.8333333333333334,0.7716049382716049,0.7137345679012345,0.0,12.0,120000.0,0.0,0.0,5.0,0
51.0,2001,0.39215686274509803,0.3880718954248366,0.0,8.0,80000.0,0.0,0.0,5.0,3,0.3333333333333333,0.8125,0.7716049382716049,0.7137345679012345,0.0,8.0,80000.0,0.0,0.0,5.0,0
49.0,10805,0.20408163265306123,0.4039115646258503,0.0,12.0,120000.0,0.0,0.0,6.0,3,0.3333333333333333,0.75,1.1515151515151514,0.7954545454545455,0.0,12.0,120000.0,0.0,0.0,6.0,0
53.0,10303,0.628930817610063,0.5306603773584906,0.0,12.0,120000.0,0.0,0.0,5.0,3,0.3333333333333333,0.9166666666666666,1.1515151515151514,0.7954545454545455,0.0,12.0,120000.0,0.0,0.0,5.0,0
49.0,6802,0.20408163265306123,0.4039115646258503,0.0,12.0,120000.0,20000.0,1.0,2.0,1,0.25,0.75,1.1515151515151514,0.7954545454545455,0.0,12.0,120000.0,20000.0,1.0,2.0,0
44.0,3000,0.0,0.14204545454545456,0.0,25.0,400000.0,20000.0,1.0,4.0,2,0.25,0.76,1.1904761904761905,0.8370535714285714,25.0,25.0,400000.0,20000.0,3.0,5.0,0
51.0,10806,0.39215686274509803,0.3880718954248366,0.0,12.0,120000.0,0.0,0.0,6.0,1,0.3333333333333333,0.7916666666666666,1.1904761904761905,0.8370535714285714,0.0,12.0,120000.0,0.0,0.0,6.0,0
51.0,10302,0.39215686274509803,0.3880718954248366,0.0,12.0,120000.0,0.0,0.0,5.0,2,0.3333333333333333,0.7916666666666666,1.1904761904761905,0.8370535714285714,0.0,12.0,120000.0,0.0,0.0,5.0,0
48.0,5401,0.10416666666666667,0.4123263888888889,0.0,25.0,400000.0,0.0,0.0,3.0,1,0.3333333333333333,0.84,1.1904761904761905,0.8370535714285714,0.0,25.0,400000.0,0.0,0.0,3.0,0
49.0,1000,0.20408163265306123,0.4039115646258503,0.0,8.0,80000.0,0.0,0.0,1.0,2,0.3333333333333333,0.5,1.2573099415204678,1.0416666666666665,0.0,8.0,80000.0,0.0,0.0,0.0,0
