time,task_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,action_offload,action_prb,action_prob,reward,s_next0,s_next1,s_next2,s_next3,s_next4,s_next5,s_next6,s_next7,s_next8,done
37.0,5220,0.0,0.0,0.0,12.0,120000.0,20000.0,1.0,6.0,1.0,3,14,0.0024752475247524753,9.981666666666666,0.1282051282051282,0.0,0.0,12.0,120000.0,20000.0,1.0,6.0,0.9,0
41.0,7021,0.12195121951219512,0.0,12.5,12.0,120000.0,20000.0,2.0,5.0,0.7,3,99,0.0024752475247524753,-5.058167083333334,0.23277461993141996,0.07274206872856874,12.5,12.0,120000.0,20000.0,2.0,5.0,0.07,1
40.0,1350,0.125,0.0,0.0,8.0,80000.0,0.0,0.0,6.0,0.8,1,88,0.0024752475247524753,9.841,0.23255813953488372,0.07267441860465117,0.0,8.0,80000.0,0.0,0.0,6.0,0.17,0
43.0,5223,0.23255813953488372,0.07267441860465117,0.0,12.0,120000.0,20000.0,1.0,7.0,0.17,3,38,0.0024752475247524753,-4.9785,0.23255813953488372,0.07267441860465117,0.0,12.0,120000.0,20000.0,1.0,7.0,0.03,1
43.0,5671,0.23255813953488372,0.07267441860465117,0.0,12.0,120000.0,20000.0,1.0,2.0,0.17,3,72,0.0024752475247524753,-4.9785,0.23255813953488372,0.07267441860465117,0.0,12.0,120000.0,20000.0,1.0,2.0,0.03,1
43.0,7022,0.23255813953488372,0.07267441860465117,12.5,12.0,120000.0,20000.0,2.0,5.0,0.17,2,48,0.0024752475247524753,-4.9785,0.23255813953488372,0.07267441860465117,12.5,12.0,120000.0,20000.0,2.0,5.0,0.03,1
43.0,7921,0.23255813953488372,0.07267441860465117,0.0,12.0,120000.0,20000.0,1.0,5.0,0.17,3,96,0.0024752475247524753,-4.9785,0.23255813953488372,0.07267441860465117,0.0,12.0,120000.0,20000.0,1.0,5.0,0.03,1
44.0,1352,0.22727272727272727,0.07102272727272728,0.0,8.0,80000.0,0.0,0.0,6.0,0.03,3,27,0.0024752475247524753,-4.9785,0.22727272727272727,0.07102272727272728,0.0,8.0,80000.0,0.0,0.0,6.0,0.03,1
44.0,8820,0.22727272727272727,0.07102272727272728,0.0,12.0,120000.0,0.0,0.0,2.0,0.03,3,27,0.0024752475247524753,-4.9785,0.22727272727272727,0.07102272727272728,0.0,12.0,120000.0,0.0,0.0,2.0,0.03,1
44.0,11970,0.22727272727272727,0.07102272727272728,0.0,12.0,120000.0,0.0,0.0,0.0,0.03,3,27,0.0024752475247524753,-4.9785,0.22727272727272727,0.07102272727272728,0.0,12.0,120000.0,0.0,0.0,0.0,0.03,1
41.0,5222,0.12195121951219512,0.0,0.0,12.0,120000.0,20000.0,1.0,6.0,0.7,2,8,0.0024752475247524753,-5.1035,0.22727272727272727,0.07102272727272728,0.0,12.0,120000.0,20000.0,1.0,6.0,0.03,1
42.0,1351,0.11904761904761905,0.0744047619047619,0.0,8.0,80000.0,0.0,0.0,6.0,0.32,1,5,0.0024752475247524753,-5.124333333333334,0.2255639097744361,0.07048872180451127,0.0,8.0,80000.0,0.0,0.0,6.0,0.03,1
39.0,5221,0.1282051282051282,0.0,0.0,12.0,120000.0,20000.0,1.0,6.0,0.9,1,45,0.0024752475247524753,9.7765,0.2222222222222222,0.06944444444444445,0.0,12.0,120000.0,20000.0,1.0,6.0,0.13,0
39.0,7020,0.1282051282051282,0.0,0.0,12.0,120000.0,20000.0,1.0,5.0,0.9,0,0,0.0024752475247524753,9.7565,0.2222222222222222,0.06944444444444445,0.0,12.0,120000.0,20000.0,1.0,5.0,0.13,0
45.0,5224,0.2222222222222222,0.06944444444444445,0.0,12.0,120000.0,20000.0,1.0,6.0,0.13,2,37,0.0024752475247524753,-4.9785,0.2222222222222222,0.06944444444444445,0.0,12.0,120000.0,20000.0,1.0,6.0,0.03,1
45.0,5672,0.2222222222222222,0.06944444444444445,0.0,12.0,120000.0,20000.0,1.0,2.0,0.13,2,37,0.0024752475247524753,-4.9785,0.2222222222222222,0.06944444444444445,0.0,12.0,120000.0,20000.0,1.0,2.0,0.03,1
45.0,7023,0.2222222222222222,0.06944444444444445,0.0,12.0,120000.0,20000.0,1.0,5.0,0.13,3,65,0.0024752475247524753,-4.9785,0.2222222222222222,0.06944444444444445,0.0,12.0,120000.0,20000.0,1.0,5.0,0.03,1
45.0,7471,0.2222222222222222,0.06944444444444445,12.5,12.0,120000.0,20000.0,2.0,2.0,0.13,3,65,0.0024752475247524753,-4.9785,0.2222222222222222,0.06944444444444445,12.5,12.0,120000.0,20000.0,2.0,2.0,0.03,1
45.0,7922,0.2222222222222222,0.06944444444444445,0.0,12.0,120000.0,20000.0,1.0,5.0,0.13,2,56,0.0024752475247524753,-4.9785,0.2222222222222222,0.06944444444444445,0.0,12.0,120000.0,20000.0,1.0,5.0,0.03,1
41.0,5670,0.12195121951219512,0.0,0.0,12.0,120000.0,20000.0,1.0,2.0,0.7,1,82,0.0024752475247524753,-5.145166666666666,0.2222222222222222,0.06944444444444445,0.0,12.0,120000.0,20000.0,1.0,2.0,0.03,1
46.0,1353,0.21739130434782608,0.06793478260869565,0.0,8.0,80000.0,0.0,0.0,6.0,0.03,2,56,0.0024752475247524753,-4.9785,0.21739130434782608,0.06793478260869565,0.0,8.0,80000.0,0.0,0.0,6.0,0.03,1
46.0,4141,0.21739130434782608,0.06793478260869565,0.0,25.0,400000.0,0.0,0.0,0.0,0.03,2,56,0.0024752475247524753,-4.9785,0.21739130434782608,0.06793478260869565,0.0,25.0,400000.0,0.0,0.0,0.0,0.03,1
46.0,4861,0.21739130434782608,0.06793478260869565,0.0,25.0,400000.0,0.0,0.0,6.0,0.03,2,56,0.0024752475247524753,-4.9785,0.21739130434782608,0.06793478260869565,0.0,25.0,400000.0,0.0,0.0,6.0,0.03,1
46.0,8821,0.21739130434782608,0.06793478260869565,0.0,12.0,120000.0,0.0,0.0,2.0,0.03,1,34,0.0024752475247524753,-4.9785,0.21739130434782608,0.06793478260869565,0.0,12.0,120000.0,0.0,0.0,2.0,0.03,1
46.0,11971,0.21739130434782608,0.06793478260869565,0.0,12.0,120000.0,0.0,0.0,1.0,0.03,1,34,0.0024752475247524753,-4.9785,0.21739130434782608,0.06793478260869565,0.0,12.0,120000.0,0.0,0.0,1.0,0.03,1
41.0,7920,0.12195121951219512,0.0,0.0,12.0,120000.0,20000.0,1.0,5.0,0.7,1,26,0.0024752475247524753,-5.186833333333334,0.21739130434782608,0.06793478260869565,0.0,12.0,120000.0,20000.0,1.0,5.0,0.03,1
47.0,5225,0.2127659574468085,0.06648936170212766,0.0,12.0,120000.0,20000.0,1.0,6.0,0.03,3,90,0.0024752475247524753,-4.9785,0.2127659574468085,0.06648936170212766,0.0,12.0,120000.0,20000.0,1.0,6.0,0.03,1
47.0,5673,0.2127659574468085,0.06648936170212766,0.0,12.0,120000.0,20000.0,1.0,2.0,0.03,3,90,0.0024752475247524753,-4.9785,0.2127659574468085,0.06648936170212766,0.0,12.0,120000.0,20000.0,1.0,2.0,0.03,1
47.0,7923,0.2127659574468085,0.06648936170212766,0.0,12.0,120000.0,20000.0,1.0,5.0,0.03,1,54,0.0024752475247524753,-4.9785,0.2127659574468085,0.06648936170212766,0.0,12.0,120000.0,20000.0,1.0,5.0,0.03,1
48.0,1354,0.20833333333333334,0.06510416666666666,0.0,8.0,80000.0,0.0,0.0,6.0,0.03,3,63,0.0024752475247524753,-4.9785,0.20833333333333334,0.06510416666666666,0.0,8.0,80000.0,0.0,0.0,6.0,0.03,1
48.0,3781,0.20833333333333334,0.06510416666666666,0.0,25.0,400000.0,20000.0,1.0,2.0,0.03,2,71,0.0024752475247524753,-4.9785,0.20833333333333334,0.06510416666666666,0.0,25.0,400000.0,20000.0,1.0,2.0,0.03,1
