time,task_id,s0,s1,s2,s3,s4,s5,s6,s7,action,action_prob,reward,s_next0,s_next1,s_next2,s_next3,s_next4,s_next5,s_next6,s_next7,done
38.0,176501,0.0,0.19736842105263158,0.0,10.0,18000.0,25000.0,1.0,2.0,2,0.25,0.0,0.01125,0.193125,0.0,10.0,18000.0,25000.0,1.0,1.0,0
41.0,176504,0.010975609756097562,0.37682926829268293,0.0,10.0,18000.0,25000.0,1.0,1.0,0,0.25,0.0,0.02156721266062481,0.37023715067405927,0.0,10.0,18000.0,25000.0,1.0,1.0,0
37.0,176500,0.0,0.0,0.0,10.0,18000.0,25000.0,1.0,2.0,3,0.25,0.0,0.02142857142857143,0.3678571428571429,0.0,10.0,18000.0,25000.0,1.0,1.0,0
39.0,176502,0.0,0.1980769230769231,0.0,10.0,18000.0,25000.0,1.0,2.0,3,0.25,0.0,0.02142857142857143,0.3678571428571429,0.0,10.0,18000.0,25000.0,1.0,1.0,0
40.0,176503,0.01125,0.193125,0.0,10.0,18000.0,25000.0,1.0,1.0,2,0.25,0.0,0.031395348837209305,0.35930232558139535,0.0,10.0,18000.0,25000.0,1.0,1.0,0
41.0,266501,0.010975609756097562,0.37682926829268293,0.0,10.0,18000.0,0.0,0.0,5.0,1,0.3333333333333333,0.0,0.031395348837209305,0.35930232558139535,0.0,10.0,18000.0,0.0,0.0,5.0,0
43.0,176506,0.031395348837209305,0.35930232558139535,0.0,10.0,18000.0,25000.0,1.0,1.0,0,0.25,0.0,0.3841755352902961,0.35330428691875443,0.0,10.0,18000.0,25000.0,1.0,1.0,0
40.0,266500,0.01125,0.193125,0.0,10.0,18000.0,0.0,0.0,5.0,3,0.3333333333333333,0.0,0.3833333333333333,0.41000000000000003,0.0,10.0,18000.0,0.0,0.0,5.0,0
42.0,266502,0.02142857142857143,0.3678571428571429,0.0,10.0,18000.0,0.0,0.0,5.0,1,0.3333333333333333,0.0,0.3833333333333333,0.41000000000000003,0.0,10.0,18000.0,0.0,0.0,5.0,0
43.0,266503,0.031395348837209305,0.35930232558139535,0.0,10.0,18000.0,0.0,0.0,5.0,3,0.3333333333333333,0.0,0.3833333333333333,0.41000000000000003,0.0,10.0,18000.0,0.0,0.0,5.0,0
42.0,176505,0.02142857142857143,0.3678571428571429,0.0,10.0,18000.0,25000.0,1.0,1.0,3,0.25,0.0,0.375,0.5641304347826087,0.0,10.0,18000.0,25000.0,1.0,1.0,0
43.0,248500,0.031395348837209305,0.35930232558139535,0.0,10.0,18000.0,0.0,0.0,4.0,1,0.3333333333333333,0.0,0.375,0.5641304347826087,0.0,10.0,18000.0,0.0,0.0,5.0,0
44.0,176507,0.38181818181818183,0.3852272727272727,0.0,10.0,18000.0,25000.0,1.0,1.0,1,0.25,0.0,0.375,0.5641304347826087,0.0,10.0,18000.0,25000.0,1.0,1.0,0
44.0,257501,0.38181818181818183,0.3852272727272727,0.0,10.0,18000.0,0.0,0.0,4.0,1,0.3333333333333333,0.0,0.375,0.5641304347826087,0.0,10.0,18000.0,0.0,0.0,4.0,0
43.0,13502,0.031395348837209305,0.35930232558139535,0.0,6.0,120000.0,0.0,0.0,6.0,2,0.3333333333333333,0.0,0.375,0.5641304347826087,0.0,6.0,120000.0,0.0,0.0,7.0,0
45.0,266505,0.3833333333333333,0.41000000000000003,0.0,10.0,18000.0,0.0,0.0,5.0,1,0.3333333333333333,0.0,0.44042553191489364,0.5617021276595745,0.0,10.0,18000.0,0.0,0.0,5.0,0
44.0,248501,0.38181818181818183,0.3852272727272727,0.0,10.0,18000.0,0.0,0.0,4.0,1,0.3333333333333333,0.0,0.44042553191489364,0.5617021276595745,0.0,10.0,18000.0,0.0,0.0,5.0,0
41.0,22500,0.010975609756097562,0.37682926829268293,0.0,6.0,120000.0,25000.0,1.0,14.0,3,0.25,0.0,0.44042553191489364,0.5617021276595745,37.5,6.0,120000.0,25000.0,4.0,10.0,0
43.0,22502,0.031395348837209305,0.35930232558139535,0.0,6.0,120000.0,25000.0,1.0,11.0,0,0.25,120.25024999999997,0.4612004891862604,0.5521856197059988,25.0,6.0,120000.0,25000.0,3.0,10.0,0
41.0,13500,0.010975609756097562,0.37682926829268293,0.0,6.0,120000.0,0.0,0.0,7.0,2,0.3333333333333333,9900.0,0.459375,0.559375,0.0,6.0,120000.0,0.0,0.0,7.0,1
45.0,154000,0.3833333333333333,0.41000000000000003,0.0,10.0,18000.0,25000.0,1.0,3.0,3,0.25,0.0,0.459375,0.559375,0.0,10.0,18000.0,25000.0,1.0,3.0,0
46.0,266506,0.375,0.5641304347826087,0.0,10.0,18000.0,0.0,0.0,5.0,2,0.3333333333333333,0.0,0.459375,0.559375,0.0,10.0,18000.0,0.0,0.0,5.0,0
45.0,284500,0.3833333333333333,0.41000000000000003,0.0,10.0,18000.0,0.0,0.0,8.0,3,0.3333333333333333,0.0,0.459375,0.559375,0.0,10.0,18000.0,0.0,0.0,7.0,0
46.0,248503,0.375,0.5641304347826087,0.0,10.0,18000.0,0.0,0.0,5.0,3,0.3333333333333333,0.0,0.459375,0.559375,0.0,10.0,18000.0,0.0,0.0,5.0,0
42.0,22501,0.02142857142857143,0.3678571428571429,0.0,6.0,120000.0,25000.0,1.0,12.0,3,0.25,9900.0,0.5329635381056607,0.5514478226642385,25.0,6.0,120000.0,25000.0,3.0,10.0,1
42.0,13501,0.02142857142857143,0.3678571428571429,0.0,6.0,120000.0,0.0,0.0,7.0,1,0.3333333333333333,9900.0,0.5316532408004014,0.5500920815218027,0.0,6.0,120000.0,0.0,0.0,7.0,1
44.0,22503,0.38181818181818183,0.3852272727272727,12.5,6.0,120000.0,25000.0,2.0,10.0,0,0.25,60.12512499999998,0.5316532408004014,0.5500920815218027,12.5,6.0,120000.0,25000.0,2.0,10.0,0
43.0,257500,0.031395348837209305,0.35930232558139535,0.0,10.0,18000.0,0.0,0.0,4.0,1,0.3333333333333333,0.0,0.5295918367346939,0.6321428571428572,0.0,10.0,18000.0,0.0,0.0,4.0,0
44.0,266504,0.38181818181818183,0.3852272727272727,0.0,10.0,18000.0,0.0,0.0,5.0,1,0.3333333333333333,0.0,0.5295918367346939,0.6321428571428572,0.0,10.0,18000.0,0.0,0.0,5.0,0
46.0,176509,0.375,0.5641304347826087,0.0,10.0,18000.0,25000.0,1.0,1.0,2,0.25,0.0,0.5295918367346939,0.6321428571428572,0.0,10.0,18000.0,25000.0,1.0,3.0,0
46.0,284501,0.375,0.5641304347826087,0.0,10.0,18000.0,0.0,0.0,7.0,1,0.3333333333333333,0.0,0.5295918367346939,0.6321428571428572,0.0,10.0,18000.0,0.0,0.0,7.0,0
45.0,257502,0.3833333333333333,0.41000000000000003,0.0,10.0,18000.0,0.0,0.0,4.0,1,0.3333333333333333,0.0,0.5295918367346939,0.6321428571428572,0.0,10.0,18000.0,0.0,0.0,4.0,0
47.0,257504,0.44042553191489364,0.5617021276595745,0.0,10.0,18000.0,0.0,0.0,4.0,3,0.3333333333333333,0.0,0.5295918367346939,0.6321428571428572,0.0,10.0,18000.0,0.0,0.0,4.0,0
45.0,22504,0.3833333333333333,0.41000000000000003,25.0,6.0,120000.0,25000.0,3.0,10.0,0,0.25,0.0,0.5209796183538208,0.6218629548558613,0.0,6.0,120000.0,25000.0,1.0,10.0,0
45.0,248502,0.3833333333333333,0.41000000000000003,0.0,10.0,18000.0,0.0,0.0,4.0,1,0.3333333333333333,0.0,0.519,0.642,0.0,10.0,18000.0,0.0,0.0,6.0,0
46.0,154001,0.375,0.5641304347826087,0.0,10.0,18000.0,25000.0,1.0,3.0,3,0.25,0.0,0.519,0.642,12.5,10.0,18000.0,25000.0,2.0,4.0,0
47.0,248504,0.44042553191489364,0.5617021276595745,0.0,10.0,18000.0,0.0,0.0,5.0,2,0.3333333333333333,0.0,0.519,0.642,0.0,10.0,18000.0,0.0,0.0,6.0,0
47.0,154002,0.44042553191489364,0.5617021276595745,0.0,10.0,18000.0,25000.0,1.0,3.0,3,0.25,0.0,0.519,0.642,12.5,10.0,18000.0,25000.0,2.0,4.0,0
47.0,266507,0.44042553191489364,0.5617021276595745,0.0,10.0,18000.0,0.0,0.0,5.0,2,0.3333333333333333,0.0,0.519,0.642,0.0,10.0,18000.0,0.0,0.0,5.0,0
48.0,248505,0.459375,0.559375,0.0,10.0,18000.0,0.0,0.0,5.0,2,0.3333333333333333,0.0,0.519,0.642,0.0,10.0,18000.0,0.0,0.0,6.0,0
47.0,176510,0.44042553191489364,0.5617021276595745,0.0,10.0,18000.0,25000.0,1.0,3.0,1,0.25,0.0,0.519,0.642,0.0,10.0,18000.0,25000.0,1.0,3.0,0
46.0,13505,0.375,0.5641304347826087,0.0,6.0,120000.0,0.0,0.0,7.0,2,0.3333333333333333,0.0,0.519,0.642,0.0,6.0,120000.0,0.0,0.0,7.0,0
50.0,176513,0.519,0.642,0.0,10.0,18000.0,25000.0,1.0,3.0,0,0.25,0.0,0.5204020263351022,0.6327615547483628,0.0,10.0,18000.0,25000.0,1.0,3.0,0
45.0,176508,0.3833333333333333,0.41000000000000003,0.0,10.0,18000.0,25000.0,1.0,1.0,2,0.25,0.0,0.5176470588235295,0.7941176470588236,0.0,10.0,18000.0,25000.0,1.0,3.0,0
47.0,284502,0.44042553191489364,0.5617021276595745,0.0,10.0,18000.0,0.0,0.0,7.0,1,0.3333333333333333,0.0,0.5176470588235295,0.7941176470588236,0.0,10.0,18000.0,0.0,0.0,7.0,0
48.0,154003,0.459375,0.559375,0.0,10.0,18000.0,25000.0,2.0,3.0,2,0.25,0.0,0.5176470588235295,0.7941176470588236,12.5,10.0,18000.0,25000.0,2.0,4.0,0
48.0,257505,0.459375,0.559375,0.0,10.0,18000.0,0.0,0.0,4.0,1,0.3333333333333333,0.0,0.5176470588235295,0.7941176470588236,0.0,10.0,18000.0,0.0,0.0,4.0,0
48.0,176511,0.459375,0.559375,0.0,10.0,18000.0,25000.0,1.0,3.0,2,0.25,0.0,0.5176470588235295,0.7941176470588236,0.0,10.0,18000.0,25000.0,1.0,3.0,0
49.0,257506,0.5295918367346939,0.6321428571428572,0.0,10.0,18000.0,0.0,0.0,4.0,2,0.3333333333333333,0.0,0.5176470588235295,0.7941176470588236,0.0,10.0,18000.0,0.0,0.0,4.0,0
48.0,266508,0.459375,0.559375,0.0,10.0,18000.0,0.0,0.0,5.0,1,0.3333333333333333,0.0,0.5176470588235295,0.7941176470588236,0.0,10.0,18000.0,0.0,0.0,5.0,0
45.0,13504,0.3833333333333333,0.41000000000000003,0.0,6.0,120000.0,0.0,0.0,7.0,1,0.3333333333333333,0.0,0.5176470588235295,0.7941176470588236,0.0,6.0,120000.0,0.0,0.0,7.0,0
51.0,154006,0.5176470588235295,0.7941176470588236,12.5,10.0,18000.0,25000.0,2.0,4.0,0,0.25,9.125125,0.5277400874270081,0.7829111187103965,12.5,10.0,18000.0,25000.0,2.0,4.0,0
46.0,22505,0.375,0.5641304347826087,37.5,6.0,120000.0,25000.0,4.0,10.0,1,0.25,0.0,0.525,0.8163461538461538,25.0,6.0,120000.0,25000.0,3.0,8.0,0
48.0,284503,0.459375,0.559375,0.0,10.0,18000.0,0.0,0.0,7.0,2,0.3333333333333333,0.0,0.525,0.8163461538461538,0.0,10.0,18000.0,0.0,0.0,7.0,0
49.0,248506,0.5295918367346939,0.6321428571428572,0.0,10.0,18000.0,0.0,0.0,6.0,2,0.3333333333333333,0.0,0.525,0.8163461538461538,0.0,10.0,18000.0,0.0,0.0,6.0,0
49.0,154004,0.5295918367346939,0.6321428571428572,0.0,10.0,18000.0,25000.0,2.0,3.0,3,0.25,0.0,0.525,0.8163461538461538,12.5,10.0,18000.0,25000.0,2.0,4.0,0
50.0,154005,0.519,0.642,12.5,10.0,18000.0,25000.0,2.0,4.0,2,0.25,0.0,0.525,0.8163461538461538,12.5,10.0,18000.0,25000.0,2.0,4.0,0
48.0,253001,0.459375,0.559375,0.0,10.0,18000.0,0.0,0.0,10.0,2,0.3333333333333333,0.0,0.525,0.8163461538461538,0.0,10.0,18000.0,0.0,0.0,8.0,0
49.0,176512,0.5295918367346939,0.6321428571428572,0.0,10.0,18000.0,25000.0,1.0,3.0,1,0.25,0.0,0.525,0.8163461538461538,0.0,10.0,18000.0,25000.0,1.0,3.0,0
50.0,257507,0.519,0.642,0.0,10.0,18000.0,0.0,0.0,4.0,3,0.3333333333333333,0.0,0.525,0.8163461538461538,0.0,10.0,18000.0,0.0,0.0,4.0,0
52.0,154007,0.525,0.8163461538461538,12.5,10.0,18000.0,25000.0,2.0,4.0,0,0.25,9.125125,0.5433338624437962,0.805044413987405,12.5,10.0,18000.0,25000.0,2.0,4.0,0
52.0,176515,0.525,0.8163461538461538,0.0,10.0,18000.0,25000.0,1.0,3.0,0,0.25,0.0,0.5433338624437962,0.805044413987405,0.0,10.0,18000.0,25000.0,1.0,3.0,0
46.0,257503,0.375,0.5641304347826087,0.0,10.0,18000.0,0.0,0.0,4.0,2,0.3333333333333333,0.0,0.540566037735849,0.9509433962264152,0.0,10.0,18000.0,0.0,0.0,4.0,0
49.0,284504,0.5295918367346939,0.6321428571428572,0.0,10.0,18000.0,0.0,0.0,7.0,2,0.3333333333333333,0.0,0.540566037735849,0.9509433962264152,0.0,10.0,18000.0,0.0,0.0,7.0,0
50.0,284505,0.519,0.642,0.0,10.0,18000.0,0.0,0.0,7.0,2,0.3333333333333333,0.0,0.540566037735849,0.9509433962264152,0.0,10.0,18000.0,0.0,0.0,7.0,0
50.0,248507,0.519,0.642,0.0,10.0,18000.0,0.0,0.0,6.0,3,0.3333333333333333,0.0,0.540566037735849,0.9509433962264152,0.0,10.0,18000.0,0.0,0.0,6.0,0
49.0,253002,0.5295918367346939,0.6321428571428572,0.0,10.0,18000.0,0.0,0.0,10.0,2,0.3333333333333333,0.0,0.540566037735849,0.9509433962264152,0.0,10.0,18000.0,0.0,0.0,8.0,0
