time,task_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,action_offload,action_prb_ratio,action_prob,reward,s_next0,s_next1,s_next2,s_next3,s_next4,s_next5,s_next6,s_next7,s_next8,done
91.0,13,0.10989010989010989,0.27472527472527475,0.0,8.0,80000.0,0.0,0.0,1.0,0.958,3,0.0,1.0,-4.9321,0.10989010989010989,0.27472527472527475,0.0,8.0,80000.0,0.0,0.0,1.0,0.958,1
67.0,2171,0.0,0.046641791044776115,0.0,12.0,120000.0,0.0,0.0,0.0,0.987,2,0.7174519896507263,1.0,-3.9322,0.10987802330754606,0.2746950582688652,0.0,12.0,120000.0,0.0,0.0,0.0,0.956,1
50.0,812,0.0,0.0,12.5,12.0,120000.0,20000.0,2.0,0.0,0.997,3,0.1332307606935501,1.0,-3.9322,0.10892058502117583,0.2723014625529395,12.5,12.0,120000.0,20000.0,2.0,0.0,0.956,1
72.0,450,0.0,0.08680555555555555,0.0,25.0,400000.0,20000.0,1.0,1.0,0.981,0,0.0,1.0,9.6468,0.16304347826086957,0.27173913043478265,50.0,25.0,400000.0,20000.0,5.0,1.0,0.956,0
51.0,2163,0.0,0.0,0.0,12.0,120000.0,0.0,0.0,0.0,0.996,3,0.1332307606935501,1.0,-3.9323,0.16162049761658254,0.26936749602763754,0.0,12.0,120000.0,0.0,0.0,0.0,0.954,1
93.0,14,0.21505376344086022,0.2688172043010753,0.0,8.0,80000.0,0.0,0.0,1.0,0.954,1,0.0,1.0,-4.932300000000001,0.21505376344086022,0.2688172043010753,0.0,8.0,80000.0,0.0,0.0,1.0,0.954,1
93.0,2184,0.21505376344086022,0.2688172043010753,0.0,12.0,120000.0,0.0,0.0,0.0,0.954,2,0.0,1.0,-4.9324,0.21505376344086022,0.2688172043010753,0.0,12.0,120000.0,0.0,0.0,0.0,0.952,1
52.0,813,0.0,0.0,12.5,12.0,120000.0,20000.0,2.0,0.0,0.995,3,0.1332307606935501,1.0,-3.93245,0.2131968645989911,0.2664960807487389,12.5,12.0,120000.0,20000.0,2.0,0.0,0.951,1
53.0,2164,0.0,0.0,0.0,12.0,120000.0,0.0,0.0,0.0,0.994,3,0.1332307606935501,1.0,-3.93255,0.26368523745541217,0.26368523745541217,0.0,12.0,120000.0,0.0,0.0,0.0,0.949,1
88.0,831,0.0,0.2130681818181818,25.0,12.0,120000.0,20000.0,3.0,0.0,0.963,2,0.03192143887281418,1.0,9.780833333333334,0.2631578947368421,0.2631578947368421,12.5,12.0,120000.0,20000.0,2.0,0.0,0.95,0
90.0,832,0.05555555555555555,0.24305555555555555,12.5,12.0,120000.0,20000.0,2.0,0.0,0.958,0,0.0,1.0,9.796832916666666,0.3124674187618562,0.2929382050892402,0.0,12.0,120000.0,20000.0,1.0,0.0,0.945,0
90.0,1271,0.05555555555555555,0.24305555555555555,12.5,12.0,120000.0,20000.0,2.0,0.0,0.958,0,0.0,1.0,9.796832916666666,0.3124674187618562,0.2929382050892402,0.0,12.0,120000.0,20000.0,1.0,0.0,0.945,0
55.0,2165,0.0,0.0,0.0,12.0,120000.0,0.0,0.0,0.0,0.993,3,0.11921456456184387,1.0,-3.93275,0.3098853104136649,0.2905174785128108,0.0,12.0,120000.0,0.0,0.0,0.0,0.945,1
93.0,1722,0.21505376344086022,0.2688172043010753,0.0,12.0,120000.0,0.0,0.0,1.0,0.954,1,0.03192143887281418,1.0,9.900633333333333,0.30927835051546393,0.2899484536082474,0.0,12.0,120000.0,0.0,0.0,1.0,0.946,0
71.0,2173,0.0,0.08802816901408451,0.0,12.0,120000.0,0.0,0.0,0.0,0.983,2,1.0,1.0,-3.9328,0.30612244897959184,0.38265306122448983,0.0,12.0,120000.0,0.0,0.0,0.0,0.944,1
78.0,452,0.0,0.16025641025641024,12.5,25.0,400000.0,20000.0,2.0,1.0,0.975,0,0.0,1.0,9.6461998,0.3060911839515168,0.382613979939396,37.5,25.0,400000.0,20000.0,4.0,1.0,0.943,0
99.0,17,0.30303030303030304,0.3787878787878788,0.0,8.0,80000.0,0.0,0.0,1.0,0.943,1,0.0,1.0,-4.93285,0.30303030303030304,0.3787878787878788,0.0,8.0,80000.0,0.0,0.0,1.0,0.943,1
87.0,2181,0.0,0.21551724137931033,0.0,12.0,120000.0,0.0,0.0,0.0,0.965,2,0.03192143887281418,1.0,-3.4746166666666665,0.35000000000000003,0.4375,0.0,12.0,120000.0,0.0,0.0,0.0,0.941,1
100.0,1276,0.35000000000000003,0.4375,0.0,12.0,120000.0,20000.0,1.0,0.0,0.941,3,0.0,1.0,-4.93295,0.35000000000000003,0.4375,0.0,12.0,120000.0,20000.0,1.0,0.0,0.941,1
75.0,2175,0.0,0.08333333333333334,0.0,12.0,120000.0,0.0,0.0,0.0,0.98,2,0.03192143887281418,1.0,-3.933,0.3499649685066525,0.43745621063331563,0.0,12.0,120000.0,0.0,0.0,0.0,0.94,1
59.0,2167,0.0,0.0,0.0,12.0,120000.0,0.0,0.0,0.0,0.992,3,0.7174519896507263,1.0,-3.933,0.3471877445503676,0.4339846806879595,0.0,12.0,120000.0,0.0,0.0,0.0,0.94,1
94.0,834,0.26595744680851063,0.26595744680851063,12.5,12.0,120000.0,20000.0,2.0,0.0,0.951,2,0.5924463272094727,1.0,9.775383333333334,0.39603960396039606,0.43316831683168316,0.0,12.0,120000.0,20000.0,1.0,0.0,0.941,0
60.0,817,0.0,0.0,37.5,12.0,120000.0,20000.0,4.0,0.0,0.991,3,0.7174519896507263,1.0,-3.91555,0.3928886756813009,0.4297219890264229,0.0,12.0,120000.0,20000.0,1.0,0.0,0.939,1
89.0,2182,0.0,0.24578651685393257,0.0,12.0,120000.0,0.0,0.0,0.0,0.961,2,0.03192143887281418,1.0,-3.4752837499999996,0.4411331789890031,0.42887947957264194,0.0,12.0,120000.0,0.0,0.0,0.0,0.936,1
61.0,2168,0.0,0.0,0.0,12.0,120000.0,0.0,0.0,0.0,0.99,3,0.7174519896507263,1.0,-3.93325,0.4377005702071229,0.4255422210347028,0.0,12.0,120000.0,0.0,0.0,0.0,0.935,1
99.0,1725,0.30303030303030304,0.3787878787878788,0.0,12.0,120000.0,0.0,0.0,1.0,0.943,1,0.5924463272094727,1.0,9.900133333333333,0.4368932038834952,0.42475728155339804,0.0,12.0,120000.0,0.0,0.0,1.0,0.936,0
84.0,454,0.0,0.18601190476190474,25.0,25.0,400000.0,20000.0,3.0,1.0,0.967,0,0.0,1.0,9.645999799999998,0.4326506650657951,0.45067777611020327,25.0,25.0,400000.0,20000.0,3.0,1.0,0.934,0
98.0,1275,0.30612244897959184,0.38265306122448983,0.0,12.0,120000.0,20000.0,1.0,0.0,0.944,2,0.5924463272094727,1.0,9.775083333333333,0.4285714285714286,0.44642857142857145,12.5,12.0,120000.0,20000.0,2.0,0.0,0.935,0
105.0,20,0.4285714285714286,0.44642857142857145,0.0,8.0,80000.0,0.0,0.0,1.0,0.935,2,0.0,1.0,-4.933250000000001,0.4285714285714286,0.44642857142857145,0.0,8.0,80000.0,0.0,0.0,1.0,0.935,1
106.0,1279,0.42452830188679247,0.4422169811320755,12.5,12.0,120000.0,20000.0,2.0,0.0,0.933,2,0.0,1.0,-4.933350000000001,0.42452830188679247,0.4422169811320755,12.5,12.0,120000.0,20000.0,2.0,0.0,0.933,1
102.0,1277,0.4411764705882353,0.428921568627451,0.0,12.0,120000.0,20000.0,1.0,0.0,0.939,2,0.4749937653541565,1.0,9.858266666666665,0.4205607476635514,0.4380841121495327,12.5,12.0,120000.0,20000.0,2.0,0.0,0.932,0
107.0,21,0.4205607476635514,0.4380841121495327,0.0,8.0,80000.0,0.0,0.0,1.0,0.932,1,0.0,1.0,-4.933400000000001,0.4205607476635514,0.4380841121495327,0.0,8.0,80000.0,0.0,0.0,1.0,0.932,1
87.0,455,0.0,0.21551724137931033,37.5,25.0,400000.0,20000.0,4.0,1.0,0.965,0,0.0,1.0,9.6460998,0.4205214072963828,0.43804313260039884,12.5,25.0,400000.0,20000.0,2.0,1.0,0.931,0
103.0,1727,0.4368932038834952,0.42475728155339804,0.0,12.0,120000.0,0.0,0.0,1.0,0.936,1,1.0,1.0,9.858016666666666,0.4166666666666667,0.46296296296296297,0.0,12.0,120000.0,0.0,0.0,1.0,0.932,0
109.0,22,0.41284403669724773,0.45871559633027525,0.0,8.0,80000.0,0.0,0.0,1.0,0.931,3,0.0,1.0,-4.933450000000001,0.41284403669724773,0.45871559633027525,0.0,8.0,80000.0,0.0,0.0,1.0,0.931,1
105.0,1728,0.4285714285714286,0.44642857142857145,0.0,12.0,120000.0,0.0,0.0,1.0,0.935,1,0.3038121461868286,1.0,9.857966666666666,0.4090909090909091,0.4829545454545454,0.0,12.0,120000.0,0.0,0.0,1.0,0.931,0
89.0,1720,0.0,0.24578651685393257,0.0,12.0,120000.0,0.0,0.0,1.0,0.961,2,0.03192143887281418,1.0,-3.80845,0.4090909090909091,0.4829545454545454,0.0,12.0,120000.0,0.0,0.0,1.0,0.931,1
104.0,1278,0.4326923076923077,0.45072115384615385,0.0,12.0,120000.0,20000.0,1.0,0.0,0.934,0,0.0,1.0,9.7963,0.4090909090909091,0.4829545454545454,12.5,12.0,120000.0,20000.0,2.0,0.0,0.931,0
90.0,456,0.05555555555555555,0.24305555555555555,50.0,25.0,400000.0,20000.0,5.0,1.0,0.958,0,0.0,1.0,9.6460498,0.4090536852055554,0.48291060058989177,12.5,25.0,400000.0,20000.0,2.0,1.0,0.93,0
111.0,1731,0.40540540540540543,0.4786036036036036,0.0,12.0,120000.0,0.0,0.0,1.0,0.93,1,0.0,1.0,-4.93355,0.40540540540540543,0.4786036036036036,0.0,12.0,120000.0,0.0,0.0,1.0,0.929,1
107.0,1729,0.4205607476635514,0.4380841121495327,0.0,12.0,120000.0,0.0,0.0,1.0,0.932,1,0.3038121461868286,1.0,9.858116666666666,0.40178571428571425,0.4743303571428571,0.0,12.0,120000.0,0.0,0.0,1.0,0.929,0
112.0,1282,0.40178571428571425,0.4743303571428571,12.5,12.0,120000.0,20000.0,2.0,0.0,0.929,3,0.0,1.0,-4.93355,0.40178571428571425,0.4743303571428571,12.5,12.0,120000.0,20000.0,2.0,0.0,0.929,1
88.0,1270,0.0,0.2130681818181818,25.0,12.0,120000.0,20000.0,3.0,0.0,0.963,2,0.03192143887281418,1.0,-3.92855,0.40174980789663356,0.474287967655748,12.5,12.0,120000.0,20000.0,2.0,0.0,0.929,1
114.0,464,0.43859649122807015,0.49342105263157887,25.0,25.0,400000.0,20000.0,3.0,1.0,0.927,1,0.0,1.0,-4.928649999999999,0.43859649122807015,0.49342105263157887,25.0,25.0,400000.0,20000.0,3.0,1.0,0.927,1
114.0,1283,0.43859649122807015,0.49342105263157887,12.5,12.0,120000.0,20000.0,2.0,0.0,0.927,3,0.0,1.0,-4.93365,0.43859649122807015,0.49342105263157887,12.5,12.0,120000.0,20000.0,2.0,0.0,0.927,1
108.0,1280,0.4166666666666667,0.46296296296296297,12.5,12.0,120000.0,20000.0,2.0,0.0,0.932,0,0.0,1.0,9.795932916666667,0.43855798275958396,0.493377730604532,0.0,12.0,120000.0,20000.0,1.0,0.0,0.927,0
73.0,1712,0.0,0.08561643835616438,0.0,12.0,120000.0,0.0,0.0,1.0,0.981,3,0.9959383010864258,1.0,-3.93365,0.43550209602803797,0.4899398580315427,0.0,12.0,120000.0,0.0,0.0,1.0,0.927,1
95.0,1723,0.2631578947368421,0.2631578947368421,0.0,12.0,120000.0,0.0,0.0,1.0,0.95,2,0.5924463272094727,1.0,-3.8087,0.43103448275862066,0.5657327586206897,0.0,12.0,120000.0,0.0,0.0,1.0,0.926,1
94.0,1273,0.26595744680851063,0.26595744680851063,12.5,12.0,120000.0,20000.0,2.0,0.0,0.951,2,0.5924463272094727,1.0,-3.892500416666666,0.42731386827503054,0.5608494521109775,12.5,12.0,120000.0,20000.0,2.0,0.0,0.925,1
96.0,1274,0.3125,0.29296874999999994,12.5,12.0,120000.0,20000.0,2.0,0.0,0.948,2,0.5924463272094727,1.0,-3.85088375,0.42369287147759754,0.5560968938143467,12.5,12.0,120000.0,20000.0,2.0,0.0,0.924,1
97.0,1724,0.30927835051546393,0.2899484536082474,0.0,12.0,120000.0,0.0,0.0,1.0,0.946,2,0.5924463272094727,1.0,-3.8092170833333334,0.42369287147759754,0.5560968938143467,0.0,12.0,120000.0,0.0,0.0,1.0,0.924,1
79.0,2177,0.0,0.15822784810126583,0.0,12.0,120000.0,0.0,0.0,0.0,0.975,3,0.03192143887281418,1.0,-3.9338,0.45906014030046405,0.5477422128585083,0.0,12.0,120000.0,0.0,0.0,0.0,0.924,1
120.0,466,0.5416666666666667,0.546875,37.5,25.0,400000.0,20000.0,4.0,1.0,0.924,1,0.0,1.0,-4.916300000000001,0.5416666666666667,0.546875,37.5,25.0,400000.0,20000.0,4.0,1.0,0.924,1
80.0,1266,0.0,0.15625,37.5,12.0,120000.0,20000.0,4.0,0.0,0.973,3,0.03192143887281418,1.0,-3.9163,0.53803488634758,0.5432082987163067,25.0,12.0,120000.0,20000.0,3.0,0.0,0.924,1
79.0,1715,0.0,0.15822784810126583,0.0,12.0,120000.0,0.0,0.0,1.0,0.975,3,0.03192143887281418,1.0,-3.9338,0.53803488634758,0.5432082987163067,0.0,12.0,120000.0,0.0,0.0,1.0,0.924,1
81.0,1716,0.0,0.15432098765432098,0.0,12.0,120000.0,0.0,0.0,1.0,0.971,3,0.03192143887281418,1.0,-3.9338,0.5746654154285021,0.5387488269642208,0.0,12.0,120000.0,0.0,0.0,1.0,0.924,1
116.0,1284,0.43103448275862066,0.5657327586206897,0.0,12.0,120000.0,20000.0,1.0,0.0,0.926,0,0.0,1.0,9.795950000000001,0.6557377049180327,0.5379098360655737,12.5,12.0,120000.0,20000.0,3.0,0.0,0.924,0
81.0,2178,0.0,0.15432098765432098,0.0,12.0,120000.0,0.0,0.0,0.0,0.971,3,0.03192143887281418,1.0,-3.9338,0.6514126983622915,0.5343619791253174,0.0,12.0,120000.0,0.0,0.0,0.0,0.924,1
80.0,827,0.0,0.15625,37.5,12.0,120000.0,20000.0,4.0,0.0,0.973,3,0.03192143887281418,1.0,-3.9163,0.6514126983622915,0.5343619791253174,0.0,12.0,120000.0,20000.0,1.0,0.0,0.924,1
123.0,1735,0.6504065040650406,0.5335365853658536,0.0,12.0,120000.0,0.0,0.0,1.0,0.924,1,0.0,1.0,-4.933800000000001,0.6504065040650406,0.5335365853658536,0.0,12.0,120000.0,0.0,0.0,1.0,0.924,1
125.0,1736,0.6799999999999999,0.5249999999999999,0.0,12.0,120000.0,0.0,0.0,1.0,0.923,1,0.0,1.0,-4.9338500000000005,0.6799999999999999,0.5249999999999999,0.0,12.0,120000.0,0.0,0.0,1.0,0.923,1
85.0,2180,0.0,0.1838235294117647,0.0,12.0,120000.0,0.0,0.0,0.0,0.967,3,0.03192143887281418,1.0,-3.93385,0.675621915934988,0.521619861567454,0.0,12.0,120000.0,0.0,0.0,0.0,0.923,1
120.0,1286,0.5416666666666667,0.546875,12.5,12.0,120000.0,20000.0,2.0,0.0,0.924,0,0.0,1.0,9.795232916666667,0.7142289727617671,0.5207919593054552,25.0,12.0,120000.0,20000.0,3.0,0.0,0.923,0
85.0,1718,0.0,0.1838235294117647,0.0,12.0,120000.0,0.0,0.0,1.0,0.967,3,0.03192143887281418,1.0,-3.93385,0.7097231519814564,0.5175064649864787,0.0,12.0,120000.0,0.0,0.0,1.0,0.923,1
108.0,462,0.4166666666666667,0.46296296296296297,12.5,25.0,400000.0,20000.0,2.0,1.0,0.932,0,0.0,1.0,9.6448998,0.7030700177275199,0.51265522125965,50.0,25.0,400000.0,20000.0,5.0,1.0,0.922,0
122.0,1287,0.6557377049180327,0.5379098360655737,12.5,12.0,120000.0,20000.0,2.0,0.0,0.924,0,0.0,1.0,9.795182916666665,0.7030700177275199,0.51265522125965,25.0,12.0,120000.0,20000.0,3.0,0.0,0.922,0
129.0,1738,0.6976744186046512,0.5087209302325582,0.0,12.0,120000.0,0.0,0.0,1.0,0.922,1,0.0,1.0,-4.934150000000001,0.6976744186046512,0.5087209302325582,0.0,12.0,120000.0,0.0,0.0,1.0,0.922,1
130.0,1291,0.6923076923076923,0.5048076923076923,25.0,12.0,120000.0,20000.0,3.0,0.0,0.922,2,0.0,1.0,-4.9289,0.6923076923076923,0.5048076923076923,25.0,12.0,120000.0,20000.0,3.0,0.0,0.922,1
