time,task_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,action_offload,action_prb,action_prob,reward,s_next0,s_next1,s_next2,s_next3,s_next4,s_next5,s_next6,s_next7,s_next8,s_next9,done
44.0,1352,0.0,0.07102272727272728,0.0,8.0,80000.0,0.0,0.0,6.0,0.012,1.0,2,906,2.4975024975024975E-4,-4.9963999999999995,0.0,0.07102272727272728,0.0,8.0,80000.0,0.0,0.0,6.0,0.012,1.0,1
44.0,8820,0.0,0.07102272727272728,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,2,906,2.4975024975024975E-4,-4.9963999999999995,0.0,0.07102272727272728,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,1
44.0,11970,0.0,0.07102272727272728,0.0,12.0,120000.0,0.0,0.0,0.0,0.012,1.0,3,788,2.4975024975024975E-4,-4.7,0.0,0.07102272727272728,0.0,12.0,120000.0,0.0,0.0,0.0,0.012,1.0,1
41.0,5222,0.0,0.07621951219512195,0.0,12.0,120000.0,20000.0,1.0,6.0,0.382,1.0,1,97,2.4975024975024975E-4,-5.1213999999999995,0.0,0.07102272727272728,0.0,12.0,120000.0,20000.0,1.0,6.0,0.012,1.0,1
45.0,3780,0.0,0.11574074074074076,0.0,25.0,400000.0,20000.0,1.0,2.0,0.012,1.0,3,788,2.4975024975024975E-4,-4.7,0.0,0.11574074074074076,0.0,25.0,400000.0,20000.0,2.0,2.0,0.012,1.0,1
45.0,5224,0.0,0.11574074074074076,0.0,12.0,120000.0,20000.0,1.0,6.0,0.012,1.0,3,114,2.4975024975024975E-4,-4.7,0.0,0.11574074074074076,0.0,12.0,120000.0,20000.0,1.0,6.0,0.012,1.0,1
45.0,5672,0.0,0.11574074074074076,12.5,12.0,120000.0,20000.0,2.0,2.0,0.012,1.0,3,114,2.4975024975024975E-4,-4.7,0.0,0.11574074074074076,12.5,12.0,120000.0,20000.0,2.0,2.0,0.012,1.0,1
45.0,7023,0.0,0.11574074074074076,12.5,12.0,120000.0,20000.0,2.0,5.0,0.012,1.0,1,606,2.4975024975024975E-4,-4.9963999999999995,0.0,0.11574074074074076,12.5,12.0,120000.0,20000.0,2.0,5.0,0.012,1.0,1
45.0,7471,0.0,0.11574074074074076,0.0,12.0,120000.0,20000.0,1.0,2.0,0.012,1.0,1,606,2.4975024975024975E-4,-4.9963999999999995,0.0,0.11574074074074076,0.0,12.0,120000.0,20000.0,1.0,2.0,0.012,1.0,1
45.0,7922,0.0,0.11574074074074076,12.5,12.0,120000.0,20000.0,2.0,5.0,0.012,1.0,3,575,2.4975024975024975E-4,-4.7,0.0,0.11574074074074076,12.5,12.0,120000.0,20000.0,2.0,5.0,0.012,1.0,1
46.0,1353,0.0,0.11322463768115942,0.0,8.0,80000.0,0.0,0.0,6.0,0.012,1.0,3,575,2.4975024975024975E-4,-4.7,0.0,0.11322463768115942,0.0,8.0,80000.0,0.0,0.0,6.0,0.012,1.0,1
46.0,4141,0.0,0.11322463768115942,0.0,25.0,400000.0,0.0,0.0,0.0,0.012,1.0,3,344,2.4975024975024975E-4,-4.7,0.0,0.11322463768115942,0.0,25.0,400000.0,0.0,0.0,0.0,0.012,1.0,1
46.0,4861,0.0,0.11322463768115942,0.0,25.0,400000.0,0.0,0.0,6.0,0.012,1.0,3,344,2.4975024975024975E-4,-4.7,0.0,0.11322463768115942,0.0,25.0,400000.0,0.0,0.0,6.0,0.012,1.0,1
46.0,8821,0.0,0.11322463768115942,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,3,344,2.4975024975024975E-4,-4.7,0.0,0.11322463768115942,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,1
46.0,11971,0.0,0.11322463768115942,0.0,12.0,120000.0,0.0,0.0,1.0,0.012,1.0,3,344,2.4975024975024975E-4,-4.7,0.0,0.11322463768115942,0.0,12.0,120000.0,0.0,0.0,1.0,0.012,1.0,1
42.0,1351,0.0,0.0744047619047619,0.0,8.0,80000.0,0.0,0.0,6.0,0.285,1.0,2,198,2.4975024975024975E-4,-5.267233333333333,0.0,0.11241007194244604,0.0,8.0,80000.0,0.0,0.0,6.0,0.012,1.0,1
41.0,7920,0.0,0.07621951219512195,0.0,12.0,120000.0,20000.0,1.0,5.0,0.382,1.0,0,0,2.4975024975024975E-4,0.7536,0.0,0.11081560283687944,0.0,12.0,120000.0,20000.0,1.0,5.0,0.012,1.0,0
47.0,5225,0.0,0.11081560283687944,0.0,12.0,120000.0,20000.0,1.0,6.0,0.012,1.0,1,245,2.4975024975024975E-4,-4.9963999999999995,0.0,0.11081560283687944,0.0,12.0,120000.0,20000.0,1.0,6.0,0.012,1.0,1
47.0,5673,0.0,0.11081560283687944,12.5,12.0,120000.0,20000.0,2.0,2.0,0.012,1.0,1,245,2.4975024975024975E-4,-4.9963999999999995,0.0,0.11081560283687944,12.5,12.0,120000.0,20000.0,2.0,2.0,0.012,1.0,1
47.0,7024,0.0,0.11081560283687944,12.5,12.0,120000.0,20000.0,2.0,5.0,0.012,1.0,2,295,2.4975024975024975E-4,-4.9963999999999995,0.0,0.11081560283687944,12.5,12.0,120000.0,20000.0,2.0,5.0,0.012,1.0,1
47.0,7472,0.0,0.11081560283687944,0.0,12.0,120000.0,20000.0,1.0,2.0,0.012,1.0,2,295,2.4975024975024975E-4,-4.9963999999999995,0.0,0.11081560283687944,0.0,12.0,120000.0,20000.0,1.0,2.0,0.012,1.0,1
47.0,7923,0.0,0.11081560283687944,0.0,12.0,120000.0,20000.0,1.0,5.0,0.012,1.0,1,907,2.4975024975024975E-4,-4.9963999999999995,0.0,0.11081560283687944,0.0,12.0,120000.0,20000.0,1.0,5.0,0.012,1.0,1
48.0,1354,0.0,0.10850694444444443,0.0,8.0,80000.0,0.0,0.0,6.0,0.012,1.0,1,907,2.4975024975024975E-4,-4.9963999999999995,0.0,0.10850694444444443,0.0,8.0,80000.0,0.0,0.0,6.0,0.012,1.0,1
48.0,3781,0.0,0.10850694444444443,0.0,25.0,400000.0,20000.0,2.0,2.0,0.012,1.0,2,725,2.4975024975024975E-4,-4.9963999999999995,0.0,0.10850694444444443,0.0,25.0,400000.0,20000.0,2.0,2.0,0.012,1.0,1
48.0,8822,0.0,0.10850694444444443,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,2,725,2.4975024975024975E-4,-4.9963999999999995,0.0,0.10850694444444443,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,1
48.0,11972,0.0,0.10850694444444443,0.0,12.0,120000.0,0.0,0.0,1.0,0.012,1.0,2,725,2.4975024975024975E-4,-4.9963999999999995,0.0,0.10850694444444443,0.0,12.0,120000.0,0.0,0.0,1.0,0.012,1.0,1
43.0,5671,0.0,0.07267441860465117,0.0,12.0,120000.0,20000.0,1.0,2.0,0.087,1.0,0,0,2.4975024975024975E-4,0.7536,0.0,0.10629251700680273,0.0,12.0,120000.0,20000.0,2.0,2.0,0.012,1.0,0
43.0,7022,0.0,0.07267441860465117,0.0,12.0,120000.0,20000.0,1.0,5.0,0.087,1.0,0,0,2.4975024975024975E-4,0.7536,0.0,0.10629251700680273,0.0,12.0,120000.0,20000.0,1.0,4.0,0.012,1.0,0
49.0,2250,0.0,0.10629251700680273,0.0,8.0,80000.0,0.0,0.0,5.0,0.012,1.0,2,725,2.4975024975024975E-4,-4.9963999999999995,0.0,0.10629251700680273,0.0,8.0,80000.0,0.0,0.0,5.0,0.012,1.0,1
49.0,4142,0.0,0.10629251700680273,0.0,25.0,400000.0,0.0,0.0,0.0,0.012,1.0,2,725,2.4975024975024975E-4,-4.9963999999999995,0.0,0.10629251700680273,0.0,25.0,400000.0,0.0,0.0,0.0,0.012,1.0,1
49.0,4862,0.0,0.10629251700680273,0.0,25.0,400000.0,0.0,0.0,5.0,0.012,1.0,2,725,2.4975024975024975E-4,-4.9963999999999995,0.0,0.10629251700680273,0.0,25.0,400000.0,0.0,0.0,5.0,0.012,1.0,1
49.0,7025,0.0,0.10629251700680273,0.0,12.0,120000.0,20000.0,1.0,4.0,0.012,1.0,3,958,2.4975024975024975E-4,-4.7,0.0,0.10629251700680273,0.0,12.0,120000.0,20000.0,1.0,4.0,0.012,1.0,1
49.0,7473,0.0,0.10629251700680273,0.0,12.0,120000.0,20000.0,1.0,2.0,0.012,1.0,3,958,2.4975024975024975E-4,-4.7,0.0,0.10629251700680273,0.0,12.0,120000.0,20000.0,1.0,2.0,0.012,1.0,1
49.0,7924,0.0,0.10629251700680273,0.0,12.0,120000.0,20000.0,1.0,5.0,0.012,1.0,2,239,2.4975024975024975E-4,-4.9963999999999995,0.0,0.10629251700680273,0.0,12.0,120000.0,20000.0,1.0,5.0,0.012,1.0,1
50.0,1355,0.0,0.10416666666666667,0.0,8.0,80000.0,0.0,0.0,6.0,0.012,1.0,2,239,2.4975024975024975E-4,-4.9963999999999995,0.0,0.10416666666666667,0.0,8.0,80000.0,0.0,0.0,6.0,0.012,1.0,1
50.0,8823,0.0,0.10416666666666667,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,2,415,2.4975024975024975E-4,-4.9963999999999995,0.0,0.10416666666666667,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,1
50.0,11973,0.0,0.10416666666666667,0.0,12.0,120000.0,0.0,0.0,1.0,0.012,1.0,2,415,2.4975024975024975E-4,-4.9963999999999995,0.0,0.10416666666666667,0.0,12.0,120000.0,0.0,0.0,1.0,0.012,1.0,1
51.0,2251,0.0,0.10212418300653595,0.0,8.0,80000.0,0.0,0.0,5.0,0.012,1.0,2,415,2.4975024975024975E-4,-4.9963999999999995,0.0,0.10212418300653595,0.0,8.0,80000.0,0.0,0.0,5.0,0.012,1.0,1
51.0,3782,0.0,0.10212418300653595,0.0,25.0,400000.0,20000.0,2.0,2.0,0.012,1.0,2,415,2.4975024975024975E-4,-4.9963999999999995,0.0,0.10212418300653595,0.0,25.0,400000.0,20000.0,2.0,2.0,0.012,1.0,1
51.0,5227,0.0,0.10212418300653595,12.5,12.0,120000.0,20000.0,2.0,6.0,0.012,1.0,3,881,2.4975024975024975E-4,-4.7,0.0,0.10212418300653595,12.5,12.0,120000.0,20000.0,2.0,6.0,0.012,1.0,1
51.0,5675,0.0,0.10212418300653595,12.5,12.0,120000.0,20000.0,2.0,2.0,0.012,1.0,3,881,2.4975024975024975E-4,-4.7,0.0,0.10212418300653595,12.5,12.0,120000.0,20000.0,2.0,2.0,0.012,1.0,1
51.0,7026,0.0,0.10212418300653595,0.0,12.0,120000.0,20000.0,1.0,4.0,0.012,1.0,3,382,2.4975024975024975E-4,-4.7,0.0,0.10212418300653595,0.0,12.0,120000.0,20000.0,1.0,4.0,0.012,1.0,1
51.0,7474,0.0,0.10212418300653595,0.0,12.0,120000.0,20000.0,1.0,2.0,0.012,1.0,3,382,2.4975024975024975E-4,-4.7,0.0,0.10212418300653595,0.0,12.0,120000.0,20000.0,1.0,2.0,0.012,1.0,1
52.0,1356,0.0,0.10016025641025642,0.0,8.0,80000.0,0.0,0.0,6.0,0.012,1.0,3,400,2.4975024975024975E-4,-4.7,0.0,0.10016025641025642,0.0,8.0,80000.0,0.0,0.0,6.0,0.012,1.0,1
52.0,4143,0.0,0.10016025641025642,0.0,25.0,400000.0,0.0,0.0,0.0,0.012,1.0,3,400,2.4975024975024975E-4,-4.7,0.0,0.10016025641025642,0.0,25.0,400000.0,0.0,0.0,0.0,0.012,1.0,1
52.0,4863,0.0,0.10016025641025642,0.0,25.0,400000.0,0.0,0.0,5.0,0.012,1.0,3,310,2.4975024975024975E-4,-4.7,0.0,0.10016025641025642,0.0,25.0,400000.0,0.0,0.0,5.0,0.012,1.0,1
52.0,8824,0.0,0.10016025641025642,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,3,310,2.4975024975024975E-4,-4.7,0.0,0.10016025641025642,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,1
52.0,11974,0.0,0.10016025641025642,0.0,12.0,120000.0,0.0,0.0,1.0,0.012,1.0,3,310,2.4975024975024975E-4,-4.7,0.0,0.10016025641025642,0.0,12.0,120000.0,0.0,0.0,1.0,0.012,1.0,1
43.0,4860,0.0,0.07267441860465117,0.0,25.0,400000.0,0.0,0.0,6.0,0.087,1.0,1,75,2.4975024975024975E-4,-5.189933533333333,0.0,0.09887361281903193,0.0,25.0,400000.0,0.0,0.0,5.0,0.012,1.0,1
53.0,2252,0.0,0.09827044025157233,0.0,8.0,80000.0,0.0,0.0,5.0,0.012,1.0,3,310,2.4975024975024975E-4,-4.7,0.0,0.09827044025157233,0.0,8.0,80000.0,0.0,0.0,5.0,0.012,1.0,1
53.0,3420,0.0,0.09827044025157233,0.0,25.0,400000.0,20000.0,1.0,2.0,0.012,1.0,2,39,2.4975024975024975E-4,-4.9963999999999995,0.0,0.09827044025157233,0.0,25.0,400000.0,20000.0,1.0,2.0,0.012,1.0,1
53.0,5228,0.0,0.09827044025157233,12.5,12.0,120000.0,20000.0,2.0,6.0,0.012,1.0,2,39,2.4975024975024975E-4,-4.9963999999999995,0.0,0.09827044025157233,12.5,12.0,120000.0,20000.0,2.0,6.0,0.012,1.0,1
53.0,5676,0.0,0.09827044025157233,12.5,12.0,120000.0,20000.0,2.0,2.0,0.012,1.0,2,645,2.4975024975024975E-4,-4.9963999999999995,0.0,0.09827044025157233,12.5,12.0,120000.0,20000.0,2.0,2.0,0.012,1.0,1
53.0,7027,0.0,0.09827044025157233,0.0,12.0,120000.0,20000.0,1.0,4.0,0.012,1.0,2,645,2.4975024975024975E-4,-4.9963999999999995,0.0,0.09827044025157233,0.0,12.0,120000.0,20000.0,1.0,4.0,0.012,1.0,1
53.0,7926,0.0,0.09827044025157233,12.5,12.0,120000.0,20000.0,2.0,5.0,0.012,1.0,1,479,2.4975024975024975E-4,-4.9963999999999995,0.0,0.09827044025157233,12.5,12.0,120000.0,20000.0,2.0,5.0,0.012,1.0,1
54.0,1357,0.0,0.0964506172839506,0.0,8.0,80000.0,0.0,0.0,6.0,0.012,1.0,2,50,2.4975024975024975E-4,-4.9963999999999995,0.0,0.0964506172839506,0.0,8.0,80000.0,0.0,0.0,6.0,0.012,1.0,1
54.0,3783,0.0,0.0964506172839506,0.0,25.0,400000.0,20000.0,2.0,2.0,0.012,1.0,2,50,2.4975024975024975E-4,-4.9963999999999995,0.0,0.0964506172839506,0.0,25.0,400000.0,20000.0,2.0,2.0,0.012,1.0,1
54.0,8825,0.0,0.0964506172839506,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,1,480,2.4975024975024975E-4,-4.9963999999999995,0.0,0.0964506172839506,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,1
54.0,11975,0.0,0.0964506172839506,0.0,12.0,120000.0,0.0,0.0,1.0,0.012,1.0,1,480,2.4975024975024975E-4,-4.9963999999999995,0.0,0.0964506172839506,0.0,12.0,120000.0,0.0,0.0,1.0,0.012,1.0,1
49.0,5226,0.0,0.10629251700680273,0.0,12.0,120000.0,20000.0,1.0,6.0,0.012,1.0,0,0,2.4975024975024975E-4,0.7536,0.0,0.0946969696969697,0.0,12.0,120000.0,20000.0,1.0,6.0,0.012,1.0,0
55.0,2253,0.0,0.0946969696969697,0.0,8.0,80000.0,0.0,0.0,5.0,0.012,1.0,3,730,2.4975024975024975E-4,-4.7,0.0,0.0946969696969697,0.0,8.0,80000.0,0.0,0.0,5.0,0.012,1.0,1
55.0,4144,0.0,0.0946969696969697,0.0,25.0,400000.0,0.0,0.0,0.0,0.012,1.0,3,730,2.4975024975024975E-4,-4.7,0.0,0.0946969696969697,0.0,25.0,400000.0,0.0,0.0,0.0,0.012,1.0,1
55.0,4864,0.0,0.0946969696969697,0.0,25.0,400000.0,0.0,0.0,5.0,0.012,1.0,2,19,2.4975024975024975E-4,-4.9963999999999995,0.0,0.0946969696969697,0.0,25.0,400000.0,0.0,0.0,5.0,0.012,1.0,1
55.0,5229,0.0,0.0946969696969697,0.0,12.0,120000.0,20000.0,1.0,6.0,0.012,1.0,2,124,2.4975024975024975E-4,-4.9963999999999995,0.0,0.0946969696969697,0.0,12.0,120000.0,20000.0,1.0,6.0,0.012,1.0,1
55.0,5677,0.0,0.0946969696969697,12.5,12.0,120000.0,20000.0,2.0,2.0,0.012,1.0,3,160,2.4975024975024975E-4,-4.7,0.0,0.0946969696969697,12.5,12.0,120000.0,20000.0,2.0,2.0,0.012,1.0,1
55.0,7028,0.0,0.0946969696969697,0.0,12.0,120000.0,20000.0,1.0,4.0,0.012,1.0,3,160,2.4975024975024975E-4,-4.7,0.0,0.0946969696969697,0.0,12.0,120000.0,20000.0,1.0,4.0,0.012,1.0,1
55.0,7476,0.0,0.0946969696969697,12.5,12.0,120000.0,20000.0,2.0,3.0,0.012,1.0,2,348,2.4975024975024975E-4,-4.9963999999999995,0.0,0.0946969696969697,12.5,12.0,120000.0,20000.0,2.0,3.0,0.012,1.0,1
55.0,7927,0.0,0.0946969696969697,12.5,12.0,120000.0,20000.0,2.0,4.0,0.012,1.0,2,348,2.4975024975024975E-4,-4.9963999999999995,0.0,0.0946969696969697,12.5,12.0,120000.0,20000.0,2.0,4.0,0.012,1.0,1
55.0,11520,0.0,0.0946969696969697,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,2,348,2.4975024975024975E-4,-4.9963999999999995,0.0,0.0946969696969697,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,1
49.0,5674,0.0,0.10629251700680273,0.0,12.0,120000.0,20000.0,1.0,2.0,0.012,1.0,0,0,2.4975024975024975E-4,0.7531829166666666,0.0,0.0946797379846565,0.0,12.0,120000.0,20000.0,1.0,2.0,0.012,1.0,0
56.0,1358,0.0,0.09300595238095238,0.0,8.0,80000.0,0.0,0.0,6.0,0.012,1.0,2,348,2.4975024975024975E-4,-4.9963999999999995,0.0,0.09300595238095238,0.0,8.0,80000.0,0.0,0.0,6.0,0.012,1.0,1
56.0,3421,0.0,0.09300595238095238,0.0,25.0,400000.0,20000.0,1.0,2.0,0.012,1.0,2,156,2.4975024975024975E-4,-4.9963999999999995,0.0,0.09300595238095238,0.0,25.0,400000.0,20000.0,1.0,2.0,0.012,1.0,1
56.0,8826,0.0,0.09300595238095238,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,2,156,2.4975024975024975E-4,-4.9963999999999995,0.0,0.09300595238095238,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,1
56.0,11976,0.0,0.09300595238095238,0.0,12.0,120000.0,0.0,0.0,1.0,0.012,1.0,2,156,2.4975024975024975E-4,-4.9963999999999995,0.0,0.09300595238095238,0.0,12.0,120000.0,0.0,0.0,1.0,0.012,1.0,1
51.0,7925,0.0,0.10212418300653595,0.0,12.0,120000.0,20000.0,1.0,5.0,0.012,1.0,0,0,2.4975024975024975E-4,0.7536,0.0,0.09137426900584794,0.0,12.0,120000.0,20000.0,1.0,4.0,0.012,1.0,0
57.0,2254,0.0,0.09137426900584794,0.0,8.0,80000.0,0.0,0.0,5.0,0.012,1.0,2,156,2.4975024975024975E-4,-4.9963999999999995,0.0,0.09137426900584794,0.0,8.0,80000.0,0.0,0.0,5.0,0.012,1.0,1
57.0,3784,0.0,0.09137426900584794,0.0,25.0,400000.0,20000.0,2.0,2.0,0.012,1.0,2,417,2.4975024975024975E-4,-4.9963999999999995,0.0,0.09137426900584794,0.0,25.0,400000.0,20000.0,3.0,2.0,0.012,1.0,1
57.0,5230,0.0,0.09137426900584794,0.0,12.0,120000.0,20000.0,1.0,6.0,0.012,1.0,2,417,2.4975024975024975E-4,-4.9963999999999995,0.0,0.09137426900584794,0.0,12.0,120000.0,20000.0,1.0,6.0,0.012,1.0,1
57.0,7477,0.0,0.09137426900584794,12.5,12.0,120000.0,20000.0,2.0,3.0,0.012,1.0,1,632,2.4975024975024975E-4,-4.9963999999999995,0.0,0.09137426900584794,12.5,12.0,120000.0,20000.0,2.0,3.0,0.012,1.0,1
57.0,7928,0.0,0.09137426900584794,0.0,12.0,120000.0,20000.0,1.0,4.0,0.012,1.0,1,632,2.4975024975024975E-4,-4.9963999999999995,0.0,0.09137426900584794,0.0,12.0,120000.0,20000.0,1.0,4.0,0.012,1.0,1
57.0,9270,0.0,0.09137426900584794,0.0,12.0,120000.0,0.0,0.0,7.0,0.012,1.0,3,577,2.4975024975024975E-4,-4.7,0.0,0.09137426900584794,0.0,12.0,120000.0,0.0,0.0,7.0,0.012,1.0,1
57.0,11521,0.0,0.09137426900584794,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,3,577,2.4975024975024975E-4,-4.7,0.0,0.09137426900584794,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,1
58.0,1359,0.0,0.08979885057471264,0.0,8.0,80000.0,0.0,0.0,6.0,0.012,1.0,2,570,2.4975024975024975E-4,-4.9963999999999995,0.0,0.08979885057471264,0.0,8.0,80000.0,0.0,0.0,6.0,0.012,1.0,1
58.0,4145,0.0,0.08979885057471264,0.0,25.0,400000.0,0.0,0.0,0.0,0.012,1.0,2,570,2.4975024975024975E-4,-4.9963999999999995,0.0,0.08979885057471264,0.0,25.0,400000.0,0.0,0.0,0.0,0.012,1.0,1
58.0,4865,0.0,0.08979885057471264,0.0,25.0,400000.0,0.0,0.0,5.0,0.012,1.0,2,143,2.4975024975024975E-4,-4.9963999999999995,0.0,0.08979885057471264,0.0,25.0,400000.0,0.0,0.0,5.0,0.012,1.0,1
58.0,8827,0.0,0.08979885057471264,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,2,143,2.4975024975024975E-4,-4.9963999999999995,0.0,0.08979885057471264,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,1
58.0,9720,0.0,0.08979885057471264,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,1,574,2.4975024975024975E-4,-4.9963999999999995,0.0,0.08979885057471264,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,1
58.0,11977,0.0,0.08979885057471264,0.0,12.0,120000.0,0.0,0.0,0.0,0.012,1.0,2,574,2.4975024975024975E-4,-4.9963999999999995,0.0,0.08979885057471264,0.0,12.0,120000.0,0.0,0.0,0.0,0.012,1.0,1
53.0,7475,0.0,0.09827044025157233,0.0,12.0,120000.0,20000.0,1.0,2.0,0.012,1.0,1,479,2.4975024975024975E-4,0.7536,0.0,0.0882768361581921,0.0,12.0,120000.0,20000.0,2.0,5.0,0.012,1.0,0
59.0,2255,0.0,0.0882768361581921,0.0,8.0,80000.0,0.0,0.0,5.0,0.012,1.0,2,742,2.4975024975024975E-4,-4.9963999999999995,0.0,0.0882768361581921,0.0,8.0,80000.0,0.0,0.0,5.0,0.012,1.0,1
59.0,3422,0.0,0.0882768361581921,0.0,25.0,400000.0,20000.0,1.0,2.0,0.012,1.0,2,742,2.4975024975024975E-4,-4.9963999999999995,0.0,0.0882768361581921,0.0,25.0,400000.0,20000.0,1.0,2.0,0.012,1.0,1
59.0,5231,0.0,0.0882768361581921,0.0,12.0,120000.0,20000.0,1.0,7.0,0.012,1.0,1,68,2.4975024975024975E-4,-4.9963999999999995,0.0,0.0882768361581921,0.0,12.0,120000.0,20000.0,1.0,7.0,0.012,1.0,1
59.0,5679,0.0,0.0882768361581921,12.5,12.0,120000.0,20000.0,2.0,2.0,0.012,1.0,1,68,2.4975024975024975E-4,-4.9963999999999995,0.0,0.0882768361581921,12.5,12.0,120000.0,20000.0,2.0,2.0,0.012,1.0,1
59.0,7929,0.0,0.0882768361581921,0.0,12.0,120000.0,20000.0,1.0,3.0,0.012,1.0,3,494,2.4975024975024975E-4,-4.7,0.0,0.0882768361581921,0.0,12.0,120000.0,20000.0,1.0,3.0,0.012,1.0,1
59.0,9271,0.0,0.0882768361581921,0.0,12.0,120000.0,0.0,0.0,7.0,0.012,1.0,3,494,2.4975024975024975E-4,-4.7,0.0,0.0882768361581921,0.0,12.0,120000.0,0.0,0.0,7.0,0.012,1.0,1
59.0,10620,0.0,0.0882768361581921,0.0,12.0,120000.0,0.0,0.0,5.0,0.012,1.0,3,430,2.4975024975024975E-4,-4.7,0.0,0.0882768361581921,0.0,12.0,120000.0,0.0,0.0,5.0,0.012,1.0,1
59.0,11522,0.0,0.0882768361581921,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,3,430,2.4975024975024975E-4,-4.7,0.0,0.0882768361581921,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,1
60.0,1360,0.0,0.08680555555555555,0.0,8.0,80000.0,0.0,0.0,6.0,0.012,1.0,1,761,2.4975024975024975E-4,-4.9963999999999995,0.0,0.08680555555555555,0.0,8.0,80000.0,0.0,0.0,6.0,0.012,1.0,1
60.0,8828,0.0,0.08680555555555555,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,3,806,2.4975024975024975E-4,-4.7,0.0,0.08680555555555555,0.0,12.0,120000.0,0.0,0.0,2.0,0.012,1.0,1
