time,task_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,action_offload,action_prb_ratio,action_prob,reward,s_next0,s_next1,s_next2,s_next3,s_next4,s_next5,s_next6,s_next7,s_next8,done
94.0,834,0.0,0.2327127659574468,12.5,12.0,120000.0,20000.0,2.0,0.0,0.946,0,0.0,1.0,9.796632916666667,0.24997497750475178,0.28122184969284575,0.0,12.0,120000.0,20000.0,1.0,0.0,0.941,0
94.0,1273,0.0,0.2327127659574468,25.0,12.0,120000.0,20000.0,3.0,0.0,0.946,0,0.0,1.0,9.795882916666667,0.24997497750475178,0.28122184969284575,37.5,12.0,120000.0,20000.0,4.0,0.0,0.941,0
87.0,11,0.0,0.14367816091954022,0.0,8.0,80000.0,0.0,0.0,1.0,0.961,1,0.21393156051635742,1.0,-3.7669089583333326,0.29897349443841204,0.2802876510360113,0.0,8.0,80000.0,0.0,0.0,1.0,0.941,1
59.0,2167,0.0,0.0,0.0,12.0,120000.0,0.0,0.0,0.0,0.995,3,0.1,1.0,-3.93295,0.2971473556708245,0.278575645941398,0.0,12.0,120000.0,0.0,0.0,0.0,0.941,1
101.0,18,0.297029702970297,0.2784653465346535,0.0,8.0,80000.0,0.0,0.0,1.0,0.941,1,0.0,1.0,-4.93295,0.297029702970297,0.2784653465346535,0.0,8.0,80000.0,0.0,0.0,1.0,0.941,1
81.0,453,0.0,0.038580246913580245,12.5,25.0,400000.0,20000.0,2.0,1.0,0.969,0,0.0,1.0,9.6462998,0.29700026759724113,0.2784377508724135,25.0,25.0,400000.0,20000.0,3.0,1.0,0.94,0
60.0,817,0.0,0.0,0.0,12.0,120000.0,20000.0,1.0,0.0,0.994,3,0.1,1.0,-3.933,0.3432718376547825,0.2758434409725931,0.0,12.0,120000.0,20000.0,1.0,0.0,0.94,1
96.0,1274,0.052083333333333336,0.26041666666666663,37.5,12.0,120000.0,20000.0,4.0,0.0,0.944,0,0.0,1.0,9.795832916666667,0.34310358365811355,0.33697673394993294,37.5,12.0,120000.0,20000.0,4.0,0.0,0.94,0
61.0,2168,0.0,0.0,0.0,12.0,120000.0,0.0,0.0,0.0,0.993,3,0.1,1.0,-3.933,0.3885003507672542,0.33386748894060914,0.0,12.0,120000.0,0.0,0.0,0.0,0.94,1
62.0,818,0.0,0.0,0.0,12.0,120000.0,20000.0,1.0,0.0,0.992,3,0.1,1.0,-3.9331,0.43285875020596865,0.33065598974067045,0.0,12.0,120000.0,20000.0,1.0,0.0,0.938,1
77.0,2176,0.0,0.040584415584415584,0.0,12.0,120000.0,0.0,0.0,0.0,0.976,2,0.9873696565628052,1.0,-3.9331,0.4326923076923077,0.3605769230769231,0.0,12.0,120000.0,0.0,0.0,0.0,0.938,1
83.0,1717,0.0,0.07530120481927711,0.0,12.0,120000.0,0.0,0.0,1.0,0.967,2,1.0,1.0,-3.8081,0.4326923076923077,0.3605769230769231,0.0,12.0,120000.0,0.0,0.0,1.0,0.938,1
98.0,1275,0.15306122448979592,0.2869897959183673,37.5,12.0,120000.0,20000.0,4.0,0.0,0.942,0,0.0,1.0,9.795682916666665,0.4326506650657951,0.36054222088816257,37.5,12.0,120000.0,20000.0,4.0,0.0,0.937,0
63.0,2169,0.0,0.0,0.0,12.0,120000.0,0.0,0.0,0.0,0.991,3,0.1,1.0,-3.93315,0.47637190583346933,0.357278929375102,0.0,12.0,120000.0,0.0,0.0,0.0,0.937,1
