time,task_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,action_offload,action_prb,action_prob,reward,s_next0,s_next1,s_next2,s_next3,s_next4,s_next5,s_next6,s_next7,s_next8,done
48.0,3783,0.0,0.06510416666666666,0.0,12.0,120000.0,0.0,0.0,3.0,0.993,1,100,0.0024752475247524753,9.735716666666665,0.0,0.16741071428571427,0.0,12.0,120000.0,0.0,0.0,3.0,0.981,0
51.0,2885,0.0,0.061274509803921566,25.0,12.0,120000.0,20000.0,3.0,0.0,0.989,2,34,0.0024752475247524753,9.82395,0.0,0.2741228070175438,12.5,12.0,120000.0,20000.0,2.0,0.0,0.979,0
51.0,1985,0.0,0.061274509803921566,0.0,12.0,120000.0,20000.0,1.0,2.0,0.989,0,0,0.0024752475247524753,9.79895,0.0,0.2741228070175438,0.0,12.0,120000.0,20000.0,2.0,2.0,0.979,0
54.0,3331,0.0,0.1736111111111111,0.0,12.0,120000.0,20000.0,1.0,2.0,0.985,1,100,0.0024752475247524753,9.902233333333333,0.0,0.26939655172413796,12.5,12.0,120000.0,20000.0,2.0,2.0,0.978,0
43.0,1981,0.0,0.0,12.5,12.0,120000.0,20000.0,2.0,2.0,0.999,2,100,0.0024752475247524753,-3.5979666666666663,0.0,0.26483050847457623,12.5,12.0,120000.0,20000.0,2.0,2.0,0.974,1
53.0,2886,0.0,0.1179245283018868,12.5,12.0,120000.0,20000.0,2.0,0.0,0.986,0,0,0.0024752475247524753,9.798082916666667,0.0,0.26478558468300545,0.0,12.0,120000.0,20000.0,1.0,0.0,0.97,0
55.0,2887,0.0,0.17045454545454544,12.5,12.0,120000.0,20000.0,2.0,0.0,0.983,2,100,0.0024752475247524753,9.860216666666666,0.0,0.26041666666666663,0.0,12.0,120000.0,20000.0,1.0,0.0,0.971,0
54.0,3786,0.0,0.1736111111111111,0.0,12.0,120000.0,0.0,0.0,3.0,0.985,1,22,0.0024752475247524753,9.776733333333333,0.0,0.25614754098360654,0.0,12.0,120000.0,0.0,0.0,3.0,0.968,0
58.0,3333,0.0,0.26939655172413796,12.5,12.0,120000.0,20000.0,2.0,2.0,0.978,1,100,0.0024752475247524753,9.901183333333332,0.0,0.3024193548387097,0.0,12.0,120000.0,20000.0,1.0,2.0,0.967,0
56.0,3332,0.0,0.16741071428571427,0.0,12.0,120000.0,20000.0,1.0,2.0,0.981,1,100,0.0024752475247524753,9.818349999999999,0.0,0.3024193548387097,0.0,12.0,120000.0,20000.0,2.0,2.0,0.967,0
59.0,1989,0.0,0.26483050847457623,12.5,12.0,120000.0,20000.0,2.0,2.0,0.974,1,98,0.0024752475247524753,9.901283333333334,0.0,0.3968253968253968,25.0,12.0,120000.0,20000.0,3.0,2.0,0.964,0
57.0,1988,0.0,0.2741228070175438,0.0,12.0,120000.0,20000.0,1.0,2.0,0.979,0,0,0.0024752475247524753,9.797482916666667,0.0,0.3967623556955474,12.5,12.0,120000.0,20000.0,2.0,2.0,0.963,0
60.0,3334,0.0,0.26041666666666663,12.5,12.0,120000.0,20000.0,2.0,2.0,0.971,1,100,0.0024752475247524753,9.901483333333333,0.0,0.390625,12.5,12.0,120000.0,20000.0,2.0,2.0,0.963,0
49.0,1984,0.0,0.06377551020408163,0.0,12.0,120000.0,20000.0,1.0,2.0,0.991,2,100,0.0024752475247524753,-3.59923375,0.0,0.38455616296628786,25.0,12.0,120000.0,20000.0,3.0,2.0,0.957,1
59.0,2889,0.0,0.26483050847457623,12.5,12.0,120000.0,20000.0,2.0,0.0,0.974,2,98,0.0024752475247524753,9.776183333333334,0.0,0.3787878787878788,25.0,12.0,120000.0,20000.0,3.0,0.0,0.957,0
61.0,2890,0.0,0.25614754098360654,0.0,12.0,120000.0,20000.0,1.0,0.0,0.968,2,100,0.0024752475247524753,9.859566666666666,0.0,0.3787878787878788,25.0,12.0,120000.0,20000.0,3.0,0.0,0.958,0
58.0,3788,0.0,0.26939655172413796,0.0,12.0,120000.0,0.0,0.0,3.0,0.978,1,100,0.0024752475247524753,9.69265,0.0,0.3731343283582089,0.0,12.0,120000.0,0.0,0.0,3.0,0.953,0
61.0,1990,0.0,0.25614754098360654,12.5,12.0,120000.0,20000.0,2.0,2.0,0.968,0,0,0.0024752475247524753,9.796632916666665,0.0,0.3730785893032996,25.0,12.0,120000.0,20000.0,3.0,2.0,0.951,0
60.0,3789,0.0,0.26041666666666663,0.0,12.0,120000.0,0.0,0.0,3.0,0.971,1,100,0.0024752475247524753,9.733966666666666,0.0,0.41360294117647056,0.0,12.0,120000.0,0.0,0.0,3.0,0.951,0
64.0,3336,0.0,0.390625,12.5,12.0,120000.0,20000.0,2.0,2.0,0.963,1,100,0.0024752475247524753,9.900933333333333,0.0,0.41360294117647056,12.5,12.0,120000.0,20000.0,2.0,2.0,0.952,0
62.0,3335,0.0,0.3024193548387097,0.0,12.0,120000.0,20000.0,1.0,2.0,0.967,1,100,0.0024752475247524753,9.816982916666666,0.0,0.41354206535185045,0.0,12.0,120000.0,20000.0,1.0,2.0,0.948,0
64.0,4683,0.0,0.390625,0.0,12.0,120000.0,0.0,0.0,1.0,0.963,1,13,0.0024752475247524753,9.858866666666666,0.0,0.45289855072463764,0.0,12.0,120000.0,0.0,0.0,1.0,0.949,0
63.0,2891,0.0,0.3968253968253968,0.0,12.0,120000.0,20000.0,1.0,0.0,0.964,0,0,0.0024752475247524753,9.7972,0.0,0.45289855072463764,12.5,12.0,120000.0,20000.0,3.0,0.0,0.949,0
64.0,3791,0.0,0.390625,0.0,12.0,120000.0,0.0,0.0,3.0,0.963,1,13,0.0024752475247524753,9.81745,0.0,0.4464285714285714,0.0,12.0,120000.0,0.0,0.0,3.0,0.949,0
60.0,4681,0.0,0.26041666666666663,0.0,12.0,120000.0,0.0,0.0,2.0,0.971,2,100,0.0024752475247524753,9.608916666666666,0.0,0.4401408450704225,0.0,12.0,120000.0,0.0,0.0,1.0,0.945,0
55.0,1987,0.0,0.17045454545454544,12.5,12.0,120000.0,20000.0,2.0,2.0,0.983,2,100,0.0024752475247524753,-3.5994166666666665,0.0,0.4401408450704225,37.5,12.0,120000.0,20000.0,4.0,2.0,0.945,1
65.0,1992,0.0,0.38461538461538464,12.5,12.0,120000.0,20000.0,2.0,2.0,0.958,0,0,0.0024752475247524753,9.796182916666666,0.0,0.44007880015789325,25.0,12.0,120000.0,20000.0,3.0,2.0,0.942,0
65.0,2892,0.0,0.38461538461538464,12.5,12.0,120000.0,20000.0,2.0,0.0,0.958,0,0,0.0024752475247524753,9.796432916666667,0.0,0.44007880015789325,12.5,12.0,120000.0,20000.0,2.0,0.0,0.942,0
68.0,3338,0.0,0.41360294117647056,12.5,12.0,120000.0,20000.0,2.0,2.0,0.952,1,100,0.0024752475247524753,9.900483333333334,0.0,0.4340277777777778,12.5,12.0,120000.0,20000.0,2.0,2.0,0.943,0
67.0,1993,0.0,0.3731343283582089,25.0,12.0,120000.0,20000.0,3.0,2.0,0.953,0,0,0.0024752475247524753,9.795982916666667,0.0,0.42802349979133003,25.0,12.0,120000.0,20000.0,3.0,2.0,0.938,0
68.0,2431,0.0,0.41360294117647056,0.0,12.0,120000.0,20000.0,1.0,1.0,0.952,1,100,0.0024752475247524753,9.816650000000001,0.0,0.4222972972972973,12.5,12.0,120000.0,20000.0,2.0,0.0,0.938,0
70.0,3794,0.0,0.4464285714285714,0.0,12.0,120000.0,0.0,0.0,3.0,0.949,1,100,0.0024752475247524753,9.858316666666665,0.0,0.4166666666666667,0.0,12.0,120000.0,0.0,0.0,3.0,0.933,0
69.0,1994,0.0,0.45289855072463764,25.0,12.0,120000.0,20000.0,3.0,2.0,0.949,0,0,0.0024752475247524753,9.795732916666665,0.0,0.41661106297679473,25.0,12.0,120000.0,20000.0,3.0,2.0,0.933,0
69.0,2894,0.0,0.45289855072463764,12.5,12.0,120000.0,20000.0,2.0,0.0,0.949,0,0,0.0024752475247524753,9.795732916666665,0.0,0.41661106297679473,25.0,12.0,120000.0,20000.0,3.0,0.0,0.933,0
70.0,3339,0.0,0.4464285714285714,0.0,12.0,120000.0,20000.0,1.0,2.0,0.949,1,100,0.0024752475247524753,9.81665,0.0,0.45230263157894735,0.0,12.0,120000.0,20000.0,1.0,2.0,0.933,0
68.0,3793,0.0,0.41360294117647056,0.0,12.0,120000.0,0.0,0.0,3.0,0.952,1,100,0.0024752475247524753,9.69135,0.0,0.4464285714285714,0.0,12.0,120000.0,0.0,0.0,3.0,0.927,0
73.0,1996,0.0,0.4280821917808219,25.0,12.0,120000.0,20000.0,3.0,2.0,0.938,0,0,0.0024752475247524753,9.794932916666665,0.0,0.43507145487008547,25.0,12.0,120000.0,20000.0,3.0,2.0,0.917,0
73.0,2896,0.0,0.4280821917808219,12.5,12.0,120000.0,20000.0,2.0,0.0,0.938,0,0,0.0024752475247524753,9.794932916666665,0.0,0.43507145487008547,25.0,12.0,120000.0,20000.0,3.0,0.0,0.917,0
68.0,4685,0.0,0.41360294117647056,0.0,12.0,120000.0,0.0,0.0,1.0,0.952,2,100,0.0024752475247524753,9.5659,0.0,0.4296875,0.0,12.0,120000.0,0.0,0.0,1.0,0.918,0
76.0,3342,0.0,0.45230263157894735,0.0,12.0,120000.0,20000.0,1.0,2.0,0.933,1,100,0.0024752475247524753,9.899283333333333,0.0,0.4296875,12.5,12.0,120000.0,20000.0,2.0,2.0,0.919,0
75.0,1997,0.0,0.4166666666666667,25.0,12.0,120000.0,20000.0,3.0,2.0,0.933,0,0,0.0024752475247524753,9.794782916666668,0.0,0.46290575695522074,12.5,12.0,120000.0,20000.0,2.0,2.0,0.909,0
75.0,2897,0.0,0.4166666666666667,25.0,12.0,120000.0,20000.0,3.0,0.0,0.933,0,0,0.0024752475247524753,9.794782916666668,0.0,0.46290575695522074,12.5,12.0,120000.0,20000.0,2.0,0.0,0.909,0
76.0,3797,0.0,0.45230263157894735,0.0,12.0,120000.0,0.0,0.0,3.0,0.933,1,68,0.0024752475247524753,9.81525,0.0,0.4954268292682927,0.0,12.0,120000.0,0.0,0.0,3.0,0.91,0
78.0,4690,0.0,0.4407051282051282,0.0,12.0,120000.0,0.0,0.0,1.0,0.925,1,100,0.0024752475247524753,9.856816666666665,0.0,0.5271084337349398,0.0,12.0,120000.0,0.0,0.0,1.0,0.903,0
78.0,3798,0.0,0.4407051282051282,0.0,12.0,120000.0,0.0,0.0,3.0,0.925,1,100,0.0024752475247524753,9.856866666666665,0.0,0.5271084337349398,0.0,12.0,120000.0,0.0,0.0,3.0,0.904,0
80.0,3344,0.0,0.4296875,12.5,12.0,120000.0,20000.0,2.0,2.0,0.919,1,100,0.0024752475247524753,9.898433333333333,0.0,0.5580357142857142,12.5,12.0,120000.0,20000.0,2.0,2.0,0.902,0
66.0,3337,0.0,0.3787878787878788,12.5,12.0,120000.0,20000.0,2.0,2.0,0.958,2,100,0.0024752475247524753,-3.6849,0.0,0.5580357142857142,12.5,12.0,120000.0,20000.0,2.0,2.0,0.902,1
78.0,3343,0.0,0.4407051282051282,0.0,12.0,120000.0,20000.0,1.0,2.0,0.925,0,0,0.0024752475247524753,9.79485,0.0,0.5580357142857142,12.5,12.0,120000.0,20000.0,2.0,2.0,0.902,0
74.0,4688,0.0,0.4222972972972973,0.0,12.0,120000.0,0.0,0.0,1.0,0.938,2,100,0.0024752475247524753,9.606516666666666,0.0,0.5882352941176471,0.0,12.0,120000.0,0.0,0.0,1.0,0.897,0
79.0,1999,0.0,0.435126582278481,25.0,12.0,120000.0,20000.0,3.0,2.0,0.919,0,0,0.0024752475247524753,9.794032916666668,0.0,0.5881660289182415,12.5,12.0,120000.0,20000.0,2.0,2.0,0.894,0
79.0,2899,0.0,0.435126582278481,25.0,12.0,120000.0,20000.0,3.0,0.0,0.919,0,0,0.0024752475247524753,9.794032916666668,0.0,0.5881660289182415,12.5,12.0,120000.0,20000.0,2.0,0.0,0.894,0
74.0,2434,0.0,0.4222972972972973,12.5,12.0,120000.0,20000.0,2.0,0.0,0.938,2,100,0.0024752475247524753,9.5647,0.0,0.5813953488372093,0.0,12.0,120000.0,20000.0,2.0,0.0,0.894,0
83.0,2001,0.0,0.5271084337349398,12.5,12.0,120000.0,20000.0,2.0,2.0,0.904,1,100,0.0024752475247524753,9.897683333333333,0.0,0.5747126436781609,12.5,12.0,120000.0,20000.0,2.0,2.0,0.887,0
76.0,2435,0.0,0.45230263157894735,12.5,12.0,120000.0,20000.0,3.0,0.0,0.933,2,100,0.0024752475247524753,9.56425,0.0,0.6392045454545454,0.0,12.0,120000.0,20000.0,2.0,0.0,0.885,0
82.0,3345,0.0,0.4954268292682927,12.5,12.0,120000.0,20000.0,2.0,2.0,0.91,0,0,0.0024752475247524753,9.793482916666667,0.0,0.6391318442072669,0.0,12.0,120000.0,20000.0,1.0,2.0,0.878,0
76.0,4689,0.0,0.45230263157894735,0.0,12.0,120000.0,0.0,0.0,1.0,0.933,2,100,0.0024752475247524753,-3.4777166666666663,0.0,0.702247191011236,0.0,12.0,120000.0,0.0,0.0,1.0,0.879,1
83.0,2901,0.0,0.5271084337349398,12.5,12.0,120000.0,20000.0,2.0,0.0,0.904,0,0,0.0024752475247524753,9.793432916666667,0.0,0.7021682168106711,0.0,12.0,120000.0,20000.0,1.0,0.0,0.877,0
47.0,1983,0.0,0.06648936170212766,0.0,12.0,120000.0,20000.0,1.0,2.0,0.994,3,54,0.0024752475247524753,-3.93615,0.05558025171406718,0.6947531464258397,12.5,12.0,120000.0,20000.0,2.0,2.0,0.877,1
72.0,3340,0.0,0.4340277777777778,12.5,12.0,120000.0,20000.0,2.0,2.0,0.943,2,100,0.0024752475247524753,-3.68615,0.05555555555555555,0.6944444444444444,0.0,12.0,120000.0,20000.0,1.0,2.0,0.877,1
87.0,2903,0.0,0.5747126436781609,12.5,12.0,120000.0,20000.0,2.0,0.0,0.887,2,69,0.0024752475247524753,9.896983333333333,0.054945054945054944,0.7554945054945055,0.0,12.0,120000.0,20000.0,1.0,0.0,0.873,0
72.0,3795,0.0,0.4340277777777778,0.0,12.0,120000.0,0.0,0.0,3.0,0.943,2,100,0.0024752475247524753,-3.7285337499999995,0.05493901165377303,0.7554114102393792,0.0,12.0,120000.0,0.0,0.0,2.0,0.871,1
85.0,2002,0.0,0.5882352941176471,12.5,12.0,120000.0,20000.0,2.0,2.0,0.897,0,0,0.0024752475247524753,9.793132916666666,0.05493901165377303,0.7554114102393792,0.0,12.0,120000.0,20000.0,1.0,2.0,0.871,0
82.0,4692,0.0,0.4954268292682927,0.0,12.0,120000.0,0.0,0.0,1.0,0.91,2,100,0.0024752475247524753,9.646933333333333,0.05434782608695652,0.7472826086956521,0.0,12.0,120000.0,0.0,0.0,1.0,0.872,0
52.0,3785,0.0,0.1201923076923077,0.0,12.0,120000.0,0.0,0.0,3.0,0.988,3,100,0.0024752475247524753,-3.9367,0.10757313816984315,0.7395653249176717,0.0,12.0,120000.0,0.0,0.0,2.0,0.866,1
77.0,1998,0.0,0.4464285714285714,25.0,12.0,120000.0,20000.0,3.0,2.0,0.927,2,100,0.0024752475247524753,-3.59878375,0.10751530937368999,0.7727662861233969,0.0,12.0,120000.0,20000.0,1.0,2.0,0.866,1
50.0,3784,0.0,0.0625,0.0,12.0,120000.0,0.0,0.0,3.0,0.99,3,100,0.0024752475247524753,-3.93675,0.15964238403124903,0.764953090149735,0.0,12.0,120000.0,0.0,0.0,2.0,0.865,1
89.0,2004,0.0,0.702247191011236,12.5,12.0,120000.0,20000.0,2.0,2.0,0.879,1,100,0.0024752475247524753,9.854716666666667,0.15957446808510636,0.7978723404255319,0.0,12.0,120000.0,20000.0,1.0,2.0,0.866,0
52.0,3330,0.0,0.1201923076923077,0.0,12.0,120000.0,20000.0,1.0,2.0,0.988,3,100,0.0024752475247524753,-3.937,0.21061497360836418,0.7898061510313658,25.0,12.0,120000.0,20000.0,3.0,2.0,0.86,1
84.0,2439,0.0,0.5580357142857142,0.0,12.0,120000.0,20000.0,2.0,0.0,0.902,2,100,0.0024752475247524753,9.604716666666665,0.21052631578947367,0.855263157894737,12.5,12.0,120000.0,20000.0,4.0,0.0,0.861,0
53.0,1986,0.0,0.1179245283018868,12.5,12.0,120000.0,20000.0,2.0,2.0,0.986,3,100,0.0024752475247524753,-3.93715,0.2605251916918308,0.8467068729984502,0.0,12.0,120000.0,20000.0,1.0,2.0,0.857,1
88.0,3803,0.0,0.6392045454545454,0.0,12.0,120000.0,0.0,0.0,2.0,0.885,2,100,0.0024752475247524753,9.729566666666665,0.26041666666666663,0.8463541666666666,0.0,12.0,120000.0,0.0,0.0,2.0,0.858,0
92.0,3350,0.05434782608695652,0.7472826086956521,12.5,12.0,120000.0,20000.0,2.0,2.0,0.872,1,100,0.0024752475247524753,9.896283333333333,0.26041666666666663,0.8463541666666666,12.5,12.0,120000.0,20000.0,2.0,2.0,0.859,0
81.0,2000,0.0,0.4629629629629629,25.0,12.0,120000.0,20000.0,3.0,2.0,0.913,2,100,0.0024752475247524753,-3.5570500000000003,0.26041666666666663,0.8463541666666666,0.0,12.0,120000.0,20000.0,1.0,2.0,0.859,1
90.0,2442,0.05555555555555555,0.6944444444444444,0.0,12.0,120000.0,20000.0,2.0,0.0,0.877,0,0,0.0024752475247524753,9.79295,0.26041666666666663,0.8463541666666666,0.0,12.0,120000.0,20000.0,4.0,0.0,0.859,0
90.0,3349,0.05555555555555555,0.6944444444444444,0.0,12.0,120000.0,20000.0,1.0,2.0,0.877,0,0,0.0024752475247524753,9.7927,0.26041666666666663,0.8463541666666666,12.5,12.0,120000.0,20000.0,2.0,2.0,0.859,0
56.0,3787,0.0,0.16741071428571427,0.0,12.0,120000.0,0.0,0.0,3.0,0.981,3,100,0.0024752475247524753,-3.9373,0.309405908683384,0.8379743360174984,0.0,12.0,120000.0,0.0,0.0,2.0,0.854,1
92.0,4697,0.05434782608695652,0.7472826086956521,0.0,12.0,120000.0,0.0,0.0,1.0,0.872,1,100,0.0024752475247524753,9.854166666666666,0.30927835051546393,0.9020618556701032,0.0,12.0,120000.0,0.0,0.0,1.0,0.855,0
94.0,4238,0.15957446808510636,0.7978723404255319,0.0,12.0,120000.0,0.0,0.0,4.0,0.866,1,100,0.0024752475247524753,9.895833333333334,0.30612244897959184,0.8928571428571429,0.0,12.0,120000.0,0.0,0.0,4.0,0.85,0
92.0,2443,0.05434782608695652,0.7472826086956521,12.5,12.0,120000.0,20000.0,3.0,0.0,0.872,2,100,0.0024752475247524753,9.81255,0.30612244897959184,0.8928571428571429,0.0,12.0,120000.0,20000.0,4.0,0.0,0.851,0
57.0,2888,0.0,0.2741228070175438,12.5,12.0,120000.0,20000.0,2.0,0.0,0.979,3,100,0.0024752475247524753,-3.93775,0.3536782181004226,0.8841955452510565,0.0,12.0,120000.0,20000.0,1.0,0.0,0.845,1
88.0,4695,0.0,0.6392045454545454,0.0,12.0,120000.0,0.0,0.0,1.0,0.885,2,100,0.0024752475247524753,9.603966666666665,0.35353535353535354,0.8838383838383839,0.0,12.0,120000.0,0.0,0.0,1.0,0.846,0
94.0,4698,0.15957446808510636,0.7978723404255319,0.0,12.0,120000.0,0.0,0.0,1.0,0.866,1,100,0.0024752475247524753,9.854016666666666,0.35353535353535354,0.8838383838383839,0.0,12.0,120000.0,0.0,0.0,1.0,0.847,0
80.0,4231,0.0,0.4296875,0.0,12.0,120000.0,0.0,0.0,4.0,0.919,2,100,0.0024752475247524753,-3.7293166666666666,0.35353535353535354,0.8838383838383839,0.0,12.0,120000.0,0.0,0.0,4.0,0.847,1
95.0,0,0.21052631578947367,0.855263157894737,0.0,8.0,80000.0,20000.0,1.0,1.0,0.861,1,100,0.0024752475247524753,9.81235,0.35353535353535354,0.8838383838383839,0.0,8.0,80000.0,20000.0,1.0,1.0,0.847,0
58.0,4680,0.0,0.26939655172413796,0.0,12.0,120000.0,0.0,0.0,2.0,0.978,3,100,0.0024752475247524753,-3.93775,0.40016002399359507,0.8753500524859892,0.0,12.0,120000.0,0.0,0.0,1.0,0.845,1
90.0,4696,0.05555555555555555,0.6944444444444444,0.0,12.0,120000.0,0.0,0.0,1.0,0.877,2,100,0.0024752475247524753,9.645633333333333,0.4,0.875,0.0,12.0,120000.0,0.0,0.0,1.0,0.846,0
94.0,3351,0.15957446808510636,0.7978723404255319,12.5,12.0,120000.0,20000.0,2.0,2.0,0.866,0,0,0.0024752475247524753,9.791132916666665,0.3999599640076028,0.8749124212666313,25.0,12.0,120000.0,20000.0,3.0,2.0,0.841,0
62.0,3790,0.0,0.3024193548387097,0.0,12.0,120000.0,0.0,0.0,3.0,0.967,3,100,0.0024752475247524753,-3.93825,0.43706289461316095,0.9408992870144438,0.0,12.0,120000.0,0.0,0.0,2.0,0.835,1
87.0,2003,0.0,0.5747126436781609,12.5,12.0,120000.0,20000.0,2.0,2.0,0.887,2,100,0.0024752475247524753,-3.6049166666666665,0.4368932038834952,0.970873786407767,0.0,12.0,120000.0,20000.0,1.0,2.0,0.835,1
84.0,3346,0.0,0.5580357142857142,12.5,12.0,120000.0,20000.0,2.0,2.0,0.902,2,100,0.0024752475247524753,-3.7299166666666665,0.4368932038834952,0.970873786407767,25.0,12.0,120000.0,20000.0,3.0,2.0,0.835,1
76.0,460,0.0,0.45230263157894735,0.0,8.0,80000.0,0.0,0.0,1.0,0.933,1,100,0.0024752475247524753,-3.9385000000000003,0.4368932038834952,0.970873786407767,0.0,8.0,80000.0,0.0,0.0,1.0,0.835,1
62.0,4682,0.0,0.3024193548387097,0.0,12.0,120000.0,0.0,0.0,1.0,0.967,3,100,0.0024752475247524753,-3.93845,0.4809541668955207,0.9619083337910415,0.0,12.0,120000.0,0.0,0.0,1.0,0.831,1
98.0,2446,0.30612244897959184,0.8928571428571429,0.0,12.0,120000.0,20000.0,4.0,0.0,0.851,2,100,0.0024752475247524753,9.8116,0.4807692307692308,0.9615384615384616,12.5,12.0,120000.0,20000.0,4.0,0.0,0.832,0
98.0,3353,0.30612244897959184,0.8928571428571429,12.5,12.0,120000.0,20000.0,2.0,2.0,0.851,0,0,0.0024752475247524753,9.790682916666666,0.48072296118421676,0.9614459223684337,12.5,12.0,120000.0,20000.0,2.0,2.0,0.827,0
63.0,1991,0.0,0.3968253968253968,25.0,12.0,120000.0,20000.0,3.0,2.0,0.964,3,100,0.0024752475247524753,-3.93365,0.5240090964168163,0.9527438116669388,0.0,12.0,120000.0,20000.0,1.0,2.0,0.827,1
96.0,4699,0.26041666666666663,0.8463541666666666,0.0,12.0,120000.0,0.0,0.0,1.0,0.859,2,100,0.0024752475247524753,9.644633333333333,0.5188679245283019,0.9728773584905661,0.0,12.0,120000.0,0.0,0.0,1.0,0.826,0
100.0,2447,0.4,0.875,12.5,12.0,120000.0,20000.0,4.0,0.0,0.846,0,0,0.0024752475247524753,9.790532916666667,0.5188189304010065,0.9727854945018871,0.0,12.0,120000.0,20000.0,3.0,0.0,0.819,0
100.0,3354,0.4,0.875,25.0,12.0,120000.0,20000.0,3.0,2.0,0.846,0,0,0.0024752475247524753,9.790532916666667,0.5188189304010065,0.9727854945018871,0.0,12.0,120000.0,20000.0,1.0,2.0,0.819,0
66.0,4684,0.0,0.3787878787878788,0.0,12.0,120000.0,0.0,0.0,1.0,0.958,3,100,0.0024752475247524753,-3.93905,0.6077037576941139,0.9641453848031616,0.0,12.0,120000.0,0.0,0.0,1.0,0.819,1
66.0,2430,0.0,0.3787878787878788,0.0,12.0,120000.0,20000.0,1.0,1.0,0.958,3,100,0.0024752475247524753,-3.93905,0.6077037576941139,0.9641453848031616,0.0,12.0,120000.0,20000.0,3.0,0.0,0.819,1
102.0,4242,0.39215686274509803,0.9497549019607843,0.0,12.0,120000.0,0.0,0.0,4.0,0.839,1,100,0.0024752475247524753,9.852666666666666,0.6074766355140186,0.9929906542056074,0.0,12.0,120000.0,0.0,0.0,4.0,0.82,0
102.0,4702,0.39215686274509803,0.9497549019607843,0.0,12.0,120000.0,0.0,0.0,1.0,0.839,1,100,0.0024752475247524753,9.81035,0.6018518518518519,1.0127314814814814,0.0,12.0,120000.0,0.0,0.0,1.0,0.817,0
104.0,4243,0.4807692307692308,0.9615384615384616,0.0,12.0,120000.0,0.0,0.0,4.0,0.832,1,100,0.0024752475247524753,9.894233333333334,0.6018518518518519,1.0127314814814814,0.0,12.0,120000.0,0.0,0.0,4.0,0.818,0
90.0,3804,0.05555555555555555,0.6944444444444444,0.0,12.0,120000.0,0.0,0.0,2.0,0.877,2,100,0.0024752475247524753,-3.6891,0.6018518518518519,1.0127314814814814,0.0,12.0,120000.0,0.0,0.0,2.0,0.818,1
88.0,902,0.0,0.6392045454545454,0.0,25.0,400000.0,20000.0,1.0,1.0,0.885,1,100,0.0024752475247524753,9.66065,0.6018518518518519,1.0127314814814814,12.5,25.0,400000.0,20000.0,2.0,1.0,0.818,0
66.0,3792,0.0,0.3787878787878788,0.0,12.0,120000.0,0.0,0.0,3.0,0.958,3,100,0.0024752475247524753,-3.93925,0.6424375328159386,1.0038086450249042,0.0,12.0,120000.0,0.0,0.0,2.0,0.815,1
104.0,4703,0.4807692307692308,0.9615384615384616,0.0,12.0,120000.0,0.0,0.0,1.0,0.832,1,100,0.0024752475247524753,9.852216666666667,0.6422018348623854,1.0321100917431194,0.0,12.0,120000.0,0.0,0.0,1.0,0.816,0
