time,task_id,s0,s1,s2,s3,s4,s5,s6,s7,action,action_prob,reward,s_next0,s_next1,s_next2,s_next3,s_next4,s_next5,s_next6,s_next7,done
39.0,176502,0.0,0.20384615384615384,0.0,10.0,18000.0,25000.0,1.0,2.0,0,0.25,0.0,0.0,0.20010062922209182,0.0,10.0,18000.0,25000.0,1.0,2.0,0
37.0,176500,0.0,0.0,0.0,10.0,18000.0,25000.0,1.0,2.0,2,0.25,0.0,0.0,0.19875,0.0,10.0,18000.0,25000.0,1.0,1.0,0
40.0,176503,0.0,0.19875,0.0,10.0,18000.0,25000.0,1.0,1.0,0,0.25,0.0,0.0,0.19518777432168566,0.0,10.0,18000.0,25000.0,1.0,1.0,0
38.0,176501,0.0,0.19736842105263158,0.0,10.0,18000.0,25000.0,1.0,2.0,2,0.25,0.0,0.0,0.19939024390243903,0.0,10.0,18000.0,25000.0,1.0,1.0,0
41.0,176504,0.0,0.19939024390243903,0.0,10.0,18000.0,25000.0,1.0,1.0,0,0.25,0.0,0.0,0.19590218166734202,0.0,10.0,18000.0,25000.0,1.0,1.0,0
40.0,266500,0.0,0.19875,0.0,10.0,18000.0,0.0,0.0,5.0,2,0.3333333333333333,0.0,0.0,0.2302325581395349,0.0,10.0,18000.0,0.0,0.0,5.0,0
41.0,266501,0.0,0.19939024390243903,0.0,10.0,18000.0,0.0,0.0,5.0,2,0.3333333333333333,0.0,0.0,0.2302325581395349,0.0,10.0,18000.0,0.0,0.0,5.0,0
41.0,13500,0.0,0.19939024390243903,0.0,6.0,120000.0,0.0,0.0,7.0,2,0.3333333333333333,0.0,0.0,0.2302325581395349,0.0,6.0,120000.0,0.0,0.0,6.0,0
42.0,176505,0.0,0.2357142857142857,0.0,10.0,18000.0,25000.0,1.0,1.0,1,0.25,25.0,0.0,0.2590909090909091,0.0,10.0,18000.0,25000.0,1.0,1.0,0
42.0,22501,0.0,0.2357142857142857,0.0,6.0,120000.0,25000.0,1.0,12.0,1,0.25,0.0,0.01,0.45333333333333337,0.0,6.0,120000.0,25000.0,1.0,10.0,0
