time,task_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,action_offload,action_prb,action_prob,reward,s_next0,s_next1,s_next2,s_next3,s_next4,s_next5,s_next6,s_next7,s_next8,s_next9,done
46.0,4861,0.18115942028985507,0.06793478260869565,0.0,25.0,400000.0,0.0,0.0,6.0,0.01,0.7,1,18,0.0024752475247524753,-4.9795,0.18115942028985507,0.06793478260869565,0.0,25.0,400000.0,0.0,0.0,6.0,0.01,0.7,1
46.0,8821,0.18115942028985507,0.06793478260869565,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,0.7,1,18,0.0024752475247524753,-4.9795,0.18115942028985507,0.06793478260869565,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,0.7,1
46.0,11971,0.18115942028985507,0.06793478260869565,0.0,12.0,120000.0,0.0,0.0,1.0,0.01,0.7,2,84,0.0024752475247524753,-4.9795,0.18115942028985507,0.06793478260869565,0.0,12.0,120000.0,0.0,0.0,1.0,0.01,0.7,1
41.0,7920,0.0,0.07621951219512195,0.0,12.0,120000.0,20000.0,1.0,5.0,0.7,0.9,0,0,0.0024752475247524753,9.750250000000001,0.1773049645390071,0.06648936170212766,12.5,12.0,120000.0,20000.0,3.0,5.0,0.01,0.7,0
47.0,5225,0.1773049645390071,0.06648936170212766,12.5,12.0,120000.0,20000.0,2.0,6.0,0.01,0.7,2,84,0.0024752475247524753,-4.9795,0.1773049645390071,0.06648936170212766,12.5,12.0,120000.0,20000.0,2.0,6.0,0.01,0.7,1
47.0,5673,0.1773049645390071,0.06648936170212766,0.0,12.0,120000.0,20000.0,1.0,2.0,0.01,0.7,3,77,0.0024752475247524753,-4.945,0.1773049645390071,0.06648936170212766,0.0,12.0,120000.0,20000.0,1.0,2.0,0.01,0.7,1
47.0,7024,0.1773049645390071,0.06648936170212766,0.0,12.0,120000.0,20000.0,1.0,5.0,0.01,0.7,3,77,0.0024752475247524753,-4.945,0.1773049645390071,0.06648936170212766,0.0,12.0,120000.0,20000.0,1.0,5.0,0.01,0.7,1
48.0,1354,0.1736111111111111,0.06510416666666666,0.0,8.0,80000.0,0.0,0.0,6.0,0.01,0.7,1,2,0.0024752475247524753,-4.9795,0.1736111111111111,0.06510416666666666,0.0,8.0,80000.0,0.0,0.0,6.0,0.01,0.7,1
48.0,8822,0.1736111111111111,0.06510416666666666,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,0.7,3,96,0.0024752475247524753,-4.945,0.1736111111111111,0.06510416666666666,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,0.7,1
48.0,11972,0.1736111111111111,0.06510416666666666,0.0,12.0,120000.0,0.0,0.0,1.0,0.01,0.7,3,96,0.0024752475247524753,-4.945,0.1736111111111111,0.06510416666666666,0.0,12.0,120000.0,0.0,0.0,1.0,0.01,0.7,1
49.0,2250,0.17006802721088435,0.06377551020408163,0.0,8.0,80000.0,0.0,0.0,5.0,0.01,0.7,3,70,0.0024752475247524753,-4.945,0.17006802721088435,0.06377551020408163,0.0,8.0,80000.0,0.0,0.0,5.0,0.01,0.7,1
49.0,4142,0.17006802721088435,0.06377551020408163,0.0,25.0,400000.0,0.0,0.0,0.0,0.01,0.7,3,70,0.0024752475247524753,-4.945,0.17006802721088435,0.06377551020408163,0.0,25.0,400000.0,0.0,0.0,0.0,0.01,0.7,1
49.0,4862,0.17006802721088435,0.06377551020408163,0.0,25.0,400000.0,0.0,0.0,5.0,0.01,0.7,1,59,0.0024752475247524753,-4.9795,0.17006802721088435,0.06377551020408163,0.0,25.0,400000.0,0.0,0.0,5.0,0.01,0.7,1
49.0,5226,0.17006802721088435,0.06377551020408163,12.5,12.0,120000.0,20000.0,2.0,6.0,0.01,0.7,1,59,0.0024752475247524753,-4.9795,0.17006802721088435,0.06377551020408163,12.5,12.0,120000.0,20000.0,2.0,6.0,0.01,0.7,1
49.0,5674,0.17006802721088435,0.06377551020408163,0.0,12.0,120000.0,20000.0,1.0,2.0,0.01,0.7,2,61,0.0024752475247524753,-4.9795,0.17006802721088435,0.06377551020408163,0.0,12.0,120000.0,20000.0,1.0,2.0,0.01,0.7,1
49.0,7025,0.17006802721088435,0.06377551020408163,0.0,12.0,120000.0,20000.0,2.0,4.0,0.01,0.7,2,61,0.0024752475247524753,-4.9795,0.17006802721088435,0.06377551020408163,0.0,12.0,120000.0,20000.0,2.0,4.0,0.01,0.7,1
49.0,7473,0.17006802721088435,0.06377551020408163,12.5,12.0,120000.0,20000.0,2.0,2.0,0.01,0.7,3,23,0.0024752475247524753,-4.945,0.17006802721088435,0.06377551020408163,12.5,12.0,120000.0,20000.0,2.0,2.0,0.01,0.7,1
49.0,7924,0.17006802721088435,0.06377551020408163,25.0,12.0,120000.0,20000.0,3.0,5.0,0.01,0.7,3,23,0.0024752475247524753,-4.9399999999999995,0.17006802721088435,0.06377551020408163,25.0,12.0,120000.0,20000.0,3.0,5.0,0.01,0.7,1
43.0,5223,0.0,0.07267441860465117,0.0,12.0,120000.0,20000.0,1.0,7.0,0.31,0.9,0,0,0.0024752475247524753,9.750082916666667,0.1700332918384088,0.0637624844394033,0.0,12.0,120000.0,20000.0,1.0,6.0,0.01,0.7,0
43.0,7921,0.0,0.07267441860465117,12.5,12.0,120000.0,20000.0,2.0,5.0,0.31,0.9,0,0,0.0024752475247524753,9.749832916666668,0.1700332918384088,0.0637624844394033,12.5,12.0,120000.0,20000.0,2.0,5.0,0.01,0.7,0
50.0,1355,0.16666666666666669,0.10416666666666667,0.0,8.0,80000.0,0.0,0.0,6.0,0.01,0.7,3,83,0.0024752475247524753,-4.945,0.16666666666666669,0.10416666666666667,0.0,8.0,80000.0,0.0,0.0,6.0,0.01,0.7,1
50.0,8823,0.16666666666666669,0.10416666666666667,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,0.7,3,83,0.0024752475247524753,-4.945,0.16666666666666669,0.10416666666666667,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,0.7,1
50.0,11973,0.16666666666666669,0.10416666666666667,0.0,12.0,120000.0,0.0,0.0,1.0,0.01,0.7,3,83,0.0024752475247524753,-4.945,0.16666666666666669,0.10416666666666667,0.0,12.0,120000.0,0.0,0.0,1.0,0.01,0.7,1
51.0,2251,0.16339869281045752,0.30637254901960786,0.0,8.0,80000.0,0.0,0.0,5.0,0.01,0.7,3,83,0.0024752475247524753,-4.945,0.16339869281045752,0.30637254901960786,0.0,8.0,80000.0,0.0,0.0,5.0,0.01,0.7,1
51.0,3782,0.16339869281045752,0.30637254901960786,12.5,25.0,400000.0,20000.0,2.0,2.0,0.01,0.7,3,95,0.0024752475247524753,-4.945,0.16339869281045752,0.30637254901960786,12.5,25.0,400000.0,20000.0,2.0,2.0,0.01,0.7,1
51.0,5227,0.16339869281045752,0.30637254901960786,0.0,12.0,120000.0,20000.0,1.0,6.0,0.01,0.7,3,95,0.0024752475247524753,-4.945,0.16339869281045752,0.30637254901960786,0.0,12.0,120000.0,20000.0,1.0,6.0,0.01,0.7,1
51.0,5675,0.16339869281045752,0.30637254901960786,0.0,12.0,120000.0,20000.0,1.0,2.0,0.01,0.7,1,35,0.0024752475247524753,-4.9795,0.16339869281045752,0.30637254901960786,0.0,12.0,120000.0,20000.0,1.0,2.0,0.01,0.7,1
51.0,7026,0.16339869281045752,0.30637254901960786,0.0,12.0,120000.0,20000.0,2.0,4.0,0.01,0.7,1,35,0.0024752475247524753,-4.9795,0.16339869281045752,0.30637254901960786,0.0,12.0,120000.0,20000.0,2.0,4.0,0.01,0.7,1
51.0,7474,0.16339869281045752,0.30637254901960786,12.5,12.0,120000.0,20000.0,2.0,2.0,0.01,0.7,1,38,0.0024752475247524753,-4.9795,0.16339869281045752,0.30637254901960786,12.5,12.0,120000.0,20000.0,2.0,2.0,0.01,0.7,1
51.0,7925,0.16339869281045752,0.30637254901960786,12.5,12.0,120000.0,20000.0,2.0,5.0,0.01,0.7,1,38,0.0024752475247524753,-4.9795,0.16339869281045752,0.30637254901960786,12.5,12.0,120000.0,20000.0,2.0,5.0,0.01,0.7,1
42.0,1351,0.0,0.0744047619047619,0.0,8.0,80000.0,0.0,0.0,6.0,0.41,0.9,2,22,0.0024752475247524753,-3.5628333333333333,0.16233766233766234,0.3043831168831169,0.0,8.0,80000.0,0.0,0.0,6.0,0.01,0.7,1
52.0,1356,0.16025641025641024,0.3004807692307693,0.0,8.0,80000.0,0.0,0.0,6.0,0.01,0.7,1,65,0.0024752475247524753,-4.9795,0.16025641025641024,0.3004807692307693,0.0,8.0,80000.0,0.0,0.0,6.0,0.01,0.7,1
52.0,4143,0.16025641025641024,0.3004807692307693,0.0,25.0,400000.0,0.0,0.0,0.0,0.01,0.7,3,65,0.0024752475247524753,-4.945,0.16025641025641024,0.3004807692307693,0.0,25.0,400000.0,0.0,0.0,0.0,0.01,0.7,1
52.0,4863,0.16025641025641024,0.3004807692307693,0.0,25.0,400000.0,0.0,0.0,5.0,0.01,0.7,3,65,0.0024752475247524753,-4.945,0.16025641025641024,0.3004807692307693,0.0,25.0,400000.0,0.0,0.0,5.0,0.01,0.7,1
52.0,8824,0.16025641025641024,0.3004807692307693,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,0.7,3,65,0.0024752475247524753,-4.945,0.16025641025641024,0.3004807692307693,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,0.7,1
47.0,7472,0.1773049645390071,0.06648936170212766,0.0,12.0,120000.0,20000.0,1.0,2.0,0.01,0.7,0,0,0.0024752475247524753,9.75,0.15723270440251574,0.294811320754717,0.0,12.0,120000.0,20000.0,1.0,2.0,0.0,0.7,0
53.0,2252,0.15723270440251574,0.294811320754717,0.0,8.0,80000.0,0.0,0.0,5.0,0.0,0.7,1,86,0.0024752475247524753,-4.98,0.15723270440251574,0.294811320754717,0.0,8.0,80000.0,0.0,0.0,5.0,0.0,0.7,1
53.0,5228,0.15723270440251574,0.294811320754717,0.0,12.0,120000.0,20000.0,2.0,6.0,0.0,0.7,2,51,0.0024752475247524753,-4.98,0.15723270440251574,0.294811320754717,0.0,12.0,120000.0,20000.0,2.0,6.0,0.0,0.7,1
53.0,5676,0.15723270440251574,0.294811320754717,0.0,12.0,120000.0,20000.0,1.0,2.0,0.0,0.7,2,51,0.0024752475247524753,-4.98,0.15723270440251574,0.294811320754717,0.0,12.0,120000.0,20000.0,1.0,2.0,0.0,0.7,1
53.0,7027,0.15723270440251574,0.294811320754717,0.0,12.0,120000.0,20000.0,2.0,4.0,0.0,0.7,3,84,0.0024752475247524753,-4.945,0.15723270440251574,0.294811320754717,0.0,12.0,120000.0,20000.0,2.0,4.0,0.0,0.7,1
53.0,7475,0.15723270440251574,0.294811320754717,0.0,12.0,120000.0,20000.0,1.0,2.0,0.0,0.7,3,84,0.0024752475247524753,-4.945,0.15723270440251574,0.294811320754717,0.0,12.0,120000.0,20000.0,1.0,2.0,0.0,0.7,1
47.0,7923,0.1773049645390071,0.06648936170212766,12.5,12.0,120000.0,20000.0,2.0,5.0,0.01,0.7,0,0,0.0024752475247524753,9.749332916666667,0.15720301379557056,0.2947556508666948,12.5,12.0,120000.0,20000.0,2.0,5.0,0.0,0.7,0
54.0,1357,0.15432098765432098,0.28935185185185186,0.0,8.0,80000.0,0.0,0.0,6.0,0.0,0.7,1,84,0.0024752475247524753,-4.98,0.15432098765432098,0.28935185185185186,0.0,8.0,80000.0,0.0,0.0,6.0,0.0,0.7,1
54.0,3783,0.15432098765432098,0.28935185185185186,12.5,25.0,400000.0,20000.0,2.0,2.0,0.0,0.7,3,9,0.0024752475247524753,-4.945,0.15432098765432098,0.28935185185185186,12.5,25.0,400000.0,20000.0,2.0,2.0,0.0,0.7,1
54.0,8825,0.15432098765432098,0.28935185185185186,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,0.7,3,9,0.0024752475247524753,-4.945,0.15432098765432098,0.28935185185185186,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,0.7,1
54.0,11975,0.15432098765432098,0.28935185185185186,0.0,12.0,120000.0,0.0,0.0,1.0,0.0,0.7,3,30,0.0024752475247524753,-4.945,0.15432098765432098,0.28935185185185186,0.0,12.0,120000.0,0.0,0.0,1.0,0.0,0.7,1
55.0,2253,0.15151515151515152,0.2840909090909091,0.0,8.0,80000.0,0.0,0.0,5.0,0.0,0.7,3,30,0.0024752475247524753,-4.945,0.15151515151515152,0.2840909090909091,0.0,8.0,80000.0,0.0,0.0,5.0,0.0,0.7,1
55.0,4144,0.15151515151515152,0.2840909090909091,0.0,25.0,400000.0,0.0,0.0,0.0,0.0,0.7,2,52,0.0024752475247524753,-4.98,0.15151515151515152,0.2840909090909091,0.0,25.0,400000.0,0.0,0.0,0.0,0.0,0.7,1
55.0,4864,0.15151515151515152,0.2840909090909091,0.0,25.0,400000.0,0.0,0.0,5.0,0.0,0.7,2,52,0.0024752475247524753,-4.98,0.15151515151515152,0.2840909090909091,0.0,25.0,400000.0,0.0,0.0,5.0,0.0,0.7,1
