time,task_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,action_offload,action_prb,action_prob,reward,s_next0,s_next1,s_next2,s_next3,s_next4,s_next5,s_next6,s_next7,s_next8,done
49.0,7924,0.30612244897959184,0.38265306122448983,12.5,12.0,120000.0,20000.0,2.0,5.0,0.63,1,100,0.0024752475247524753,9.785,0.7272727272727273,0.6818181818181818,12.5,12.0,120000.0,20000.0,2.0,4.0,0.3,0
49.0,5674,0.30612244897959184,0.38265306122448983,0.0,12.0,120000.0,20000.0,1.0,2.0,0.63,1,100,0.0024752475247524753,9.785499999999999,0.7272727272727273,0.6818181818181818,12.5,12.0,120000.0,20000.0,2.0,2.0,0.31,0
49.0,7025,0.30612244897959184,0.38265306122448983,0.0,12.0,120000.0,20000.0,1.0,4.0,0.63,3,100,0.0024752475247524753,9.786,0.7272727272727273,0.6818181818181818,0.0,12.0,120000.0,20000.0,1.0,4.0,0.32,0
51.0,7026,0.49019607843137253,0.5514705882352942,0.0,12.0,120000.0,20000.0,1.0,4.0,0.52,2,100,0.0024752475247524753,9.822166666666666,0.8035714285714285,0.8370535714285714,0.0,12.0,120000.0,20000.0,1.0,4.0,0.21,0
47.0,5673,0.10638297872340426,0.19946808510638298,12.5,12.0,120000.0,20000.0,2.0,2.0,0.73,3,100,0.0024752475247524753,9.610833333333334,0.9649122807017544,0.9868421052631577,0.0,12.0,120000.0,20000.0,1.0,2.0,0.15,0
47.0,7923,0.10638297872340426,0.19946808510638298,25.0,12.0,120000.0,20000.0,3.0,5.0,0.73,3,100,0.0024752475247524753,9.616333333333333,0.9649122807017544,0.9868421052631577,12.5,12.0,120000.0,20000.0,2.0,4.0,0.16,0
49.0,2250,0.30612244897959184,0.38265306122448983,0.0,8.0,80000.0,0.0,0.0,5.0,0.63,1,100,0.0024752475247524753,9.5285,0.9649122807017544,0.9868421052631577,0.0,8.0,80000.0,0.0,0.0,5.0,0.17,0
52.0,11974,0.4807692307692308,0.5408653846153846,0.0,12.0,120000.0,0.0,0.0,1.0,0.47,2,100,0.0024752475247524753,9.820666666666666,0.9649122807017544,0.9868421052631577,0.0,12.0,120000.0,0.0,0.0,0.0,0.18,0
52.0,8824,0.4807692307692308,0.5408653846153846,0.0,12.0,120000.0,0.0,0.0,2.0,0.47,3,100,0.0024752475247524753,9.821166666666665,0.9649122807017544,0.9868421052631577,0.0,12.0,120000.0,0.0,0.0,2.0,0.19,0
51.0,5675,0.49019607843137253,0.5514705882352942,0.0,12.0,120000.0,20000.0,1.0,2.0,0.52,0,0,0.0024752475247524753,9.7595,0.9649122807017544,0.9868421052631577,0.0,12.0,120000.0,20000.0,2.0,2.0,0.19,0
51.0,7474,0.49019607843137253,0.5514705882352942,0.0,12.0,120000.0,20000.0,1.0,2.0,0.52,1,100,0.0024752475247524753,9.779499999999999,0.9649122807017544,0.9868421052631577,0.0,12.0,120000.0,20000.0,1.0,3.0,0.19,0
51.0,5227,0.49019607843137253,0.5514705882352942,0.0,12.0,120000.0,20000.0,2.0,6.0,0.52,3,35,0.0024752475247524753,9.731833333333334,1.0344827586206897,1.1314655172413792,12.5,12.0,120000.0,20000.0,2.0,7.0,0.07,0
50.0,11973,0.4,0.5,0.0,12.0,120000.0,0.0,0.0,1.0,0.54,3,100,0.0024752475247524753,9.690666666666665,1.0344827586206897,1.1314655172413792,0.0,12.0,120000.0,0.0,0.0,0.0,0.08,0
50.0,8823,0.4,0.5,0.0,12.0,120000.0,0.0,0.0,2.0,0.54,1,100,0.0024752475247524753,9.691166666666666,1.0344827586206897,1.1314655172413792,0.0,12.0,120000.0,0.0,0.0,2.0,0.09,0
54.0,11975,0.6481481481481481,0.636574074074074,0.0,12.0,120000.0,0.0,0.0,1.0,0.35,2,100,0.0024752475247524753,9.858333333333334,1.0344827586206897,1.1314655172413792,0.0,12.0,120000.0,0.0,0.0,0.0,0.1,0
51.0,7925,0.49019607843137253,0.5514705882352942,12.5,12.0,120000.0,20000.0,2.0,5.0,0.52,3,100,0.0024752475247524753,9.733833333333333,1.0344827586206897,1.1314655172413792,12.5,12.0,120000.0,20000.0,2.0,3.0,0.11,0
53.0,5228,0.5660377358490566,0.6485849056603774,0.0,12.0,120000.0,20000.0,2.0,6.0,0.39,1,100,0.0024752475247524753,9.77075,1.0169491525423728,1.2182203389830506,0.0,12.0,120000.0,20000.0,1.0,7.0,0.02,0
53.0,5676,0.5660377358490566,0.6485849056603774,12.5,12.0,120000.0,20000.0,2.0,2.0,0.39,1,55,0.0024752475247524753,9.7715,1.0169491525423728,1.2182203389830506,12.5,12.0,120000.0,20000.0,2.0,2.0,0.03,0
53.0,7027,0.5660377358490566,0.6485849056603774,0.0,12.0,120000.0,20000.0,1.0,4.0,0.39,2,100,0.0024752475247524753,9.772,1.0169491525423728,1.2182203389830506,0.0,12.0,120000.0,20000.0,1.0,5.0,0.04,0
55.0,11520,0.7272727272727273,0.6818181818181818,0.0,12.0,120000.0,0.0,0.0,2.0,0.32,2,100,0.0024752475247524753,9.855833333333333,1.0169491525423728,1.2182203389830506,0.0,12.0,120000.0,0.0,0.0,2.0,0.05,0
50.0,1355,0.4,0.5,0.0,8.0,80000.0,0.0,0.0,6.0,0.54,1,100,0.0024752475247524753,-3.54,1.0169491525423728,1.2182203389830506,0.0,8.0,80000.0,0.0,0.0,6.0,0.05,1
53.0,7926,0.5660377358490566,0.6485849056603774,0.0,12.0,120000.0,20000.0,1.0,5.0,0.39,0,0,0.0024752475247524753,9.7525,1.0169491525423728,1.2182203389830506,0.0,12.0,120000.0,20000.0,2.0,3.0,0.05,0
59.0,9271,1.0169491525423728,1.2182203389830506,0.0,12.0,120000.0,0.0,0.0,7.0,0.05,3,100,0.0024752475247524753,-4.98,1.0169491525423728,1.2182203389830506,0.0,12.0,120000.0,0.0,0.0,7.0,0.0,1
59.0,10620,1.0169491525423728,1.2182203389830506,0.0,12.0,120000.0,0.0,0.0,5.0,0.05,1,100,0.0024752475247524753,-4.98,1.0169491525423728,1.2182203389830506,0.0,12.0,120000.0,0.0,0.0,5.0,0.0,1
59.0,11522,1.0169491525423728,1.2182203389830506,0.0,12.0,120000.0,0.0,0.0,2.0,0.05,2,100,0.0024752475247524753,-4.98,1.0169491525423728,1.2182203389830506,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,1
55.0,5229,0.7272727272727273,0.6818181818181818,0.0,12.0,120000.0,20000.0,2.0,6.0,0.32,2,100,0.0024752475247524753,-5.14708375,1.0167766451827411,1.218013689541825,0.0,12.0,120000.0,20000.0,1.0,7.0,0.0,1
55.0,7476,0.7272727272727273,0.6818181818181818,12.5,12.0,120000.0,20000.0,2.0,3.0,0.32,2,100,0.0024752475247524753,-5.14708375,1.0167766451827411,1.218013689541825,12.5,12.0,120000.0,20000.0,2.0,5.0,0.0,1
56.0,11976,0.8035714285714285,0.8370535714285714,0.0,12.0,120000.0,0.0,0.0,1.0,0.21,2,100,0.0024752475247524753,-5.105417083333334,1.0167766451827411,1.218013689541825,0.0,12.0,120000.0,0.0,0.0,0.0,0.0,1
53.0,2252,0.5660377358490566,0.6485849056603774,0.0,8.0,80000.0,0.0,0.0,5.0,0.39,1,100,0.0024752475247524753,-5.375833333333334,1.0112359550561798,1.211376404494382,0.0,8.0,80000.0,0.0,0.0,5.0,0.0,1
54.0,1357,0.6481481481481481,0.636574074074074,0.0,8.0,80000.0,0.0,0.0,6.0,0.35,1,100,0.0024752475247524753,9.6455,1.0,1.1979166666666665,0.0,8.0,80000.0,0.0,0.0,6.0,0.01,0
54.0,8825,0.6481481481481481,0.636574074074074,0.0,12.0,120000.0,0.0,0.0,2.0,0.35,2,100,0.0024752475247524753,9.770999999999999,1.0,1.1979166666666665,0.0,12.0,120000.0,0.0,0.0,2.0,0.02,0
60.0,9721,1.0,1.1979166666666665,0.0,12.0,120000.0,0.0,0.0,2.0,0.02,1,100,0.0024752475247524753,-4.98,1.0,1.1979166666666665,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,1
60.0,11978,1.0,1.1979166666666665,0.0,12.0,120000.0,0.0,0.0,0.0,0.02,2,100,0.0024752475247524753,-4.98,1.0,1.1979166666666665,0.0,12.0,120000.0,0.0,0.0,0.0,0.0,1
57.0,7477,0.9649122807017544,0.9868421052631577,0.0,12.0,120000.0,20000.0,1.0,3.0,0.19,2,100,0.0024752475247524753,-5.105,1.0,1.1979166666666665,12.5,12.0,120000.0,20000.0,2.0,5.0,0.0,1
57.0,9270,0.9649122807017544,0.9868421052631577,0.0,12.0,120000.0,0.0,0.0,7.0,0.19,2,100,0.0024752475247524753,-5.105,1.0,1.1979166666666665,0.0,12.0,120000.0,0.0,0.0,7.0,0.0,1
53.0,7475,0.5660377358490566,0.6485849056603774,12.5,12.0,120000.0,20000.0,2.0,2.0,0.39,1,100,0.0024752475247524753,-5.271916666666667,1.0,1.1979166666666665,12.5,12.0,120000.0,20000.0,2.0,5.0,0.0,1
57.0,5230,0.9649122807017544,0.9868421052631577,12.5,12.0,120000.0,20000.0,2.0,6.0,0.19,1,12,0.0024752475247524753,-5.105,1.0,1.1979166666666665,0.0,12.0,120000.0,20000.0,1.0,7.0,0.0,1
56.0,8826,0.8035714285714285,0.8370535714285714,0.0,12.0,120000.0,0.0,0.0,2.0,0.21,2,100,0.0024752475247524753,-5.14708375,0.9998331944953851,1.1977168475725968,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,1
55.0,5677,0.7272727272727273,0.6818181818181818,12.5,12.0,120000.0,20000.0,2.0,2.0,0.32,1,100,0.0024752475247524753,9.7705,0.9836065573770493,1.2295081967213115,12.5,12.0,120000.0,20000.0,2.0,2.0,0.01,0
61.0,4146,0.9836065573770493,1.2295081967213115,0.0,25.0,400000.0,0.0,0.0,0.0,0.01,3,100,0.0024752475247524753,-4.98,0.9836065573770493,1.2295081967213115,0.0,25.0,400000.0,0.0,0.0,0.0,0.0,1
61.0,4866,0.9836065573770493,1.2295081967213115,0.0,25.0,400000.0,0.0,0.0,5.0,0.01,3,100,0.0024752475247524753,-4.98,0.9836065573770493,1.2295081967213115,0.0,25.0,400000.0,0.0,0.0,5.0,0.0,1
61.0,5232,0.9836065573770493,1.2295081967213115,0.0,12.0,120000.0,20000.0,1.0,7.0,0.01,3,100,0.0024752475247524753,-4.98,0.9836065573770493,1.2295081967213115,0.0,12.0,120000.0,20000.0,1.0,7.0,0.0,1
61.0,7479,0.9836065573770493,1.2295081967213115,12.5,12.0,120000.0,20000.0,2.0,5.0,0.01,3,100,0.0024752475247524753,-4.98,0.9836065573770493,1.2295081967213115,12.5,12.0,120000.0,20000.0,2.0,5.0,0.0,1
61.0,7930,0.9836065573770493,1.2295081967213115,12.5,12.0,120000.0,20000.0,2.0,3.0,0.01,3,100,0.0024752475247524753,-4.98,0.9836065573770493,1.2295081967213115,12.5,12.0,120000.0,20000.0,2.0,3.0,0.0,1
61.0,9272,0.9836065573770493,1.2295081967213115,0.0,12.0,120000.0,0.0,0.0,7.0,0.01,1,100,0.0024752475247524753,-4.98,0.9836065573770493,1.2295081967213115,0.0,12.0,120000.0,0.0,0.0,7.0,0.0,1
61.0,10621,0.9836065573770493,1.2295081967213115,0.0,12.0,120000.0,0.0,0.0,4.0,0.01,1,100,0.0024752475247524753,-4.98,0.9836065573770493,1.2295081967213115,0.0,12.0,120000.0,0.0,0.0,4.0,0.0,1
61.0,11523,0.9836065573770493,1.2295081967213115,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,2,100,0.0024752475247524753,-4.98,0.9836065573770493,1.2295081967213115,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,1
58.0,8827,1.0344827586206897,1.1314655172413792,0.0,12.0,120000.0,0.0,0.0,2.0,0.11,2,89,0.0024752475247524753,-5.105,0.9836065573770493,1.2295081967213115,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,1
57.0,7029,0.9649122807017544,0.9868421052631577,0.0,12.0,120000.0,20000.0,1.0,4.0,0.19,1,100,0.0024752475247524753,-5.1466666666666665,0.9836065573770493,1.2295081967213115,12.5,12.0,120000.0,20000.0,2.0,5.0,0.0,1
55.0,7028,0.7272727272727273,0.6818181818181818,0.0,12.0,120000.0,20000.0,1.0,4.0,0.32,2,100,0.0024752475247524753,-5.230417083333334,0.9834451756359325,1.2293064695449154,12.5,12.0,120000.0,20000.0,2.0,5.0,0.0,1
55.0,7927,0.7272727272727273,0.6818181818181818,12.5,12.0,120000.0,20000.0,2.0,4.0,0.32,3,100,0.0024752475247524753,-5.270000416666667,1.0490637428883565,1.2104581648711807,12.5,12.0,120000.0,20000.0,2.0,3.0,0.0,1
62.0,1361,1.0483870967741937,1.3104838709677418,0.0,8.0,80000.0,0.0,0.0,6.0,0.0,1,100,0.0024752475247524753,-4.98,1.0483870967741937,1.3104838709677418,0.0,8.0,80000.0,0.0,0.0,6.0,0.0,1
62.0,8829,1.0483870967741937,1.3104838709677418,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,2,100,0.0024752475247524753,-4.98,1.0483870967741937,1.3104838709677418,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,1
62.0,9722,1.0483870967741937,1.3104838709677418,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,2,100,0.0024752475247524753,-4.98,1.0483870967741937,1.3104838709677418,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,1
62.0,11979,1.0483870967741937,1.3104838709677418,0.0,12.0,120000.0,0.0,0.0,0.0,0.0,2,100,0.0024752475247524753,-4.98,1.0483870967741937,1.3104838709677418,0.0,12.0,120000.0,0.0,0.0,0.0,0.0,1
59.0,5231,1.0169491525423728,1.2182203389830506,0.0,12.0,120000.0,20000.0,1.0,7.0,0.05,1,100,0.0024752475247524753,-5.105,1.0483870967741937,1.3104838709677418,0.0,12.0,120000.0,20000.0,1.0,7.0,0.0,1
58.0,11977,1.0344827586206897,1.1314655172413792,0.0,12.0,120000.0,0.0,0.0,0.0,0.11,3,100,0.0024752475247524753,-5.186667083333333,1.1118168500926224,1.2905017010003652,0.0,12.0,120000.0,0.0,0.0,0.0,0.0,1
63.0,1800,1.1111111111111112,1.2896825396825395,0.0,8.0,80000.0,0.0,0.0,3.0,0.0,2,100,0.0024752475247524753,-4.98,1.1111111111111112,1.2896825396825395,0.0,8.0,80000.0,0.0,0.0,3.0,0.0,1
63.0,2257,1.1111111111111112,1.2896825396825395,0.0,8.0,80000.0,0.0,0.0,5.0,0.0,2,100,0.0024752475247524753,-4.98,1.1111111111111112,1.2896825396825395,0.0,8.0,80000.0,0.0,0.0,5.0,0.0,1
63.0,3786,1.1111111111111112,1.2896825396825395,12.5,25.0,400000.0,20000.0,2.0,1.0,0.0,2,100,0.0024752475247524753,-4.98,1.1111111111111112,1.2896825396825395,12.5,25.0,400000.0,20000.0,2.0,1.0,0.0,1
63.0,5233,1.1111111111111112,1.2896825396825395,0.0,12.0,120000.0,20000.0,1.0,7.0,0.0,2,100,0.0024752475247524753,-4.98,1.1111111111111112,1.2896825396825395,0.0,12.0,120000.0,20000.0,1.0,7.0,0.0,1
63.0,5681,1.1111111111111112,1.2896825396825395,25.0,12.0,120000.0,20000.0,3.0,2.0,0.0,1,100,0.0024752475247524753,-4.975,1.1111111111111112,1.2896825396825395,25.0,12.0,120000.0,20000.0,3.0,2.0,0.0,1
63.0,7032,1.1111111111111112,1.2896825396825395,12.5,12.0,120000.0,20000.0,2.0,5.0,0.0,1,100,0.0024752475247524753,-4.98025,1.1111111111111112,1.2896825396825395,12.5,12.0,120000.0,20000.0,2.0,5.0,0.0,1
63.0,7480,1.1111111111111112,1.2896825396825395,12.5,12.0,120000.0,20000.0,2.0,5.0,0.0,1,100,0.0024752475247524753,-4.98025,1.1111111111111112,1.2896825396825395,12.5,12.0,120000.0,20000.0,2.0,5.0,0.0,1
63.0,7931,1.1111111111111112,1.2896825396825395,12.5,12.0,120000.0,20000.0,2.0,3.0,0.0,1,100,0.0024752475247524753,-4.98,1.1111111111111112,1.2896825396825395,12.5,12.0,120000.0,20000.0,2.0,3.0,0.0,1
63.0,9273,1.1111111111111112,1.2896825396825395,0.0,12.0,120000.0,0.0,0.0,7.0,0.0,1,100,0.0024752475247524753,-4.98,1.1111111111111112,1.2896825396825395,0.0,12.0,120000.0,0.0,0.0,7.0,0.0,1
63.0,10622,1.1111111111111112,1.2896825396825395,0.0,12.0,120000.0,0.0,0.0,4.0,0.0,1,100,0.0024752475247524753,-4.98,1.1111111111111112,1.2896825396825395,0.0,12.0,120000.0,0.0,0.0,4.0,0.0,1
63.0,11524,1.1111111111111112,1.2896825396825395,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,3,100,0.0024752475247524753,-4.98,1.1111111111111112,1.2896825396825395,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,1
57.0,7928,0.9649122807017544,0.9868421052631577,12.5,12.0,120000.0,20000.0,2.0,4.0,0.19,2,100,0.0024752475247524753,-5.23,1.1111111111111112,1.2896825396825395,12.5,12.0,120000.0,20000.0,2.0,3.0,0.0,1
59.0,5679,1.0169491525423728,1.2182203389830506,12.5,12.0,120000.0,20000.0,2.0,2.0,0.05,1,100,0.0024752475247524753,-5.1466666666666665,1.1111111111111112,1.2896825396825395,25.0,12.0,120000.0,20000.0,3.0,2.0,0.0,1
57.0,5678,0.9649122807017544,0.9868421052631577,0.0,12.0,120000.0,20000.0,1.0,2.0,0.19,1,100,0.0024752475247524753,9.769332916666666,1.1109345959475327,1.289477656010529,12.5,12.0,120000.0,20000.0,2.0,2.0,0.0,0
58.0,9720,1.0344827586206897,1.1314655172413792,0.0,12.0,120000.0,0.0,0.0,2.0,0.11,3,100,0.0024752475247524753,-5.228333750000001,1.1726076965904164,1.2703250046396177,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,1
64.0,1362,1.171875,1.3020833333333335,0.0,8.0,80000.0,0.0,0.0,6.0,0.0,3,100,0.0024752475247524753,-4.98,1.171875,1.3020833333333335,0.0,8.0,80000.0,0.0,0.0,6.0,0.0,1
64.0,4147,1.171875,1.3020833333333335,0.0,25.0,400000.0,0.0,0.0,1.0,0.0,3,100,0.0024752475247524753,-4.98,1.171875,1.3020833333333335,0.0,25.0,400000.0,0.0,0.0,1.0,0.0,1
64.0,4867,1.171875,1.3020833333333335,0.0,25.0,400000.0,0.0,0.0,5.0,0.0,3,100,0.0024752475247524753,-4.98,1.171875,1.3020833333333335,0.0,25.0,400000.0,0.0,0.0,5.0,0.0,1
64.0,8830,1.171875,1.3020833333333335,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,3,100,0.0024752475247524753,-4.98,1.171875,1.3020833333333335,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,1
64.0,9723,1.171875,1.3020833333333335,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,3,100,0.0024752475247524753,-4.98,1.171875,1.3020833333333335,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,1
64.0,11980,1.171875,1.3020833333333335,0.0,12.0,120000.0,0.0,0.0,0.0,0.0,3,100,0.0024752475247524753,-4.98,1.171875,1.3020833333333335,0.0,12.0,120000.0,0.0,0.0,0.0,0.0,1
60.0,8828,1.0,1.1979166666666665,0.0,12.0,120000.0,0.0,0.0,2.0,0.02,2,100,0.0024752475247524753,-5.1466666666666665,1.171875,1.3020833333333335,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,1
57.0,11521,0.9649122807017544,0.9868421052631577,0.0,12.0,120000.0,0.0,0.0,2.0,0.19,2,96,0.0024752475247524753,-5.27208375,1.1716917400887767,1.301879711209752,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,1
59.0,7030,1.0169491525423728,1.2182203389830506,0.0,12.0,120000.0,20000.0,1.0,5.0,0.05,3,100,0.0024752475247524753,-5.228333750000001,1.2315269040137156,1.282840525014287,12.5,12.0,120000.0,20000.0,2.0,5.0,0.0,1
59.0,7478,1.0169491525423728,1.2182203389830506,0.0,12.0,120000.0,20000.0,1.0,5.0,0.05,0,0,0.0024752475247524753,9.75,1.2307692307692308,1.282051282051282,0.0,12.0,120000.0,20000.0,1.0,5.0,0.0,0
65.0,1801,1.2307692307692308,1.282051282051282,0.0,8.0,80000.0,0.0,0.0,3.0,0.0,2,100,0.0024752475247524753,-4.98,1.2307692307692308,1.282051282051282,0.0,8.0,80000.0,0.0,0.0,3.0,0.0,1
