time,task_id,s0,s1,s2,s3,s4,s5,s6,s7,action,action_prob,reward,s_next0,s_next1,s_next2,s_next3,s_next4,s_next5,s_next6,s_next7,done
40.0,91000,0.0,0.1875,0.0,10.0,18000.0,25000.0,1.0,0.0,0,0.3333333333333333,0.0,0.0,0.1841394097374393,0.0,10.0,18000.0,25000.0,1.0,0.0,0
41.0,91001,0.0,0.1829268292682927,0.0,10.0,18000.0,25000.0,1.0,0.0,0,0.3333333333333333,0.0,0.3594535443437468,0.1797267721718734,0.0,10.0,18000.0,25000.0,1.0,0.0,0
43.0,91003,0.3488372093023256,0.3540697674418605,0.0,10.0,18000.0,25000.0,1.0,0.0,0,0.3333333333333333,0.0,0.3430138707949072,0.3481590788568308,0.0,10.0,18000.0,25000.0,1.0,0.0,0
42.0,136000,0.35714285714285715,0.35714285714285715,0.0,10.0,18000.0,0.0,0.0,0.0,2,0.5,0.0,0.3409090909090909,0.35625,0.0,10.0,18000.0,0.0,0.0,0.0,0
43.0,109000,0.3488372093023256,0.3540697674418605,0.0,10.0,18000.0,0.0,0.0,2.0,2,0.3333333333333333,0.0,0.33333333333333337,0.35833333333333334,0.0,10.0,18000.0,0.0,0.0,2.0,0
36.0,52500,0.0,0.0,0.0,30.0,600000.0,25000.0,1.0,5.0,1,0.25,0.0,0.3358695652173913,0.3652173913043478,50.0,30.0,600000.0,25000.0,5.0,5.0,0
44.0,136002,0.3409090909090909,0.35625,0.0,10.0,18000.0,0.0,0.0,0.0,2,0.5,0.0,0.3358695652173913,0.3652173913043478,0.0,10.0,18000.0,0.0,0.0,0.0,0
38.0,52502,0.0,0.0,0.0,30.0,600000.0,25000.0,1.0,4.0,2,0.25,0.0,0.32872340425531915,0.36223404255319147,50.0,30.0,600000.0,25000.0,5.0,5.0,0
42.0,91002,0.35714285714285715,0.35714285714285715,0.0,10.0,18000.0,25000.0,1.0,0.0,2,0.3333333333333333,0.0,0.32872340425531915,0.36223404255319147,0.0,10.0,18000.0,25000.0,1.0,0.0,0
43.0,136001,0.3488372093023256,0.3540697674418605,0.0,10.0,18000.0,0.0,0.0,0.0,3,0.5,0.0,0.32872340425531915,0.36223404255319147,0.0,10.0,18000.0,0.0,0.0,0.0,0
44.0,109001,0.3409090909090909,0.35625,0.0,10.0,18000.0,0.0,0.0,2.0,2,0.3333333333333333,0.0,0.32872340425531915,0.36223404255319147,0.0,10.0,18000.0,0.0,0.0,2.0,0
47.0,91007,0.32872340425531915,0.36223404255319147,0.0,10.0,18000.0,25000.0,1.0,0.0,0,0.3333333333333333,0.0,0.34255178241110784,0.3566938284739517,0.0,10.0,18000.0,25000.0,1.0,0.0,0
47.0,9000,0.32872340425531915,0.36223404255319147,0.0,6.0,120000.0,0.0,0.0,2.0,1,0.3333333333333333,9900.0,0.340625,0.3546875,0.0,6.0,120000.0,0.0,0.0,1.0,1
44.0,91004,0.3409090909090909,0.35625,0.0,10.0,18000.0,25000.0,1.0,0.0,2,0.3333333333333333,0.0,0.340625,0.359375,0.0,10.0,18000.0,25000.0,1.0,0.0,0
45.0,136003,0.33333333333333337,0.35833333333333334,0.0,10.0,18000.0,0.0,0.0,0.0,2,0.5,0.0,0.340625,0.359375,0.0,10.0,18000.0,0.0,0.0,0.0,0
45.0,109002,0.33333333333333337,0.35833333333333334,0.0,10.0,18000.0,0.0,0.0,2.0,2,0.3333333333333333,0.0,0.340625,0.359375,0.0,10.0,18000.0,0.0,0.0,2.0,0
