time,task_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,action_offload,action_prb_ratio,action_prob,reward,s_next0,s_next1,s_next2,s_next3,s_next4,s_next5,s_next6,s_next7,s_next8,done
83.0,9,0.0,0.2635542168674699,0.0,8.0,80000.0,0.0,0.0,1.0,0.969,1,0.5437305569648743,1.0,-3.7665589583333325,0.10379544298563027,0.48654113899514184,0.0,8.0,80000.0,0.0,0.0,1.0,0.948,1
55.0,2165,0.0,0.0,0.0,12.0,120000.0,0.0,0.0,0.0,0.998,3,1.0,1.0,-3.9326,0.10329510347122164,0.48419579752135145,0.0,12.0,120000.0,0.0,0.0,0.0,0.948,1
56.0,815,0.0,0.0,25.0,12.0,120000.0,20000.0,3.0,0.0,0.997,3,1.0,1.0,-3.9277,0.15335853661603757,0.5111951220534585,12.5,12.0,120000.0,20000.0,2.0,0.0,0.946,1
77.0,1714,0.0,0.16233766233766234,0.0,12.0,120000.0,0.0,0.0,1.0,0.977,2,1.0,1.0,-3.8077,0.20408163265306123,0.5739795918367346,0.0,12.0,120000.0,0.0,0.0,1.0,0.946,1
78.0,452,0.0,0.2403846153846154,12.5,25.0,400000.0,20000.0,2.0,1.0,0.975,0,0.0,1.0,9.6463498,0.20406078930101118,0.573920969909094,37.5,25.0,400000.0,20000.0,4.0,1.0,0.946,0
92.0,833,0.0,0.44157608695652173,12.5,12.0,120000.0,20000.0,2.0,0.0,0.954,0,0.0,1.0,9.796882916666666,0.20406078930101118,0.573920969909094,0.0,12.0,120000.0,20000.0,1.0,0.0,0.946,0
92.0,1272,0.0,0.44157608695652173,25.0,12.0,120000.0,20000.0,3.0,0.0,0.954,0,0.0,1.0,9.796632916666667,0.20406078930101118,0.573920969909094,12.5,12.0,120000.0,20000.0,2.0,0.0,0.946,0
57.0,2166,0.0,0.0,0.0,12.0,120000.0,0.0,0.0,0.0,0.996,3,1.0,1.0,-3.9327,0.20240864260614894,0.5692743073297939,0.0,12.0,120000.0,0.0,0.0,0.0,0.946,1
99.0,17,0.20202020202020202,0.5681818181818181,0.0,8.0,80000.0,0.0,0.0,1.0,0.946,3,0.0,1.0,-4.9327000000000005,0.20202020202020202,0.5681818181818181,0.0,8.0,80000.0,0.0,0.0,1.0,0.946,1
99.0,1725,0.20202020202020202,0.5681818181818181,0.0,12.0,120000.0,0.0,0.0,1.0,0.946,1,0.0,1.0,-4.9327000000000005,0.20202020202020202,0.5681818181818181,0.0,12.0,120000.0,0.0,0.0,1.0,0.946,1
94.0,834,0.0,0.4654255319148936,25.0,12.0,120000.0,20000.0,3.0,0.0,0.953,2,0.6370201706886292,1.0,9.8223,0.2,0.5625,0.0,12.0,120000.0,20000.0,1.0,0.0,0.946,0
75.0,2175,0.0,0.16666666666666669,0.0,12.0,120000.0,0.0,0.0,0.0,0.979,2,1.0,1.0,-3.9327,0.2,0.5625,0.0,12.0,120000.0,0.0,0.0,0.0,0.946,1
87.0,11,0.0,0.3591954022988506,0.0,8.0,80000.0,0.0,0.0,1.0,0.963,1,0.6370201706886292,1.0,-3.7667589583333325,0.19931566295894135,0.5605753020720226,0.0,8.0,80000.0,0.0,0.0,1.0,0.944,1
91.0,1721,0.0,0.4464285714285714,0.0,12.0,120000.0,0.0,0.0,1.0,0.956,2,0.6370201706886292,1.0,9.650583333333334,0.19801980198019803,0.556930693069307,0.0,12.0,120000.0,0.0,0.0,1.0,0.945,0
102.0,460,0.19607843137254902,0.5514705882352942,50.0,25.0,400000.0,20000.0,5.0,1.0,0.943,1,0.0,1.0,-4.90285,0.19607843137254902,0.5514705882352942,50.0,25.0,400000.0,20000.0,5.0,1.0,0.943,1
102.0,1277,0.19607843137254902,0.5514705882352942,12.5,12.0,120000.0,20000.0,2.0,0.0,0.943,3,0.0,1.0,-4.93285,0.19607843137254902,0.5514705882352942,12.5,12.0,120000.0,20000.0,2.0,0.0,0.943,1
98.0,1275,0.20408163265306123,0.5739795918367346,12.5,12.0,120000.0,20000.0,2.0,0.0,0.946,0,0.0,1.0,9.796382916666667,0.19228918447368673,0.6009037014802711,12.5,12.0,120000.0,20000.0,2.0,0.0,0.941,0
82.0,1267,0.0,0.26676829268292684,37.5,12.0,120000.0,20000.0,4.0,0.0,0.971,2,1.0,1.0,-3.8737833333333334,0.19047619047619047,0.5952380952380952,12.5,12.0,120000.0,20000.0,2.0,0.0,0.941,1
105.0,20,0.19047619047619047,0.5952380952380952,0.0,8.0,80000.0,0.0,0.0,1.0,0.941,3,0.0,1.0,-4.93295,0.19047619047619047,0.5952380952380952,0.0,8.0,80000.0,0.0,0.0,1.0,0.941,1
105.0,1728,0.19047619047619047,0.5952380952380952,0.0,12.0,120000.0,0.0,0.0,1.0,0.941,1,0.0,1.0,-4.93295,0.19047619047619047,0.5952380952380952,0.0,12.0,120000.0,0.0,0.0,1.0,0.941,1
93.0,2184,0.0,0.4368279569892473,0.0,12.0,120000.0,0.0,0.0,0.0,0.954,2,0.6370201706886292,1.0,-3.4750837499999996,0.18866142923672963,0.58956696636478,0.0,12.0,120000.0,0.0,0.0,0.0,0.94,1
87.0,455,0.0,0.3591954022988506,25.0,25.0,400000.0,20000.0,3.0,1.0,0.963,0,0.0,1.0,9.645699800000001,0.18689840324283682,0.5840575101338651,50.0,25.0,400000.0,20000.0,5.0,1.0,0.938,0
109.0,22,0.1834862385321101,0.6020642201834863,0.0,8.0,80000.0,0.0,0.0,1.0,0.937,1,0.0,1.0,-4.93315,0.1834862385321101,0.6020642201834863,0.0,8.0,80000.0,0.0,0.0,1.0,0.937,1
90.0,456,0.0,0.45138888888888884,37.5,25.0,400000.0,20000.0,4.0,1.0,0.956,0,0.0,1.0,9.645799799999999,0.18180163786913572,0.5965366242581016,37.5,25.0,400000.0,20000.0,4.0,1.0,0.935,0
104.0,1278,0.19230769230769232,0.6009615384615384,12.5,12.0,120000.0,20000.0,2.0,0.0,0.941,0,0.0,1.0,9.795832916666665,0.18180163786913572,0.5965366242581016,25.0,12.0,120000.0,20000.0,3.0,0.0,0.935,0
106.0,1279,0.18867924528301888,0.589622641509434,12.5,12.0,120000.0,20000.0,2.0,0.0,0.941,2,1.0,1.0,9.858466666666665,0.18018018018018017,0.5912162162162162,25.0,12.0,120000.0,20000.0,3.0,0.0,0.936,0
111.0,23,0.18018018018018017,0.5912162162162162,0.0,8.0,80000.0,0.0,0.0,1.0,0.936,3,0.0,1.0,-4.9332,0.18018018018018017,0.5912162162162162,0.0,8.0,80000.0,0.0,0.0,1.0,0.936,1
111.0,463,0.18018018018018017,0.5912162162162162,37.5,25.0,400000.0,20000.0,4.0,1.0,0.936,1,0.0,1.0,-4.9157,0.18018018018018017,0.5912162162162162,37.5,25.0,400000.0,20000.0,4.0,1.0,0.936,1
109.0,1730,0.1834862385321101,0.6020642201834863,0.0,12.0,120000.0,0.0,0.0,1.0,0.937,1,1.0,1.0,9.899833333333333,0.22123893805309736,0.5807522123893806,0.0,12.0,120000.0,0.0,0.0,1.0,0.935,0
113.0,24,0.22123893805309736,0.5807522123893806,0.0,8.0,80000.0,0.0,0.0,1.0,0.935,2,0.0,1.0,-4.933250000000001,0.22123893805309736,0.5807522123893806,0.0,8.0,80000.0,0.0,0.0,1.0,0.935,1
93.0,457,0.0,0.4368279569892473,50.0,25.0,400000.0,20000.0,5.0,1.0,0.954,0,0.0,1.0,9.645999799999998,0.22121934154328451,0.5807007715511219,25.0,25.0,400000.0,20000.0,3.0,1.0,0.934,0
73.0,1712,0.0,0.17123287671232876,0.0,12.0,120000.0,0.0,0.0,1.0,0.981,3,1.0,1.0,-3.9333,0.21966433356784698,0.5766188756155983,0.0,12.0,120000.0,0.0,0.0,1.0,0.934,1
114.0,1283,0.2631578947368421,0.6304824561403508,37.5,12.0,120000.0,20000.0,4.0,0.0,0.934,3,0.0,1.0,-4.915850000000001,0.2631578947368421,0.6304824561403508,37.5,12.0,120000.0,20000.0,4.0,0.0,0.933,1
108.0,1280,0.1851851851851852,0.6076388888888888,12.5,12.0,120000.0,20000.0,2.0,0.0,0.938,0,0.0,1.0,9.795732916666665,0.2631347896557504,0.6304271002169021,25.0,12.0,120000.0,20000.0,3.0,0.0,0.933,0
73.0,2174,0.0,0.17123287671232876,0.0,12.0,120000.0,0.0,0.0,0.0,0.981,3,1.0,1.0,-3.9334,0.26130125761682277,0.6260342630403046,0.0,12.0,120000.0,0.0,0.0,0.0,0.932,1
111.0,1731,0.18018018018018017,0.5912162162162162,0.0,12.0,120000.0,0.0,0.0,1.0,0.936,1,1.0,1.0,9.899733333333334,0.26086956521739135,0.625,0.0,12.0,120000.0,0.0,0.0,1.0,0.933,0
91.0,2183,0.0,0.4464285714285714,0.0,12.0,120000.0,0.0,0.0,0.0,0.956,2,0.6370201706886292,1.0,-3.9334,0.25862068965517243,0.646551724137931,0.0,12.0,120000.0,0.0,0.0,0.0,0.932,1
95.0,1723,0.05263157894736842,0.4605263157894737,0.0,12.0,120000.0,0.0,0.0,1.0,0.951,2,0.6370201706886292,1.0,-3.8084,0.25862068965517243,0.646551724137931,0.0,12.0,120000.0,0.0,0.0,1.0,0.932,1
110.0,1281,0.18181818181818182,0.5965909090909091,25.0,12.0,120000.0,20000.0,3.0,0.0,0.936,0,0.0,1.0,9.795682916666665,0.2585983743988989,0.6464959359972471,25.0,12.0,120000.0,20000.0,3.0,0.0,0.932,0
113.0,1732,0.22123893805309736,0.5807522123893806,0.0,12.0,120000.0,0.0,0.0,1.0,0.935,1,1.0,1.0,9.899933333333333,0.2564102564102564,0.6677350427350428,0.0,12.0,120000.0,0.0,0.0,1.0,0.932,0
117.0,465,0.2564102564102564,0.6677350427350428,25.0,25.0,400000.0,20000.0,3.0,1.0,0.932,2,0.0,1.0,-4.9284,0.2564102564102564,0.6677350427350428,25.0,25.0,400000.0,20000.0,3.0,1.0,0.932,1
97.0,1724,0.15463917525773196,0.5154639175257731,0.0,12.0,120000.0,0.0,0.0,1.0,0.948,2,0.6370201706886292,1.0,-3.8088670833333333,0.2542157228865585,0.6620201116837462,0.0,12.0,120000.0,0.0,0.0,1.0,0.931,1
112.0,1282,0.17857142857142858,0.5859375,25.0,12.0,120000.0,20000.0,3.0,0.0,0.935,0,0.0,1.0,9.795632916666666,0.2542157228865585,0.6620201116837462,25.0,12.0,120000.0,20000.0,3.0,0.0,0.931,0
94.0,1273,0.0,0.4654255319148936,25.0,12.0,120000.0,20000.0,3.0,0.0,0.953,2,0.6370201706886292,1.0,-3.92845,0.2520796359902835,0.6564573853913632,25.0,12.0,120000.0,20000.0,3.0,0.0,0.931,1
99.0,459,0.20202020202020202,0.5681818181818181,37.5,25.0,400000.0,20000.0,4.0,1.0,0.946,0,0.0,1.0,9.6460998,0.2520796359902835,0.6564573853913632,12.5,25.0,400000.0,20000.0,2.0,1.0,0.931,0
116.0,1284,0.25862068965517243,0.646551724137931,25.0,12.0,120000.0,20000.0,3.0,0.0,0.932,0,0.0,1.0,9.795382916666666,0.24588146497160354,0.6403163150302176,37.5,12.0,120000.0,20000.0,4.0,0.0,0.931,0
118.0,1285,0.2542372881355932,0.6620762711864406,25.0,12.0,120000.0,20000.0,3.0,0.0,0.931,0,0.0,1.0,9.795532916666666,0.28223528084547367,0.6299894661729324,25.0,12.0,120000.0,20000.0,3.0,0.0,0.929,0
79.0,2177,0.0,0.23734177215189875,0.0,12.0,120000.0,0.0,0.0,0.0,0.975,3,0.36276328563690186,1.0,-3.93355,0.2804262254285534,0.6259513960458781,0.0,12.0,120000.0,0.0,0.0,0.0,0.929,1
105.0,461,0.19047619047619047,0.5952380952380952,50.0,25.0,400000.0,20000.0,5.0,1.0,0.941,0,0.0,1.0,9.6456998,0.3199743764519337,0.624949954007683,25.0,25.0,400000.0,20000.0,3.0,1.0,0.928,0
85.0,2180,0.0,0.29411764705882354,0.0,12.0,120000.0,0.0,0.0,0.0,0.965,3,1.0,1.0,-3.9335999999999998,0.3179397251458767,0.6209760256755406,0.0,12.0,120000.0,0.0,0.0,0.0,0.928,1
126.0,1289,0.31746031746031744,0.6448412698412698,25.0,12.0,120000.0,20000.0,3.0,0.0,0.928,3,0.0,1.0,-4.928649999999999,0.31746031746031744,0.6448412698412698,25.0,12.0,120000.0,20000.0,3.0,0.0,0.927,1
120.0,1286,0.25,0.6510416666666667,25.0,12.0,120000.0,20000.0,3.0,0.0,0.931,0,0.0,1.0,9.795682916666667,0.3174350990052298,0.6447900448543731,12.5,12.0,120000.0,20000.0,2.0,0.0,0.927,0
127.0,1737,0.39370078740157477,0.639763779527559,0.0,12.0,120000.0,0.0,0.0,1.0,0.927,1,0.0,1.0,-4.93365,0.39370078740157477,0.639763779527559,0.0,12.0,120000.0,0.0,0.0,1.0,0.927,1
83.0,2179,0.0,0.2635542168674699,0.0,12.0,120000.0,0.0,0.0,0.0,0.969,3,1.0,1.0,-3.93365,0.39120566534655615,0.6357092061881537,0.0,12.0,120000.0,0.0,0.0,0.0,0.927,1
