time,task_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,action_offload,action_prb,action_prob,reward,s_next0,s_next1,s_next2,s_next3,s_next4,s_next5,s_next6,s_next7,s_next8,s_next9,done
51.0,3782,0.4575163398692811,0.14297385620915032,12.5,25.0,400000.0,20000.0,2.0,2.0,0.01,0.58,3,55,0.0024752475247524753,-4.9510000000000005,0.4575163398692811,0.14297385620915032,12.5,25.0,400000.0,20000.0,2.0,2.0,0.01,0.58,1
51.0,5227,0.4575163398692811,0.14297385620915032,0.0,12.0,120000.0,20000.0,1.0,6.0,0.01,0.58,3,90,0.0024752475247524753,-4.9510000000000005,0.4575163398692811,0.14297385620915032,0.0,12.0,120000.0,20000.0,2.0,6.0,0.01,0.58,1
51.0,5675,0.4575163398692811,0.14297385620915032,12.5,12.0,120000.0,20000.0,2.0,2.0,0.01,0.58,3,90,0.0024752475247524753,-4.9510000000000005,0.4575163398692811,0.14297385620915032,12.5,12.0,120000.0,20000.0,2.0,2.0,0.01,0.58,1
51.0,7026,0.4575163398692811,0.14297385620915032,12.5,12.0,120000.0,20000.0,2.0,4.0,0.01,0.58,1,22,0.0024752475247524753,-4.9795,0.4575163398692811,0.14297385620915032,12.5,12.0,120000.0,20000.0,2.0,4.0,0.01,0.58,1
51.0,7925,0.4575163398692811,0.14297385620915032,12.5,12.0,120000.0,20000.0,2.0,5.0,0.01,0.58,3,34,0.0024752475247524753,-4.9510000000000005,0.4575163398692811,0.14297385620915032,12.5,12.0,120000.0,20000.0,2.0,5.0,0.01,0.58,1
52.0,1356,0.4487179487179487,0.14022435897435898,0.0,8.0,80000.0,0.0,0.0,6.0,0.01,0.58,3,34,0.0024752475247524753,-4.9510000000000005,0.4487179487179487,0.14022435897435898,0.0,8.0,80000.0,0.0,0.0,6.0,0.01,0.58,1
52.0,4143,0.4487179487179487,0.14022435897435898,0.0,25.0,400000.0,0.0,0.0,0.0,0.01,0.58,3,34,0.0024752475247524753,-4.9510000000000005,0.4487179487179487,0.14022435897435898,0.0,25.0,400000.0,0.0,0.0,0.0,0.01,0.58,1
52.0,4863,0.4487179487179487,0.14022435897435898,0.0,25.0,400000.0,0.0,0.0,5.0,0.01,0.58,3,34,0.0024752475247524753,-4.9510000000000005,0.4487179487179487,0.14022435897435898,0.0,25.0,400000.0,0.0,0.0,5.0,0.01,0.58,1
52.0,8824,0.4487179487179487,0.14022435897435898,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,0.58,3,34,0.0024752475247524753,-4.9510000000000005,0.4487179487179487,0.14022435897435898,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,0.58,1
52.0,11974,0.4487179487179487,0.14022435897435898,0.0,12.0,120000.0,0.0,0.0,1.0,0.01,0.58,3,34,0.0024752475247524753,-4.9510000000000005,0.4487179487179487,0.14022435897435898,0.0,12.0,120000.0,0.0,0.0,1.0,0.01,0.58,1
42.0,1351,0.0,0.0744047619047619,0.0,8.0,80000.0,0.0,0.0,6.0,0.5,0.8,2,9,0.0024752475247524753,-3.6253333333333333,0.445859872611465,0.1393312101910828,0.0,8.0,80000.0,0.0,0.0,6.0,0.01,0.58,1
53.0,2252,0.44025157232704404,0.3341194968553459,0.0,8.0,80000.0,0.0,0.0,5.0,0.01,0.58,2,11,0.0024752475247524753,-4.9795,0.44025157232704404,0.3341194968553459,0.0,8.0,80000.0,0.0,0.0,5.0,0.01,0.58,1
53.0,3420,0.44025157232704404,0.3341194968553459,0.0,25.0,400000.0,20000.0,1.0,2.0,0.01,0.58,2,11,0.0024752475247524753,-4.9795,0.44025157232704404,0.3341194968553459,0.0,25.0,400000.0,20000.0,1.0,2.0,0.01,0.58,1
53.0,5228,0.44025157232704404,0.3341194968553459,0.0,12.0,120000.0,20000.0,2.0,6.0,0.01,0.58,3,18,0.0024752475247524753,-4.9510000000000005,0.44025157232704404,0.3341194968553459,0.0,12.0,120000.0,20000.0,2.0,6.0,0.01,0.58,1
53.0,5676,0.44025157232704404,0.3341194968553459,12.5,12.0,120000.0,20000.0,2.0,2.0,0.01,0.58,3,18,0.0024752475247524753,-4.9510000000000005,0.44025157232704404,0.3341194968553459,12.5,12.0,120000.0,20000.0,2.0,2.0,0.01,0.58,1
53.0,7027,0.44025157232704404,0.3341194968553459,12.5,12.0,120000.0,20000.0,2.0,4.0,0.01,0.58,3,56,0.0024752475247524753,-4.9510000000000005,0.44025157232704404,0.3341194968553459,12.5,12.0,120000.0,20000.0,2.0,4.0,0.01,0.58,1
53.0,7475,0.44025157232704404,0.3341194968553459,12.5,12.0,120000.0,20000.0,2.0,2.0,0.01,0.58,3,56,0.0024752475247524753,-4.9510000000000005,0.44025157232704404,0.3341194968553459,12.5,12.0,120000.0,20000.0,2.0,2.0,0.01,0.58,1
53.0,7926,0.44025157232704404,0.3341194968553459,12.5,12.0,120000.0,20000.0,2.0,5.0,0.01,0.58,1,44,0.0024752475247524753,-4.9795,0.44025157232704404,0.3341194968553459,12.5,12.0,120000.0,20000.0,2.0,5.0,0.01,0.58,1
47.0,7923,0.425531914893617,0.11081560283687944,0.0,12.0,120000.0,20000.0,1.0,5.0,0.01,0.58,0,0,0.0024752475247524753,9.750082916666667,0.4401684386275976,0.3340564043155874,0.0,12.0,120000.0,20000.0,1.0,5.0,0.01,0.58,0
54.0,1357,0.43209876543209874,0.32793209876543206,0.0,8.0,80000.0,0.0,0.0,6.0,0.01,0.58,1,44,0.0024752475247524753,-4.9795,0.43209876543209874,0.32793209876543206,0.0,8.0,80000.0,0.0,0.0,6.0,0.01,0.58,1
54.0,3783,0.43209876543209874,0.32793209876543206,12.5,25.0,400000.0,20000.0,2.0,2.0,0.01,0.58,3,40,0.0024752475247524753,-4.9510000000000005,0.43209876543209874,0.32793209876543206,12.5,25.0,400000.0,20000.0,2.0,2.0,0.01,0.58,1
54.0,8825,0.43209876543209874,0.32793209876543206,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,0.58,3,40,0.0024752475247524753,-4.9510000000000005,0.43209876543209874,0.32793209876543206,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,0.58,1
54.0,11975,0.43209876543209874,0.32793209876543206,0.0,12.0,120000.0,0.0,0.0,1.0,0.01,0.58,3,40,0.0024752475247524753,-4.9510000000000005,0.43209876543209874,0.32793209876543206,0.0,12.0,120000.0,0.0,0.0,1.0,0.01,0.58,1
55.0,2253,0.4242424242424243,0.32196969696969696,0.0,8.0,80000.0,0.0,0.0,5.0,0.01,0.58,3,40,0.0024752475247524753,-4.9510000000000005,0.4242424242424243,0.32196969696969696,0.0,8.0,80000.0,0.0,0.0,5.0,0.01,0.58,1
55.0,4144,0.4242424242424243,0.32196969696969696,0.0,25.0,400000.0,0.0,0.0,0.0,0.01,0.58,2,25,0.0024752475247524753,-4.9795,0.4242424242424243,0.32196969696969696,0.0,25.0,400000.0,0.0,0.0,0.0,0.01,0.58,1
55.0,4864,0.4242424242424243,0.32196969696969696,0.0,25.0,400000.0,0.0,0.0,5.0,0.01,0.58,2,25,0.0024752475247524753,-4.9795,0.4242424242424243,0.32196969696969696,0.0,25.0,400000.0,0.0,0.0,5.0,0.01,0.58,1
55.0,5229,0.4242424242424243,0.32196969696969696,0.0,12.0,120000.0,20000.0,2.0,6.0,0.01,0.58,2,37,0.0024752475247524753,-4.9795,0.4242424242424243,0.32196969696969696,0.0,12.0,120000.0,20000.0,2.0,6.0,0.01,0.58,1
55.0,5677,0.4242424242424243,0.32196969696969696,12.5,12.0,120000.0,20000.0,2.0,2.0,0.01,0.58,2,37,0.0024752475247524753,-4.9795,0.4242424242424243,0.32196969696969696,12.5,12.0,120000.0,20000.0,2.0,2.0,0.01,0.58,1
55.0,7028,0.4242424242424243,0.32196969696969696,12.5,12.0,120000.0,20000.0,2.0,4.0,0.01,0.58,2,8,0.0024752475247524753,-4.9795,0.4242424242424243,0.32196969696969696,12.5,12.0,120000.0,20000.0,2.0,4.0,0.01,0.58,1
55.0,7476,0.4242424242424243,0.32196969696969696,12.5,12.0,120000.0,20000.0,2.0,3.0,0.01,0.58,2,8,0.0024752475247524753,-4.9795,0.4242424242424243,0.32196969696969696,12.5,12.0,120000.0,20000.0,2.0,3.0,0.01,0.58,1
55.0,7927,0.4242424242424243,0.32196969696969696,0.0,12.0,120000.0,20000.0,1.0,4.0,0.01,0.58,3,80,0.0024752475247524753,-4.9510000000000005,0.4242424242424243,0.32196969696969696,0.0,12.0,120000.0,20000.0,1.0,4.0,0.01,0.58,1
55.0,11520,0.4242424242424243,0.32196969696969696,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,0.58,3,80,0.0024752475247524753,-4.9510000000000005,0.4242424242424243,0.32196969696969696,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,0.58,1
49.0,5674,0.4761904761904762,0.10629251700680273,12.5,12.0,120000.0,20000.0,2.0,2.0,0.01,0.58,0,0,0.0024752475247524753,9.750082916666667,0.4241652261712611,0.32191110914783205,0.0,12.0,120000.0,20000.0,1.0,2.0,0.01,0.58,0
49.0,7025,0.4761904761904762,0.10629251700680273,12.5,12.0,120000.0,20000.0,2.0,4.0,0.01,0.58,0,0,0.0024752475247524753,9.750082916666667,0.4241652261712611,0.32191110914783205,0.0,12.0,120000.0,20000.0,1.0,4.0,0.01,0.58,0
56.0,1358,0.4166666666666667,0.3162202380952381,0.0,8.0,80000.0,0.0,0.0,6.0,0.01,0.58,3,80,0.0024752475247524753,-4.9510000000000005,0.4166666666666667,0.3162202380952381,0.0,8.0,80000.0,0.0,0.0,6.0,0.01,0.58,1
56.0,3421,0.4166666666666667,0.3162202380952381,0.0,25.0,400000.0,20000.0,1.0,2.0,0.01,0.58,2,12,0.0024752475247524753,-4.9795,0.4166666666666667,0.3162202380952381,0.0,25.0,400000.0,20000.0,1.0,2.0,0.01,0.58,1
56.0,8826,0.4166666666666667,0.3162202380952381,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,0.58,2,12,0.0024752475247524753,-4.9795,0.4166666666666667,0.3162202380952381,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,0.58,1
56.0,11976,0.4166666666666667,0.3162202380952381,0.0,12.0,120000.0,0.0,0.0,1.0,0.01,0.58,3,71,0.0024752475247524753,-4.9510000000000005,0.4166666666666667,0.3162202380952381,0.0,12.0,120000.0,0.0,0.0,1.0,0.01,0.58,1
57.0,2254,0.40935672514619886,0.31067251461988304,0.0,8.0,80000.0,0.0,0.0,5.0,0.01,0.58,3,71,0.0024752475247524753,-4.9510000000000005,0.40935672514619886,0.31067251461988304,0.0,8.0,80000.0,0.0,0.0,5.0,0.01,0.58,1
57.0,5678,0.40935672514619886,0.31067251461988304,0.0,12.0,120000.0,20000.0,1.0,2.0,0.01,0.58,3,18,0.0024752475247524753,-4.9510000000000005,0.40935672514619886,0.31067251461988304,0.0,12.0,120000.0,20000.0,1.0,2.0,0.01,0.58,1
57.0,7477,0.40935672514619886,0.31067251461988304,12.5,12.0,120000.0,20000.0,2.0,3.0,0.01,0.58,3,18,0.0024752475247524753,-4.9510000000000005,0.40935672514619886,0.31067251461988304,12.5,12.0,120000.0,20000.0,2.0,3.0,0.01,0.58,1
57.0,7928,0.40935672514619886,0.31067251461988304,0.0,12.0,120000.0,20000.0,1.0,4.0,0.01,0.58,3,99,0.0024752475247524753,-4.9510000000000005,0.40935672514619886,0.31067251461988304,0.0,12.0,120000.0,20000.0,1.0,4.0,0.01,0.58,1
57.0,9270,0.40935672514619886,0.31067251461988304,0.0,12.0,120000.0,0.0,0.0,7.0,0.01,0.58,3,99,0.0024752475247524753,-4.9510000000000005,0.40935672514619886,0.31067251461988304,0.0,12.0,120000.0,0.0,0.0,7.0,0.01,0.58,1
57.0,11521,0.40935672514619886,0.31067251461988304,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,0.58,1,24,0.0024752475247524753,-4.9795,0.40935672514619886,0.31067251461988304,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,0.58,1
51.0,7474,0.4575163398692811,0.14297385620915032,0.0,12.0,120000.0,20000.0,1.0,2.0,0.01,0.58,1,22,0.0024752475247524753,9.770082916666667,0.4092848489823687,0.31061796574554773,0.0,12.0,120000.0,20000.0,1.0,3.0,0.01,0.58,0
58.0,1359,0.40229885057471265,0.305316091954023,0.0,8.0,80000.0,0.0,0.0,6.0,0.01,0.58,1,24,0.0024752475247524753,-4.9795,0.40229885057471265,0.305316091954023,0.0,8.0,80000.0,0.0,0.0,6.0,0.01,0.58,1
58.0,4145,0.40229885057471265,0.305316091954023,0.0,25.0,400000.0,0.0,0.0,0.0,0.01,0.58,2,66,0.0024752475247524753,-4.9795,0.40229885057471265,0.305316091954023,0.0,25.0,400000.0,0.0,0.0,0.0,0.01,0.58,1
58.0,4865,0.40229885057471265,0.305316091954023,0.0,25.0,400000.0,0.0,0.0,5.0,0.01,0.58,2,66,0.0024752475247524753,-4.9795,0.40229885057471265,0.305316091954023,0.0,25.0,400000.0,0.0,0.0,5.0,0.01,0.58,1
58.0,8827,0.40229885057471265,0.305316091954023,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,0.58,3,16,0.0024752475247524753,-4.9510000000000005,0.40229885057471265,0.305316091954023,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,0.58,1
58.0,9720,0.40229885057471265,0.305316091954023,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,0.58,3,16,0.0024752475247524753,-4.9510000000000005,0.40229885057471265,0.305316091954023,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,0.58,1
58.0,11977,0.40229885057471265,0.305316091954023,0.0,12.0,120000.0,0.0,0.0,0.0,0.01,0.58,2,77,0.0024752475247524753,-4.9795,0.40229885057471265,0.305316091954023,0.0,12.0,120000.0,0.0,0.0,0.0,0.01,0.58,1
59.0,2255,0.39548022598870053,0.3001412429378531,0.0,8.0,80000.0,0.0,0.0,5.0,0.01,0.58,2,77,0.0024752475247524753,-4.9795,0.39548022598870053,0.3001412429378531,0.0,8.0,80000.0,0.0,0.0,5.0,0.01,0.58,1
59.0,3422,0.39548022598870053,0.3001412429378531,0.0,25.0,400000.0,20000.0,2.0,2.0,0.01,0.58,2,58,0.0024752475247524753,-4.9795,0.39548022598870053,0.3001412429378531,0.0,25.0,400000.0,20000.0,3.0,2.0,0.01,0.58,1
59.0,5231,0.39548022598870053,0.3001412429378531,12.5,12.0,120000.0,20000.0,3.0,7.0,0.01,0.58,2,58,0.0024752475247524753,-4.9795,0.39548022598870053,0.3001412429378531,12.5,12.0,120000.0,20000.0,3.0,7.0,0.01,0.58,1
59.0,5679,0.39548022598870053,0.3001412429378531,0.0,12.0,120000.0,20000.0,1.0,2.0,0.01,0.58,3,77,0.0024752475247524753,-4.9510000000000005,0.39548022598870053,0.3001412429378531,0.0,12.0,120000.0,20000.0,1.0,2.0,0.01,0.58,1
59.0,7030,0.39548022598870053,0.3001412429378531,12.5,12.0,120000.0,20000.0,2.0,5.0,0.01,0.58,3,77,0.0024752475247524753,-4.9510000000000005,0.39548022598870053,0.3001412429378531,12.5,12.0,120000.0,20000.0,2.0,5.0,0.01,0.58,1
59.0,9271,0.39548022598870053,0.3001412429378531,0.0,12.0,120000.0,0.0,0.0,7.0,0.01,0.58,1,19,0.0024752475247524753,-4.9795,0.39548022598870053,0.3001412429378531,0.0,12.0,120000.0,0.0,0.0,7.0,0.01,0.58,1
59.0,10620,0.39548022598870053,0.3001412429378531,0.0,12.0,120000.0,0.0,0.0,5.0,0.01,0.58,1,19,0.0024752475247524753,-4.9795,0.39548022598870053,0.3001412429378531,0.0,12.0,120000.0,0.0,0.0,5.0,0.01,0.58,1
59.0,11522,0.39548022598870053,0.3001412429378531,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,0.58,1,10,0.0024752475247524753,-4.9795,0.39548022598870053,0.3001412429378531,0.0,12.0,120000.0,0.0,0.0,2.0,0.01,0.58,1
