time,task_id,s0,s1,s2,s3,s4,s5,s6,s7,action,action_prob,reward,s_next0,s_next1,s_next2,s_next3,s_next4,s_next5,s_next6,s_next7,done
37.0,176500,0.0,0.0,0.0,10.0,18000.0,25000.0,1.0,2.0,1,0.25,37.5,0.375,0.75,0.0,10.0,18000.0,25000.0,1.0,1.0,0
38.0,176501,0.39473684210526316,0.19736842105263158,0.0,10.0,18000.0,25000.0,1.0,2.0,1,0.25,25.0,0.375,0.75,0.0,10.0,18000.0,25000.0,1.0,1.0,0
40.0,176503,0.375,0.75,0.0,10.0,18000.0,25000.0,1.0,1.0,1,0.25,0.0,0.7365576389497572,0.7365576389497572,0.0,10.0,18000.0,25000.0,1.0,1.0,0
40.0,266500,0.375,0.75,0.0,10.0,18000.0,0.0,0.0,5.0,3,0.3333333333333333,0.0,1.0821428571428573,1.0821428571428573,0.0,10.0,18000.0,0.0,0.0,5.0,0
36.0,70000,0.0,0.0,0.0,30.0,600000.0,25000.0,1.0,2.0,3,0.25,700.0,2.103488372093023,1.097093023255814,25.0,30.0,600000.0,25000.0,3.0,1.0,0
37.0,119000,0.0,0.0,0.0,30.0,600000.0,0.0,0.0,6.0,3,0.3333333333333333,0.0,2.103488372093023,1.097093023255814,0.0,30.0,600000.0,0.0,0.0,6.0,0
39.0,176502,0.38461538461538464,0.576923076923077,0.0,10.0,18000.0,25000.0,1.0,2.0,2,0.25,0.0,3.0886363636363634,1.072159090909091,0.0,10.0,18000.0,25000.0,1.0,1.0,0
41.0,266501,0.7317073170731708,0.9201219512195121,0.0,10.0,18000.0,0.0,0.0,5.0,2,0.3333333333333333,0.0,3.0886363636363634,1.072159090909091,0.0,10.0,18000.0,0.0,0.0,5.0,0
41.0,22500,0.7317073170731708,0.9201219512195121,0.0,6.0,120000.0,25000.0,1.0,14.0,1,0.25,0.0,3.0886363636363634,1.072159090909091,12.5,6.0,120000.0,25000.0,2.0,10.0,0
41.0,176504,0.7317073170731708,0.9201219512195121,0.0,10.0,18000.0,25000.0,1.0,1.0,3,0.25,0.0,3.0886363636363634,1.072159090909091,0.0,10.0,18000.0,25000.0,1.0,1.0,0
40.0,108504,0.375,0.75,12.5,30.0,600000.0,25000.0,2.0,6.0,3,0.25,0.0,3.0886363636363634,1.072159090909091,37.5,30.0,600000.0,25000.0,4.0,6.0,0
38.0,108502,0.39473684210526316,0.19736842105263158,0.0,30.0,600000.0,25000.0,1.0,5.0,2,0.25,0.0,3.0886363636363634,1.072159090909091,37.5,30.0,600000.0,25000.0,4.0,6.0,0
41.0,112000,0.7317073170731708,0.9201219512195121,0.0,30.0,600000.0,0.0,0.0,8.0,1,0.3333333333333333,9900.0,3.4966666666666666,1.0483333333333333,0.0,30.0,600000.0,0.0,0.0,8.0,1
36.0,108500,0.0,0.0,0.0,30.0,600000.0,25000.0,1.0,5.0,1,0.25,0.0,3.4966666666666666,1.2149999999999999,37.5,30.0,600000.0,25000.0,4.0,7.0,0
42.0,13501,1.0821428571428573,1.0821428571428573,0.0,6.0,120000.0,0.0,0.0,7.0,2,0.3333333333333333,0.0,3.4966666666666666,1.2149999999999999,0.0,6.0,120000.0,0.0,0.0,7.0,0
43.0,257500,2.103488372093023,1.097093023255814,0.0,10.0,18000.0,0.0,0.0,4.0,1,0.3333333333333333,0.0,3.4966666666666666,1.2149999999999999,0.0,10.0,18000.0,0.0,0.0,4.0,0
39.0,70003,0.38461538461538464,0.576923076923077,12.5,30.0,600000.0,25000.0,2.0,2.0,3,0.25,0.0,3.4966666666666666,1.2149999999999999,25.0,30.0,600000.0,25000.0,3.0,1.0,0
41.0,119004,0.7317073170731708,0.9201219512195121,0.0,30.0,600000.0,0.0,0.0,6.0,3,0.3333333333333333,0.0,3.4966666666666666,1.2149999999999999,0.0,30.0,600000.0,0.0,0.0,6.0,0
41.0,13500,0.7317073170731708,0.9201219512195121,0.0,6.0,120000.0,0.0,0.0,7.0,3,0.3333333333333333,0.0,3.4966666666666666,1.2149999999999999,0.0,6.0,120000.0,0.0,0.0,7.0,0
45.0,154000,3.4966666666666666,1.2149999999999999,0.0,10.0,18000.0,25000.0,1.0,3.0,0,0.25,0.0,3.5720525755406567,1.1956043744578233,0.0,10.0,18000.0,25000.0,1.0,3.0,0
42.0,266502,1.0821428571428573,1.0821428571428573,0.0,10.0,18000.0,0.0,0.0,5.0,2,0.3333333333333333,0.0,3.5510869565217393,1.1934782608695653,0.0,10.0,18000.0,0.0,0.0,5.0,0
43.0,176506,2.103488372093023,1.097093023255814,0.0,10.0,18000.0,25000.0,1.0,1.0,3,0.25,0.0,3.5510869565217393,1.1934782608695653,0.0,10.0,18000.0,25000.0,1.0,1.0,0
43.0,13502,2.103488372093023,1.097093023255814,0.0,6.0,120000.0,0.0,0.0,6.0,3,0.3333333333333333,0.0,3.5510869565217393,1.1934782608695653,0.0,6.0,120000.0,0.0,0.0,7.0,0
42.0,176505,1.0821428571428573,1.0821428571428573,0.0,10.0,18000.0,25000.0,1.0,1.0,1,0.25,50.0,3.5510869565217393,1.1934782608695653,0.0,10.0,18000.0,25000.0,1.0,1.0,0
44.0,257501,3.0886363636363634,1.072159090909091,0.0,10.0,18000.0,0.0,0.0,4.0,1,0.3333333333333333,0.0,3.5510869565217393,1.1934782608695653,0.0,10.0,18000.0,0.0,0.0,4.0,0
42.0,80500,1.0821428571428573,1.0821428571428573,0.0,30.0,600000.0,0.0,0.0,3.0,3,0.3333333333333333,0.0,3.5510869565217393,1.1934782608695653,0.0,30.0,600000.0,0.0,0.0,4.0,0
44.0,22503,3.0886363636363634,1.072159090909091,12.5,6.0,120000.0,25000.0,2.0,10.0,3,0.25,0.0,3.5510869565217393,1.1934782608695653,12.5,6.0,120000.0,25000.0,2.0,10.0,0
38.0,119001,0.39473684210526316,0.19736842105263158,0.0,30.0,600000.0,0.0,0.0,6.0,2,0.3333333333333333,0.0,3.5510869565217393,1.1934782608695653,0.0,30.0,600000.0,0.0,0.0,6.0,0
42.0,22501,1.0821428571428573,1.0821428571428573,0.0,6.0,120000.0,25000.0,1.0,12.0,0,0.25,0.0,4.534286576738608,1.1728260686122478,0.0,6.0,120000.0,25000.0,1.0,10.0,0
37.0,108501,0.0,0.0,0.0,30.0,600000.0,25000.0,1.0,5.0,2,0.25,0.0,4.51595744680851,1.3372340425531914,37.5,30.0,600000.0,25000.0,4.0,7.0,0
37.0,70001,0.0,0.0,0.0,30.0,600000.0,25000.0,1.0,2.0,2,0.25,1000.0,4.51595744680851,1.3372340425531914,50.0,30.0,600000.0,25000.0,5.0,1.0,0
40.0,119003,0.375,0.75,0.0,30.0,600000.0,0.0,0.0,6.0,3,0.3333333333333333,700.0,4.51595744680851,1.3372340425531914,0.0,30.0,600000.0,0.0,0.0,6.0,0
44.0,176507,3.0886363636363634,1.072159090909091,0.0,10.0,18000.0,25000.0,1.0,1.0,1,0.25,37.5,4.51595744680851,1.3372340425531914,0.0,10.0,18000.0,25000.0,1.0,3.0,0
42.0,119005,1.0821428571428573,1.0821428571428573,0.0,30.0,600000.0,0.0,0.0,6.0,3,0.3333333333333333,0.0,4.51595744680851,1.3372340425531914,0.0,30.0,600000.0,0.0,0.0,6.0,0
45.0,284500,3.4966666666666666,1.2149999999999999,0.0,10.0,18000.0,0.0,0.0,8.0,2,0.3333333333333333,0.0,4.51595744680851,1.3372340425531914,0.0,10.0,18000.0,0.0,0.0,7.0,0
