time,task_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,action_offload,action_prb_ratio,action_prob,reward,s_next0,s_next1,s_next2,s_next3,s_next4,s_next5,s_next6,s_next7,s_next8,done
60.0,817,0.0,0.0,25.0,12.0,120000.0,20000.0,3.0,0.0,0.998,0,0.0,1.0,9.798732916666665,0.0,0.0,37.5,12.0,120000.0,20000.0,4.0,0.0,0.998,0
67.0,1,0.0,0.0,0.0,8.0,80000.0,0.0,0.0,1.0,0.998,1,0.0,1.0,-4.9301,0.0,0.0,0.0,8.0,80000.0,0.0,0.0,1.0,0.998,1
62.0,818,0.0,0.0,25.0,12.0,120000.0,20000.0,3.0,0.0,0.998,0,0.0,1.0,9.798682916666666,0.0,0.0,37.5,12.0,120000.0,20000.0,4.0,0.0,0.997,0
69.0,2,0.0,0.04528985507246377,0.0,8.0,80000.0,0.0,0.0,1.0,0.997,2,0.0,1.0,-4.93015,0.0,0.04528985507246377,0.0,8.0,80000.0,0.0,0.0,1.0,0.997,1
64.0,819,0.0,0.0,37.5,12.0,120000.0,20000.0,4.0,0.0,0.998,0,0.0,1.0,9.798582916666666,0.0,0.04463647412705698,37.5,12.0,120000.0,20000.0,4.0,0.0,0.995,0
56.0,815,0.0,0.0,37.5,12.0,120000.0,20000.0,4.0,0.0,1.0,2,0.1,1.0,-3.53775,0.0,0.04401408450704226,37.5,12.0,120000.0,20000.0,4.0,0.0,0.995,1
71.0,3,0.0,0.04401408450704226,0.0,8.0,80000.0,0.0,0.0,1.0,0.995,3,0.0,1.0,-4.930250000000001,0.0,0.04401408450704226,0.0,8.0,80000.0,0.0,0.0,1.0,0.995,1
66.0,820,0.0,0.0,37.5,12.0,120000.0,20000.0,4.0,0.0,0.998,0,0.0,1.0,9.798482916666666,0.0,0.043396744424837604,37.5,12.0,120000.0,20000.0,4.0,0.0,0.993,0
73.0,2174,0.0,0.04280821917808219,0.0,12.0,120000.0,0.0,0.0,0.0,0.993,2,0.0,1.0,-4.93045,0.0,0.04280821917808219,0.0,12.0,120000.0,0.0,0.0,0.0,0.991,1
68.0,1260,0.0,0.0,0.0,12.0,120000.0,20000.0,1.0,0.0,0.997,0,0.0,1.0,9.79905,0.0,0.04222972972972973,25.0,12.0,120000.0,20000.0,4.0,0.0,0.991,0
68.0,821,0.0,0.0,37.5,12.0,120000.0,20000.0,4.0,0.0,0.997,0,0.0,1.0,9.798382916666666,0.0,0.04222401807539278,37.5,12.0,120000.0,20000.0,4.0,0.0,0.991,0
75.0,5,0.0,0.04166666666666667,0.0,8.0,80000.0,0.0,0.0,1.0,0.991,3,0.0,1.0,-4.93045,0.0,0.04166666666666667,0.0,8.0,80000.0,0.0,0.0,1.0,0.991,1
75.0,1713,0.0,0.04166666666666667,0.0,12.0,120000.0,0.0,0.0,1.0,0.991,2,0.0,1.0,-4.93045,0.0,0.04166666666666667,0.0,12.0,120000.0,0.0,0.0,1.0,0.991,1
70.0,822,0.0,0.044642857142857144,37.5,12.0,120000.0,20000.0,4.0,0.0,0.995,0,0.0,1.0,9.798282916666667,0.0,0.08222601207393605,37.5,12.0,120000.0,20000.0,4.0,0.0,0.989,0
70.0,1261,0.0,0.044642857142857144,12.5,12.0,120000.0,20000.0,2.0,0.0,0.995,0,0.0,1.0,9.798282916666667,0.0,0.08222601207393605,37.5,12.0,120000.0,20000.0,4.0,0.0,0.989,0
73.0,1712,0.0,0.04280821917808219,0.0,12.0,120000.0,0.0,0.0,1.0,0.993,1,0.9843170642852783,1.0,9.902833333333334,0.0,0.08116883116883117,0.0,12.0,120000.0,0.0,0.0,1.0,0.99,0
78.0,452,0.0,0.08012820512820512,25.0,25.0,400000.0,20000.0,3.0,1.0,0.987,2,0.0,1.0,-4.925649999999999,0.0,0.08012820512820512,25.0,25.0,400000.0,20000.0,3.0,1.0,0.987,1
72.0,823,0.0,0.043402777777777776,37.5,12.0,120000.0,20000.0,4.0,0.0,0.993,0,0.0,1.0,9.798132916666667,0.0,0.0801179233280447,37.5,12.0,120000.0,20000.0,4.0,0.0,0.986,0
72.0,1262,0.0,0.043402777777777776,25.0,12.0,120000.0,20000.0,3.0,0.0,0.993,0,0.0,1.0,9.798132916666667,0.0,0.0801179233280447,37.5,12.0,120000.0,20000.0,4.0,0.0,0.986,0
69.0,1710,0.0,0.04528985507246377,0.0,12.0,120000.0,0.0,0.0,1.0,0.997,2,1.0,1.0,9.652683333333334,0.0,0.11867088607594937,0.0,12.0,120000.0,0.0,0.0,1.0,0.987,0
79.0,7,0.0,0.11867088607594937,0.0,8.0,80000.0,0.0,0.0,1.0,0.987,3,0.0,1.0,-4.93065,0.0,0.11867088607594937,0.0,8.0,80000.0,0.0,0.0,1.0,0.987,1
74.0,824,0.0,0.04222972972972973,37.5,12.0,120000.0,20000.0,4.0,0.0,0.991,0,0.0,1.0,9.798232916666665,0.0,0.1171728387485516,25.0,12.0,120000.0,20000.0,3.0,0.0,0.983,0
74.0,1263,0.0,0.04222972972972973,25.0,12.0,120000.0,20000.0,3.0,0.0,0.991,0,0.0,1.0,9.798232916666665,0.0,0.1171728387485516,25.0,12.0,120000.0,20000.0,3.0,0.0,0.983,0
57.0,2166,0.0,0.0,0.0,12.0,120000.0,0.0,0.0,0.0,0.999,2,0.1,1.0,-3.93085,0.0,0.11574074074074073,0.0,12.0,120000.0,0.0,0.0,0.0,0.983,1
76.0,825,0.0,0.08223684210526315,37.5,12.0,120000.0,20000.0,4.0,0.0,0.99,0,0.0,1.0,9.798182916666667,0.0,0.1143153134599057,12.5,12.0,120000.0,20000.0,2.0,0.0,0.977,0
76.0,1264,0.0,0.08223684210526315,37.5,12.0,120000.0,20000.0,4.0,0.0,0.99,0,0.0,1.0,9.798182916666667,0.0,0.1143153134599057,12.5,12.0,120000.0,20000.0,2.0,0.0,0.977,0
84.0,454,0.0,0.1488095238095238,25.0,25.0,400000.0,20000.0,3.0,1.0,0.974,2,0.0,1.0,-4.9262999999999995,0.0,0.1488095238095238,25.0,25.0,400000.0,20000.0,3.0,1.0,0.974,1
78.0,826,0.0,0.08012820512820512,37.5,12.0,120000.0,20000.0,4.0,0.0,0.987,0,0.0,1.0,9.798032916666667,0.0,0.14879179278754998,12.5,12.0,120000.0,20000.0,2.0,0.0,0.974,0
78.0,1265,0.0,0.08012820512820512,37.5,12.0,120000.0,20000.0,4.0,0.0,0.987,0,0.0,1.0,9.798032916666667,0.0,0.14879179278754998,12.5,12.0,120000.0,20000.0,2.0,0.0,0.974,0
85.0,10,0.0,0.14705882352941177,0.0,8.0,80000.0,0.0,0.0,1.0,0.974,1,0.0,1.0,-4.93155,0.0,0.14705882352941177,0.0,8.0,80000.0,0.0,0.0,1.0,0.974,1
85.0,2180,0.0,0.14705882352941177,0.0,12.0,120000.0,0.0,0.0,0.0,0.974,2,0.0,1.0,-4.93135,0.0,0.14705882352941177,0.0,12.0,120000.0,0.0,0.0,0.0,0.973,1
73.0,4,0.0,0.04280821917808219,0.0,8.0,80000.0,0.0,0.0,1.0,0.993,1,0.9843170642852783,1.0,-3.7653589583333327,0.0,0.14477085919343022,0.0,8.0,80000.0,0.0,0.0,1.0,0.972,1
77.0,1714,0.0,0.08116883116883117,0.0,12.0,120000.0,0.0,0.0,1.0,0.99,2,0.19344277679920197,1.0,9.651983333333334,0.0,0.14367816091954022,0.0,12.0,120000.0,0.0,0.0,1.0,0.973,0
87.0,11,0.0,0.14367816091954022,0.0,8.0,80000.0,0.0,0.0,1.0,0.973,3,0.0,1.0,-4.93135,0.0,0.14367816091954022,0.0,8.0,80000.0,0.0,0.0,1.0,0.973,1
87.0,1719,0.0,0.14367816091954022,0.0,12.0,120000.0,0.0,0.0,1.0,0.973,2,0.0,1.0,-4.93135,0.0,0.14367816091954022,0.0,12.0,120000.0,0.0,0.0,1.0,0.973,1
85.0,1718,0.0,0.14705882352941177,0.0,12.0,120000.0,0.0,0.0,1.0,0.974,1,0.19344277679920197,1.0,9.901883333333334,0.0,0.21067415730337077,0.0,12.0,120000.0,0.0,0.0,1.0,0.971,0
89.0,12,0.0,0.21067415730337077,0.0,8.0,80000.0,0.0,0.0,1.0,0.971,1,0.0,1.0,-4.93145,0.0,0.21067415730337077,0.0,8.0,80000.0,0.0,0.0,1.0,0.971,1
89.0,2182,0.0,0.21067415730337077,0.0,12.0,120000.0,0.0,0.0,0.0,0.971,2,0.0,1.0,-4.9315,0.0,0.21067415730337077,0.0,12.0,120000.0,0.0,0.0,0.0,0.97,1
77.0,2176,0.0,0.08116883116883117,0.0,12.0,120000.0,0.0,0.0,0.0,0.99,2,0.19344277679920197,1.0,-3.4731666666666663,0.0,0.20833333333333331,0.0,12.0,120000.0,0.0,0.0,0.0,0.97,1
84.0,829,0.0,0.1488095238095238,12.5,12.0,120000.0,20000.0,2.0,0.0,0.974,0,0.0,1.0,9.797532916666666,0.0,0.2083101646139135,25.0,12.0,120000.0,20000.0,3.0,0.0,0.969,0
84.0,1268,0.0,0.1488095238095238,12.5,12.0,120000.0,20000.0,2.0,0.0,0.974,0,0.0,1.0,9.797282916666667,0.0,0.2083101646139135,37.5,12.0,120000.0,20000.0,4.0,0.0,0.969,0
67.0,2171,0.0,0.0,0.0,12.0,120000.0,0.0,0.0,0.0,0.998,2,1.0,1.0,-3.93155,0.0,0.27472527472527475,0.0,12.0,120000.0,0.0,0.0,0.0,0.969,1
91.0,13,0.0,0.27472527472527475,0.0,8.0,80000.0,0.0,0.0,1.0,0.969,2,0.0,1.0,-4.9315500000000005,0.0,0.27472527472527475,0.0,8.0,80000.0,0.0,0.0,1.0,0.969,1
72.0,450,0.0,0.043402777777777776,0.0,25.0,400000.0,20000.0,1.0,1.0,0.993,0,0.0,1.0,9.647849999999998,0.0,0.2717391304347826,25.0,25.0,400000.0,20000.0,3.0,1.0,0.967,0
86.0,830,0.0,0.14534883720930233,12.5,12.0,120000.0,20000.0,2.0,0.0,0.973,0,0.0,1.0,9.797382916666665,0.0,0.2717095672525196,25.0,12.0,120000.0,20000.0,3.0,0.0,0.966,0
86.0,1269,0.0,0.14534883720930233,12.5,12.0,120000.0,20000.0,2.0,0.0,0.973,0,0.0,1.0,9.797132916666666,0.0,0.2717095672525196,37.5,12.0,120000.0,20000.0,4.0,0.0,0.966,0
89.0,1720,0.0,0.21067415730337077,0.0,12.0,120000.0,0.0,0.0,1.0,0.971,1,0.19344277679920197,1.0,9.901683333333333,0.0,0.26881720430107525,0.0,12.0,120000.0,0.0,0.0,1.0,0.967,0
93.0,2184,0.0,0.26881720430107525,0.0,12.0,120000.0,0.0,0.0,0.0,0.967,2,0.0,1.0,-4.931750000000001,0.0,0.26881720430107525,0.0,12.0,120000.0,0.0,0.0,0.0,0.965,1
69.0,2172,0.0,0.04528985507246377,0.0,12.0,120000.0,0.0,0.0,0.0,0.997,2,1.0,1.0,-3.9318,0.0,0.268788273434225,0.0,12.0,120000.0,0.0,0.0,0.0,0.964,1
88.0,831,0.0,0.1775568181818182,25.0,12.0,120000.0,20000.0,3.0,0.0,0.972,2,0.19344277679920197,1.0,9.82325,0.0,0.26595744680851063,25.0,12.0,120000.0,20000.0,3.0,0.0,0.965,0
88.0,1270,0.0,0.1775568181818182,25.0,12.0,120000.0,20000.0,3.0,0.0,0.972,0,0.0,1.0,9.797082916666666,0.0,0.2659291281853922,37.5,12.0,120000.0,20000.0,4.0,0.0,0.965,0
75.0,451,0.0,0.04166666666666667,12.5,25.0,400000.0,20000.0,2.0,1.0,0.991,0,0.0,1.0,9.647449799999999,0.0,0.26313016912639,25.0,25.0,400000.0,20000.0,3.0,1.0,0.963,0
90.0,832,0.0,0.20833333333333331,25.0,12.0,120000.0,20000.0,3.0,0.0,0.97,0,0.0,1.0,9.797132916666666,0.0,0.26038951563488016,25.0,12.0,120000.0,20000.0,3.0,0.0,0.961,0
90.0,1271,0.0,0.20833333333333331,37.5,12.0,120000.0,20000.0,4.0,0.0,0.97,0,0.0,1.0,9.796882916666666,0.0,0.26038951563488016,37.5,12.0,120000.0,20000.0,4.0,0.0,0.961,0
93.0,1722,0.0,0.26881720430107525,0.0,12.0,120000.0,0.0,0.0,1.0,0.967,1,0.8406323790550232,1.0,9.901183333333334,0.0,0.2899484536082474,0.0,12.0,120000.0,0.0,0.0,1.0,0.962,0
97.0,16,0.0,0.2899484536082474,0.0,8.0,80000.0,0.0,0.0,1.0,0.962,3,0.0,1.0,-4.931900000000001,0.0,0.2899484536082474,0.0,8.0,80000.0,0.0,0.0,1.0,0.962,1
92.0,833,0.0,0.2717391304347826,25.0,12.0,120000.0,20000.0,3.0,0.0,0.967,0,0.0,1.0,9.797382916666667,0.0,0.31884498328283,12.5,12.0,120000.0,20000.0,2.0,0.0,0.961,0
92.0,1272,0.0,0.2717391304347826,37.5,12.0,120000.0,20000.0,4.0,0.0,0.967,0,0.0,1.0,9.796882916666666,0.0,0.31884498328283,37.5,12.0,120000.0,20000.0,4.0,0.0,0.961,0
95.0,1723,0.0,0.2631578947368421,0.0,12.0,120000.0,0.0,0.0,1.0,0.965,1,0.5368565320968628,1.0,9.901383333333333,0.0,0.31565656565656564,0.0,12.0,120000.0,0.0,0.0,1.0,0.961,0
75.0,2175,0.0,0.04166666666666667,0.0,12.0,120000.0,0.0,0.0,0.0,0.991,2,0.9843170642852783,1.0,-3.93195,0.0,0.31565656565656564,0.0,12.0,120000.0,0.0,0.0,0.0,0.961,1
99.0,17,0.0,0.31565656565656564,0.0,8.0,80000.0,0.0,0.0,1.0,0.961,3,0.0,1.0,-4.9319500000000005,0.0,0.31565656565656564,0.0,8.0,80000.0,0.0,0.0,1.0,0.961,1
99.0,1725,0.0,0.31565656565656564,0.0,12.0,120000.0,0.0,0.0,1.0,0.961,1,0.0,1.0,-4.9319500000000005,0.0,0.31565656565656564,0.0,12.0,120000.0,0.0,0.0,1.0,0.961,1
87.0,2181,0.0,0.14367816091954022,0.0,12.0,120000.0,0.0,0.0,0.0,0.973,2,0.19344277679920197,1.0,-3.4736166666666666,0.0,0.3125,0.0,12.0,120000.0,0.0,0.0,0.0,0.961,1
94.0,834,0.0,0.26595744680851063,25.0,12.0,120000.0,20000.0,3.0,0.0,0.965,0,0.0,1.0,9.797632916666666,0.0,0.31246872188093977,0.0,12.0,120000.0,20000.0,1.0,0.0,0.961,0
94.0,1273,0.0,0.26595744680851063,37.5,12.0,120000.0,20000.0,4.0,0.0,0.965,0,0.0,1.0,9.796882916666666,0.0,0.31246872188093977,37.5,12.0,120000.0,20000.0,4.0,0.0,0.961,0
101.0,18,0.0,0.30940594059405946,0.0,8.0,80000.0,0.0,0.0,1.0,0.961,1,0.0,1.0,-4.9319500000000005,0.0,0.30940594059405946,0.0,8.0,80000.0,0.0,0.0,1.0,0.961,1
101.0,1726,0.0,0.30940594059405946,0.0,12.0,120000.0,0.0,0.0,1.0,0.961,1,0.0,1.0,-4.9319500000000005,0.0,0.30940594059405946,0.0,12.0,120000.0,0.0,0.0,1.0,0.961,1
102.0,460,0.0,0.33700980392156865,37.5,25.0,400000.0,20000.0,4.0,1.0,0.961,2,0.0,1.0,-4.91445,0.0,0.33700980392156865,37.5,25.0,400000.0,20000.0,4.0,1.0,0.961,1
96.0,1274,0.0,0.26041666666666663,37.5,12.0,120000.0,20000.0,4.0,0.0,0.963,0,0.0,1.0,9.797082916666666,0.0,0.336976733949933,25.0,12.0,120000.0,20000.0,3.0,0.0,0.96,0
91.0,2183,0.0,0.27472527472527475,0.0,12.0,120000.0,0.0,0.0,0.0,0.969,2,0.19344277679920197,1.0,-3.4737666666666667,0.0,0.3605769230769231,0.0,12.0,120000.0,0.0,0.0,0.0,0.958,1
98.0,1275,0.0,0.31887755102040816,37.5,12.0,120000.0,20000.0,4.0,0.0,0.961,0,0.0,1.0,9.797182916666667,0.0,0.36054222088816257,12.5,12.0,120000.0,20000.0,2.0,0.0,0.957,0
105.0,1728,0.0,0.35714285714285715,0.0,12.0,120000.0,0.0,0.0,1.0,0.957,1,0.0,1.0,-4.9322,0.0,0.35714285714285715,0.0,12.0,120000.0,0.0,0.0,1.0,0.956,1
100.0,1276,0.0,0.3125,37.5,12.0,120000.0,20000.0,4.0,0.0,0.961,0,0.0,1.0,9.797282916666667,0.0,0.3537401798188681,0.0,12.0,120000.0,20000.0,1.0,0.0,0.954,0
102.0,1277,0.0,0.33700980392156865,37.5,12.0,120000.0,20000.0,4.0,0.0,0.961,2,0.09637266397476196,1.0,9.876916666666666,0.0,0.35046728971962615,0.0,12.0,120000.0,20000.0,1.0,0.0,0.955,0
87.0,455,0.0,0.14367816091954022,25.0,25.0,400000.0,20000.0,3.0,1.0,0.973,0,0.0,1.0,9.6466998,0.0,0.350434506080319,37.5,25.0,400000.0,20000.0,4.0,1.0,0.953,0
95.0,15,0.0,0.2631578947368421,0.0,8.0,80000.0,0.0,0.0,1.0,0.965,1,0.5368565320968628,1.0,-3.7663589583333326,0.0,0.34612186449356697,0.0,8.0,80000.0,0.0,0.0,1.0,0.952,1
109.0,22,0.0,0.34403669724770647,0.0,8.0,80000.0,0.0,0.0,1.0,0.952,1,0.0,1.0,-4.9324,0.0,0.34403669724770647,0.0,8.0,80000.0,0.0,0.0,1.0,0.952,1
71.0,1711,0.0,0.04401408450704226,0.0,12.0,120000.0,0.0,0.0,1.0,0.995,3,1.0,1.0,-3.93265,0.08943743051270635,0.3633395614578695,0.0,12.0,120000.0,0.0,0.0,1.0,0.947,1
71.0,2173,0.0,0.04401408450704226,0.0,12.0,120000.0,0.0,0.0,0.0,0.995,3,1.0,1.0,-3.93265,0.08943743051270635,0.3633395614578695,0.0,12.0,120000.0,0.0,0.0,0.0,0.947,1
91.0,1721,0.0,0.27472527472527475,0.0,12.0,120000.0,0.0,0.0,1.0,0.969,2,0.19344277679920197,1.0,-3.80765,0.08928571428571429,0.390625,0.0,12.0,120000.0,0.0,0.0,1.0,0.947,1
112.0,1282,0.08928571428571429,0.390625,12.5,12.0,120000.0,20000.0,2.0,0.0,0.947,3,0.0,1.0,-4.932650000000001,0.08928571428571429,0.390625,12.5,12.0,120000.0,20000.0,2.0,0.0,0.947,1
109.0,1730,0.0,0.34403669724770647,0.0,12.0,120000.0,0.0,0.0,1.0,0.952,1,0.012729167938232422,1.0,9.900433333333334,0.08849557522123894,0.38716814159292035,0.0,12.0,120000.0,0.0,0.0,1.0,0.947,0
93.0,457,0.0,0.26881720430107525,25.0,25.0,400000.0,20000.0,3.0,1.0,0.967,0,0.0,1.0,9.646549799999999,0.08848773661731381,0.387133847700748,25.0,25.0,400000.0,20000.0,3.0,1.0,0.945,0
108.0,1280,0.0,0.3472222222222222,0.0,12.0,120000.0,20000.0,1.0,0.0,0.953,0,0.0,1.0,9.79725,0.08771929824561403,0.3837719298245614,0.0,12.0,120000.0,20000.0,2.0,0.0,0.945,0
110.0,1281,0.0,0.3693181818181818,12.5,12.0,120000.0,20000.0,2.0,0.0,0.951,2,0.22671635448932648,1.0,9.858866666666666,0.08695652173913043,0.3804347826086957,12.5,12.0,120000.0,20000.0,2.0,0.0,0.944,0
111.0,1731,0.09009009009009009,0.36599099099099097,0.0,12.0,120000.0,0.0,0.0,1.0,0.95,1,0.36820149421691895,1.0,9.900583333333334,0.08695652173913043,0.3804347826086957,0.0,12.0,120000.0,0.0,0.0,1.0,0.945,0
115.0,1733,0.08695652173913043,0.3804347826086957,0.0,12.0,120000.0,0.0,0.0,1.0,0.945,3,0.0,1.0,-4.93275,0.08695652173913043,0.3804347826086957,0.0,12.0,120000.0,0.0,0.0,1.0,0.945,1
117.0,465,0.08547008547008547,0.37393162393162394,37.5,25.0,400000.0,20000.0,4.0,1.0,0.945,1,0.0,1.0,-4.91525,0.08547008547008547,0.37393162393162394,37.5,25.0,400000.0,20000.0,4.0,1.0,0.945,1
99.0,459,0.0,0.31565656565656564,25.0,25.0,400000.0,20000.0,3.0,1.0,0.961,0,0.0,1.0,9.646499799999999,0.168053090660189,0.3676161358191634,25.0,25.0,400000.0,20000.0,3.0,1.0,0.944,0
79.0,1715,0.0,0.11867088607594937,0.0,12.0,120000.0,0.0,0.0,1.0,0.987,3,0.19344277679920197,1.0,-3.9328,0.16693096010925967,0.36516147523900555,0.0,12.0,120000.0,0.0,0.0,1.0,0.944,1
79.0,2177,0.0,0.11867088607594937,0.0,12.0,120000.0,0.0,0.0,0.0,0.987,3,0.19344277679920197,1.0,-3.9328,0.16693096010925967,0.36516147523900555,0.0,12.0,120000.0,0.0,0.0,0.0,0.944,1
114.0,1283,0.08771929824561403,0.3837719298245614,0.0,12.0,120000.0,20000.0,1.0,0.0,0.945,0,0.0,1.0,9.795982916666667,0.2499791475727733,0.3645529235436277,37.5,12.0,120000.0,20000.0,4.0,0.0,0.943,0
80.0,827,0.0,0.1171875,37.5,12.0,120000.0,20000.0,4.0,0.0,0.985,3,0.19344277679920197,1.0,-3.91535,0.24832379369888308,0.3621388658108712,0.0,12.0,120000.0,20000.0,1.0,0.0,0.943,1
80.0,1266,0.0,0.1171875,37.5,12.0,120000.0,20000.0,4.0,0.0,0.985,3,0.19344277679920197,1.0,-3.91535,0.24832379369888308,0.3621388658108712,37.5,12.0,120000.0,20000.0,4.0,0.0,0.943,1
117.0,1734,0.08547008547008547,0.37393162393162394,0.0,12.0,120000.0,0.0,0.0,1.0,0.945,1,0.36820149421691895,1.0,9.900533333333334,0.3305785123966942,0.3615702479338843,0.0,12.0,120000.0,0.0,0.0,1.0,0.944,0
81.0,2178,0.0,0.11574074074074073,0.0,12.0,120000.0,0.0,0.0,0.0,0.983,3,0.19344277679920197,1.0,-3.9328,0.3283802373877155,0.35916588464281385,0.0,12.0,120000.0,0.0,0.0,0.0,0.944,1
81.0,1716,0.0,0.11574074074074073,0.0,12.0,120000.0,0.0,0.0,1.0,0.983,3,0.19344277679920197,1.0,-3.9328,0.3283802373877155,0.35916588464281385,0.0,12.0,120000.0,0.0,0.0,1.0,0.944,1
116.0,1284,0.08620689655172414,0.37715517241379315,12.5,12.0,120000.0,20000.0,2.0,0.0,0.945,0,0.0,1.0,9.796032916666666,0.40980244161933926,0.38418978901813056,37.5,12.0,120000.0,20000.0,4.0,0.0,0.944,0
82.0,828,0.0,0.11432926829268292,25.0,12.0,120000.0,20000.0,3.0,0.0,0.979,3,0.19344277679920197,1.0,-3.9278,0.4071329364764321,0.3816871279466552,0.0,12.0,120000.0,20000.0,1.0,0.0,0.944,1
82.0,1267,0.0,0.11432926829268292,25.0,12.0,120000.0,20000.0,3.0,0.0,0.979,3,0.19344277679920197,1.0,-3.9278,0.4071329364764321,0.3816871279466552,37.5,12.0,120000.0,20000.0,4.0,0.0,0.944,1
83.0,1717,0.0,0.11295180722891565,0.0,12.0,120000.0,0.0,0.0,1.0,0.977,3,0.19344277679920197,1.0,-3.93285,0.4846134815755204,0.3786042824808753,0.0,12.0,120000.0,0.0,0.0,1.0,0.943,1
83.0,2179,0.0,0.11295180722891565,0.0,12.0,120000.0,0.0,0.0,0.0,0.977,3,0.19344277679920197,1.0,-3.93285,0.4846134815755204,0.3786042824808753,0.0,12.0,120000.0,0.0,0.0,0.0,0.943,1
103.0,1727,0.0,0.33373786407766987,0.0,12.0,120000.0,0.0,0.0,1.0,0.96,2,0.09637266397476196,1.0,-3.80785,0.4838709677419355,0.4032258064516129,0.0,12.0,120000.0,0.0,0.0,1.0,0.943,1
118.0,1285,0.0847457627118644,0.3707627118644068,25.0,12.0,120000.0,20000.0,3.0,0.0,0.944,0,0.0,1.0,9.796182916666666,0.48383191002081205,0.4031932583506767,25.0,12.0,120000.0,20000.0,3.0,0.0,0.942,0
105.0,461,0.0,0.35714285714285715,37.5,25.0,400000.0,20000.0,4.0,1.0,0.957,0,0.0,1.0,9.6460998,0.47996156467790063,0.3999679705649172,37.5,25.0,400000.0,20000.0,4.0,1.0,0.941,0
104.0,1278,0.0,0.3605769230769231,25.0,12.0,120000.0,20000.0,3.0,0.0,0.958,2,0.09637266397476196,1.0,-3.84513375,0.4761526485078447,0.3967938737565373,12.5,12.0,120000.0,20000.0,2.0,0.0,0.939,1
