time,task_id,s0,s1,s2,s3,s4,s5,s6,s7,action,action_prob,reward,s_next0,s_next1,s_next2,s_next3,s_next4,s_next5,s_next6,s_next7,done
39.0,10800,0.0,0.0,0.0,12.0,120000.0,0.0,0.0,6.0,2,0.3333333333333333,0.8333333333333334,0.0,0.14534883720930233,0.0,12.0,120000.0,0.0,0.0,6.0,0
41.0,10801,0.0,0.07621951219512195,0.0,12.0,120000.0,0.0,0.0,6.0,2,0.3333333333333333,0.7916666666666666,0.0,0.49818840579710144,0.0,12.0,120000.0,0.0,0.0,6.0,0
43.0,10802,0.0,0.14534883720930233,0.0,12.0,120000.0,0.0,0.0,6.0,2,0.3333333333333333,0.7916666666666666,0.0,0.6727430555555556,0.0,12.0,120000.0,0.0,0.0,6.0,0
45.0,6800,0.0,0.43981481481481477,0.0,12.0,120000.0,20000.0,1.0,2.0,2,0.25,0.7916666666666666,0.0,1.2916666666666667,0.0,12.0,120000.0,20000.0,1.0,2.0,0
45.0,10803,0.0,0.43981481481481477,0.0,12.0,120000.0,0.0,0.0,6.0,2,0.3333333333333333,0.7916666666666666,0.0,1.2916666666666667,0.0,12.0,120000.0,0.0,0.0,6.0,0
47.0,10804,0.0,0.5540780141843972,0.0,12.0,120000.0,0.0,0.0,6.0,2,0.3333333333333333,0.8333333333333334,0.0,1.4297385620915033,0.0,12.0,120000.0,0.0,0.0,6.0,0
47.0,6801,0.0,0.5540780141843972,0.0,12.0,120000.0,20000.0,1.0,2.0,2,0.25,0.7916666666666666,0.0,1.6225961538461537,0.0,12.0,120000.0,20000.0,1.0,2.0,0
48.0,12300,0.0,0.6727430555555556,0.0,12.0,120000.0,0.0,0.0,6.0,2,0.3333333333333333,0.8333333333333334,0.0,1.6225961538461537,0.0,12.0,120000.0,0.0,0.0,6.0,0
44.0,3000,0.0,0.2130681818181818,0.0,25.0,400000.0,20000.0,1.0,4.0,2,0.25,0.84,0.0,1.6225961538461537,0.0,25.0,400000.0,20000.0,1.0,5.0,0
49.0,2000,0.0,0.9991496598639455,0.0,8.0,80000.0,0.0,0.0,5.0,2,0.3333333333333333,0.75,0.0,2.044025157232704,0.0,8.0,80000.0,0.0,0.0,5.0,0
49.0,10301,0.0,0.9991496598639455,0.0,12.0,120000.0,0.0,0.0,5.0,2,0.3333333333333333,0.8333333333333334,0.0,2.044025157232704,0.0,12.0,120000.0,0.0,0.0,5.0,0
47.0,10300,0.0,0.5540780141843972,0.0,12.0,120000.0,0.0,0.0,5.0,2,0.3333333333333333,0.7083333333333333,0.0,2.391975308641975,0.0,12.0,120000.0,0.0,0.0,5.0,0
50.0,12301,0.0,1.2916666666666667,0.0,12.0,120000.0,0.0,0.0,6.0,2,0.3333333333333333,0.8333333333333334,0.0,2.391975308641975,0.0,12.0,120000.0,0.0,0.0,5.0,0
51.0,2001,0.0,1.4297385620915033,0.0,8.0,80000.0,0.0,0.0,5.0,2,0.3333333333333333,0.8125,0.0,2.391975308641975,0.0,8.0,80000.0,0.0,0.0,5.0,0
49.0,1000,0.0,0.9991496598639455,0.0,8.0,80000.0,0.0,0.0,1.0,2,0.3333333333333333,0.623,0.0,2.4621212121212124,0.0,8.0,80000.0,0.0,0.0,1.0,0
49.0,10805,0.0,0.9991496598639455,0.0,12.0,120000.0,0.0,0.0,6.0,2,0.3333333333333333,0.75,0.0,2.4621212121212124,0.0,12.0,120000.0,0.0,0.0,6.0,0
51.0,6803,0.0,1.4297385620915033,0.0,12.0,120000.0,20000.0,1.0,2.0,2,0.25,0.8333333333333334,0.0,2.4621212121212124,0.0,12.0,120000.0,20000.0,1.0,2.0,0
49.0,6802,0.0,0.9991496598639455,0.0,12.0,120000.0,20000.0,1.0,2.0,2,0.25,0.7083333333333333,0.0,2.6227678571428568,0.0,12.0,120000.0,20000.0,1.0,2.0,0
51.0,10302,0.0,1.4297385620915033,0.0,12.0,120000.0,0.0,0.0,5.0,2,0.3333333333333333,0.7916666666666666,0.0,2.6227678571428568,0.0,12.0,120000.0,0.0,0.0,5.0,0
51.0,1001,0.0,1.4297385620915033,0.0,8.0,80000.0,0.0,0.0,1.0,2,0.3333333333333333,0.6875,0.0,2.6227678571428568,0.0,8.0,80000.0,0.0,0.0,1.0,0
55.0,5001,0.0,2.4621212121212124,0.0,25.0,400000.0,20000.0,1.0,2.0,2,0.25,-3.0,0.0,2.6133040935672516,0.0,25.0,400000.0,20000.0,1.0,2.0,1
51.0,10806,0.0,1.4297385620915033,0.0,12.0,120000.0,0.0,0.0,6.0,2,0.3333333333333333,0.75,0.0,2.850877192982456,0.0,12.0,120000.0,0.0,0.0,6.0,0
52.0,12302,0.0,1.6225961538461537,0.0,12.0,120000.0,0.0,0.0,6.0,2,0.3333333333333333,0.7916666666666666,0.0,2.850877192982456,0.0,12.0,120000.0,0.0,0.0,5.0,0
47.0,3001,0.0,0.5540780141843972,0.0,25.0,400000.0,20000.0,1.0,5.0,2,0.25,0.8,0.0,2.850877192982456,0.0,25.0,400000.0,20000.0,1.0,5.0,0
54.0,12303,0.0,2.391975308641975,0.0,12.0,120000.0,0.0,0.0,5.0,2,0.3333333333333333,0.8333333333333334,0.0,3.2327586206896552,0.0,12.0,120000.0,0.0,0.0,5.0,0
55.0,1003,0.0,2.4621212121212124,0.0,8.0,80000.0,0.0,0.0,1.0,2,0.3333333333333333,0.8125,0.0,3.2327586206896552,0.0,8.0,80000.0,0.0,0.0,0.0,0
53.0,1002,0.0,2.044025157232704,0.0,8.0,80000.0,0.0,0.0,1.0,2,0.3333333333333333,0.623,0.0,3.4957627118644066,0.0,8.0,80000.0,0.0,0.0,0.0,0
53.0,10303,0.0,2.044025157232704,0.0,12.0,120000.0,0.0,0.0,5.0,2,0.3333333333333333,0.75,0.0,3.4957627118644066,0.0,12.0,120000.0,0.0,0.0,5.0,0
53.0,6804,0.0,2.044025157232704,0.0,12.0,120000.0,20000.0,1.0,2.0,2,0.25,0.75,0.0,3.4957627118644066,0.0,12.0,120000.0,20000.0,1.0,2.0,0
55.0,6805,0.0,2.4621212121212124,0.0,12.0,120000.0,20000.0,1.0,2.0,2,0.25,0.8333333333333334,0.0,3.4957627118644066,0.0,12.0,120000.0,20000.0,1.0,2.0,0
55.0,10304,0.0,2.4621212121212124,0.0,12.0,120000.0,0.0,0.0,5.0,2,0.3333333333333333,0.8333333333333334,0.0,3.4957627118644066,0.0,12.0,120000.0,0.0,0.0,5.0,0
52.0,5000,0.0,1.6225961538461537,0.0,25.0,400000.0,20000.0,1.0,2.0,2,0.25,-3.1535335333333334,0.0,3.4561240927010957,0.0,25.0,400000.0,20000.0,1.0,1.0,1
53.0,10807,0.0,2.044025157232704,0.0,12.0,120000.0,0.0,0.0,6.0,2,0.3333333333333333,0.7083333333333333,0.0,3.7326388888888893,0.0,12.0,120000.0,0.0,0.0,6.0,0
55.0,10808,0.0,2.4621212121212124,0.0,12.0,120000.0,0.0,0.0,6.0,2,0.3333333333333333,0.7916666666666666,0.0,3.7326388888888893,0.0,12.0,120000.0,0.0,0.0,6.0,0
56.0,12304,0.0,2.6227678571428568,0.0,12.0,120000.0,0.0,0.0,5.0,2,0.3333333333333333,0.7916666666666666,0.0,3.9617486338797816,0.0,12.0,120000.0,0.0,0.0,4.0,0
57.0,6806,0.0,2.850877192982456,0.0,12.0,120000.0,20000.0,1.0,2.0,2,0.25,0.8333333333333334,0.0,3.9617486338797816,0.0,12.0,120000.0,20000.0,1.0,2.0,0
55.0,2003,0.0,2.4621212121212124,0.0,8.0,80000.0,0.0,0.0,5.0,2,0.3333333333333333,0.625,0.0,3.9617486338797816,0.0,8.0,80000.0,0.0,0.0,5.0,0
