time,task_id,s0,s1,s2,s3,s4,s5,s6,s7,action,action_prob,reward,s_next0,s_next1,s_next2,s_next3,s_next4,s_next5,s_next6,s_next7,done
38.0,176501,0.0,0.0,0.0,10.0,18000.0,25000.0,1.0,2.0,1,0.25,25.0,0.0,0.19875,0.0,10.0,18000.0,25000.0,1.0,1.0,0
37.0,176500,0.0,0.0,0.0,10.0,18000.0,25000.0,1.0,2.0,2,0.25,0.0,0.0,0.19939024390243903,0.0,10.0,18000.0,25000.0,1.0,1.0,0
39.0,176502,0.0,0.1980769230769231,0.0,10.0,18000.0,25000.0,1.0,2.0,2,0.25,0.0,0.0,0.19939024390243903,0.0,10.0,18000.0,25000.0,1.0,1.0,0
41.0,176504,0.0,0.19939024390243903,0.0,10.0,18000.0,25000.0,1.0,1.0,1,0.25,0.0,0.0,0.19590218166734202,0.0,10.0,18000.0,25000.0,1.0,1.0,0
40.0,70004,0.0,0.19875,12.5,30.0,600000.0,25000.0,2.0,2.0,1,0.25,9900.0,0.0,0.19464285714285715,25.0,30.0,600000.0,25000.0,3.0,1.0,1
40.0,176503,0.0,0.19875,0.0,10.0,18000.0,25000.0,1.0,1.0,2,0.25,0.0,0.0,0.19534883720930232,0.0,10.0,18000.0,25000.0,1.0,1.0,0
41.0,266501,0.0,0.19939024390243903,0.0,10.0,18000.0,0.0,0.0,5.0,2,0.3333333333333333,0.0,0.0,0.19534883720930232,0.0,10.0,18000.0,0.0,0.0,5.0,0
43.0,176506,0.0,0.19534883720930232,0.0,10.0,18000.0,25000.0,1.0,1.0,0,0.25,0.0,0.0,0.19208776764514804,0.0,10.0,18000.0,25000.0,1.0,1.0,0
42.0,176505,0.0,0.2,0.0,10.0,18000.0,25000.0,1.0,1.0,1,0.25,0.0,0.0,0.36647727272727276,0.0,10.0,18000.0,25000.0,1.0,1.0,0
42.0,22501,0.0,0.2,0.0,6.0,120000.0,25000.0,1.0,12.0,1,0.25,0.0,0.0,0.35833333333333334,0.0,6.0,120000.0,25000.0,1.0,10.0,0
42.0,266502,0.0,0.2,0.0,10.0,18000.0,0.0,0.0,5.0,1,0.3333333333333333,0.0,0.0,0.35833333333333334,0.0,10.0,18000.0,0.0,0.0,5.0,0
40.0,266500,0.0,0.19875,0.0,10.0,18000.0,0.0,0.0,5.0,1,0.3333333333333333,0.0,0.009782608695652175,0.4255434782608696,0.0,10.0,18000.0,0.0,0.0,5.0,0
43.0,266503,0.0,0.19534883720930232,0.0,10.0,18000.0,0.0,0.0,5.0,2,0.3333333333333333,0.0,0.009782608695652175,0.4255434782608696,0.0,10.0,18000.0,0.0,0.0,5.0,0
43.0,22502,0.0,0.19534883720930232,0.0,6.0,120000.0,25000.0,1.0,11.0,1,0.25,0.0,0.009782608695652175,0.4255434782608696,0.0,6.0,120000.0,25000.0,1.0,10.0,0
43.0,257500,0.0,0.19534883720930232,0.0,10.0,18000.0,0.0,0.0,4.0,1,0.3333333333333333,0.0,0.009782608695652175,0.4255434782608696,0.0,10.0,18000.0,0.0,0.0,4.0,0
40.0,108504,0.0,0.19875,0.0,30.0,600000.0,25000.0,1.0,6.0,1,0.25,9900.0,0.019148936170212766,0.41648936170212764,12.5,30.0,600000.0,25000.0,3.0,7.0,1
44.0,257501,0.0,0.36647727272727276,0.0,10.0,18000.0,0.0,0.0,4.0,3,0.3333333333333333,0.0,0.019148936170212766,0.42127659574468085,0.0,10.0,18000.0,0.0,0.0,4.0,0
