time,task_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,action_offload,action_prb_ratio,action_prob,reward,s_next0,s_next1,s_next2,s_next3,s_next4,s_next5,s_next6,s_next7,s_next8,done
52.0,813,0.0,0.0,12.5,12.0,120000.0,20000.0,2.0,0.0,0.998,2,0.3596377372741699,1.0,-3.5975837499999996,0.0,0.09189823674485566,12.5,12.0,120000.0,20000.0,2.0,0.0,0.99,1
69.0,2,0.0,0.09057971014492754,0.0,8.0,80000.0,0.0,0.0,1.0,0.99,1,0.0,1.0,-4.9305,0.0,0.09057971014492754,0.0,8.0,80000.0,0.0,0.0,1.0,0.99,1
69.0,2172,0.0,0.09057971014492754,0.0,12.0,120000.0,0.0,0.0,0.0,0.99,2,0.0,1.0,-4.93055,0.0,0.09057971014492754,0.0,12.0,120000.0,0.0,0.0,0.0,0.989,1
66.0,820,0.0,0.0946969696969697,12.5,12.0,120000.0,20000.0,2.0,0.0,0.991,0,0.0,1.0,9.798432916666666,0.0,0.13019023327451282,12.5,12.0,120000.0,20000.0,2.0,0.0,0.982,0
69.0,1710,0.0,0.09057971014492754,0.0,12.0,120000.0,0.0,0.0,1.0,0.99,1,0.3596377372741699,1.0,9.902483333333333,0.0,0.12842465753424656,0.0,12.0,120000.0,0.0,0.0,1.0,0.983,0
73.0,4,0.0,0.12842465753424656,0.0,8.0,80000.0,0.0,0.0,1.0,0.983,1,0.0,1.0,-4.93085,0.0,0.12842465753424656,0.0,8.0,80000.0,0.0,0.0,1.0,0.983,1
73.0,2174,0.0,0.12842465753424656,0.0,12.0,120000.0,0.0,0.0,0.0,0.983,3,0.0,1.0,-4.9309,0.0,0.12842465753424656,0.0,12.0,120000.0,0.0,0.0,0.0,0.982,1
68.0,1260,0.0,0.09191176470588235,0.0,12.0,120000.0,20000.0,1.0,0.0,0.991,0,0.0,1.0,9.79885,0.0,0.21114864864864866,12.5,12.0,120000.0,20000.0,3.0,0.0,0.982,0
70.0,1261,0.0,0.08928571428571429,12.5,12.0,120000.0,20000.0,2.0,0.0,0.989,2,0.3596377372741699,1.0,9.860766666666665,0.0,0.25,25.0,12.0,120000.0,20000.0,3.0,0.0,0.982,0
51.0,2163,0.0,0.0,0.0,12.0,120000.0,0.0,0.0,0.0,0.999,2,0.3596377372741699,1.0,-3.9311,0.0,0.2466780362218082,0.0,12.0,120000.0,0.0,0.0,0.0,0.978,1
62.0,818,0.0,0.0,37.5,12.0,120000.0,20000.0,4.0,0.0,0.996,2,0.3596377372741699,1.0,-3.497350416666666,0.0,0.2466780362218082,37.5,12.0,120000.0,20000.0,4.0,0.0,0.978,1
73.0,1712,0.0,0.12842465753424656,0.0,12.0,120000.0,0.0,0.0,1.0,0.983,1,0.3596377372741699,1.0,9.902033333333334,0.0,0.2840909090909091,0.0,12.0,120000.0,0.0,0.0,1.0,0.979,0
77.0,2176,0.0,0.2840909090909091,0.0,12.0,120000.0,0.0,0.0,0.0,0.979,3,0.0,1.0,-4.931150000000001,0.0,0.2840909090909091,0.0,12.0,120000.0,0.0,0.0,0.0,0.977,1
64.0,819,0.0,0.0,25.0,12.0,120000.0,20000.0,3.0,0.0,0.994,2,0.3596377372741699,1.0,-3.46823375,0.0,0.2840539820732396,37.5,12.0,120000.0,20000.0,4.0,0.0,0.977,1
72.0,823,0.0,0.13020833333333331,12.5,12.0,120000.0,20000.0,2.0,0.0,0.984,0,0.0,1.0,9.797632916666666,0.0,0.3204716933121788,37.5,12.0,120000.0,20000.0,4.0,0.0,0.976,0
72.0,1262,0.0,0.13020833333333331,12.5,12.0,120000.0,20000.0,2.0,0.0,0.984,0,0.0,1.0,9.797632916666666,0.0,0.3204716933121788,37.5,12.0,120000.0,20000.0,4.0,0.0,0.976,0
75.0,1713,0.0,0.25,0.0,12.0,120000.0,0.0,0.0,1.0,0.982,1,0.8526838421821594,1.0,9.901883333333334,0.0,0.31645569620253167,0.0,12.0,120000.0,0.0,0.0,1.0,0.976,0
79.0,7,0.0,0.31645569620253167,0.0,8.0,80000.0,0.0,0.0,1.0,0.976,3,0.0,1.0,-4.9312000000000005,0.0,0.31645569620253167,0.0,8.0,80000.0,0.0,0.0,1.0,0.976,1
79.0,2177,0.0,0.31645569620253167,0.0,12.0,120000.0,0.0,0.0,0.0,0.976,2,0.0,1.0,-4.93125,0.0,0.31645569620253167,0.0,12.0,120000.0,0.0,0.0,0.0,0.975,1
53.0,2164,0.0,0.0,0.0,12.0,120000.0,0.0,0.0,0.0,0.997,2,0.3596377372741699,1.0,-3.93125,0.0,0.3164156035418803,0.0,12.0,120000.0,0.0,0.0,0.0,0.975,1
68.0,821,0.0,0.09191176470588235,12.5,12.0,120000.0,20000.0,2.0,0.0,0.991,2,0.3596377372741699,1.0,-3.431667083333333,0.0,0.31246090332947096,37.5,12.0,120000.0,20000.0,4.0,0.0,0.975,1
74.0,824,0.0,0.21114864864864866,12.5,12.0,120000.0,20000.0,2.0,0.0,0.982,0,0.0,1.0,9.797582916666666,0.0,0.31246090332947096,37.5,12.0,120000.0,20000.0,4.0,0.0,0.975,0
74.0,1263,0.0,0.21114864864864866,12.5,12.0,120000.0,20000.0,2.0,0.0,0.982,0,0.0,1.0,9.797582916666666,0.0,0.31246090332947096,37.5,12.0,120000.0,20000.0,4.0,0.0,0.975,0
77.0,1714,0.0,0.2840909090909091,0.0,12.0,120000.0,0.0,0.0,1.0,0.979,1,0.6613133549690247,1.0,9.901833333333334,0.0,0.3472222222222222,0.0,12.0,120000.0,0.0,0.0,1.0,0.975,0
81.0,1716,0.0,0.3472222222222222,0.0,12.0,120000.0,0.0,0.0,1.0,0.975,2,0.0,1.0,-4.9313,0.0,0.3472222222222222,0.0,12.0,120000.0,0.0,0.0,1.0,0.974,1
76.0,825,0.0,0.24671052631578946,25.0,12.0,120000.0,20000.0,3.0,0.0,0.979,0,0.0,1.0,9.797682916666666,0.0,0.38105104486635233,25.0,12.0,120000.0,20000.0,3.0,0.0,0.972,0
76.0,1264,0.0,0.24671052631578946,25.0,12.0,120000.0,20000.0,3.0,0.0,0.979,0,0.0,1.0,9.797432916666667,0.0,0.38105104486635233,37.5,12.0,120000.0,20000.0,4.0,0.0,0.972,0
79.0,1715,0.0,0.31645569620253167,0.0,12.0,120000.0,0.0,0.0,1.0,0.976,1,0.039240285754203796,1.0,9.901933333333334,0.0,0.37650602409638556,0.0,12.0,120000.0,0.0,0.0,1.0,0.972,0
70.0,822,0.0,0.08928571428571429,12.5,12.0,120000.0,20000.0,2.0,0.0,0.989,2,0.3596377372741699,1.0,-3.4730666666666665,0.0,0.37650602409638556,25.0,12.0,120000.0,20000.0,3.0,0.0,0.972,1
83.0,9,0.0,0.37650602409638556,0.0,8.0,80000.0,0.0,0.0,1.0,0.972,3,0.0,1.0,-4.9314,0.0,0.37650602409638556,0.0,8.0,80000.0,0.0,0.0,1.0,0.972,1
83.0,2179,0.0,0.37650602409638556,0.0,12.0,120000.0,0.0,0.0,0.0,0.972,2,0.0,1.0,-4.93145,0.0,0.37650602409638556,0.0,12.0,120000.0,0.0,0.0,0.0,0.971,1
71.0,2173,0.0,0.08802816901408451,0.0,12.0,120000.0,0.0,0.0,0.0,0.987,2,0.3596377372741699,1.0,-3.4731166666666664,0.0,0.3720238095238095,0.0,12.0,120000.0,0.0,0.0,0.0,0.971,1
84.0,454,0.0,0.3720238095238095,25.0,25.0,400000.0,20000.0,3.0,1.0,0.971,1,0.0,1.0,-4.926449999999999,0.0,0.3720238095238095,25.0,25.0,400000.0,20000.0,3.0,1.0,0.971,1
78.0,826,0.0,0.3205128205128205,37.5,12.0,120000.0,20000.0,4.0,0.0,0.977,0,0.0,1.0,9.797632916666666,0.0,0.3719794819688749,25.0,12.0,120000.0,20000.0,3.0,0.0,0.971,0
78.0,1265,0.0,0.3205128205128205,37.5,12.0,120000.0,20000.0,4.0,0.0,0.977,0,0.0,1.0,9.797382916666667,0.0,0.3719794819688749,37.5,12.0,120000.0,20000.0,4.0,0.0,0.971,0
80.0,827,0.0,0.3125,37.5,12.0,120000.0,20000.0,4.0,0.0,0.975,0,0.0,1.0,9.797432916666665,0.0,0.36332980312407825,25.0,12.0,120000.0,20000.0,3.0,0.0,0.967,0
80.0,1266,0.0,0.3125,37.5,12.0,120000.0,20000.0,4.0,0.0,0.975,0,0.0,1.0,9.797182916666666,0.0,0.36332980312407825,37.5,12.0,120000.0,20000.0,4.0,0.0,0.967,0
83.0,1717,0.0,0.37650602409638556,0.0,12.0,120000.0,0.0,0.0,1.0,0.972,1,0.4122670590877533,1.0,9.901733333333333,0.0,0.4310344827586208,0.0,12.0,120000.0,0.0,0.0,1.0,0.968,0
82.0,1267,0.0,0.38109756097560976,37.5,12.0,120000.0,20000.0,4.0,0.0,0.973,0,0.0,1.0,9.797032916666666,0.0,0.426087896138178,37.5,12.0,120000.0,20000.0,4.0,0.0,0.964,0
75.0,5,0.0,0.25,0.0,8.0,80000.0,0.0,0.0,1.0,0.982,1,0.8526838421821594,1.0,-3.7657589583333326,0.0,0.4244801994702261,0.0,8.0,80000.0,0.0,0.0,1.0,0.964,1
63.0,2169,0.0,0.0,0.0,12.0,120000.0,0.0,0.0,0.0,0.995,2,0.3596377372741699,1.0,-3.9318,0.0,0.45646067415730335,0.0,12.0,120000.0,0.0,0.0,0.0,0.964,1
65.0,2170,0.0,0.04807692307692308,0.0,12.0,120000.0,0.0,0.0,0.0,0.993,2,0.3596377372741699,1.0,-3.9318,0.0,0.45646067415730335,0.0,12.0,120000.0,0.0,0.0,0.0,0.964,1
90.0,832,0.0,0.48611111111111116,37.5,12.0,120000.0,20000.0,4.0,0.0,0.961,2,0.0,1.0,-4.9145,0.0,0.48611111111111116,37.5,12.0,120000.0,20000.0,4.0,0.0,0.96,1
84.0,829,0.0,0.3720238095238095,25.0,12.0,120000.0,20000.0,3.0,0.0,0.971,0,0.0,1.0,9.797082916666666,0.0,0.4860570507657982,25.0,12.0,120000.0,20000.0,3.0,0.0,0.96,0
84.0,1268,0.0,0.3720238095238095,37.5,12.0,120000.0,20000.0,4.0,0.0,0.971,0,0.0,1.0,9.796832916666666,0.0,0.4860570507657982,37.5,12.0,120000.0,20000.0,4.0,0.0,0.96,0
77.0,6,0.0,0.2840909090909091,0.0,8.0,80000.0,0.0,0.0,1.0,0.979,1,0.6613133549690247,1.0,-3.7659589583333326,0.0,0.48426368103932993,0.0,8.0,80000.0,0.0,0.0,1.0,0.96,1
91.0,13,0.0,0.48076923076923084,0.0,8.0,80000.0,0.0,0.0,1.0,0.96,3,0.0,1.0,-4.932,0.0,0.48076923076923084,0.0,8.0,80000.0,0.0,0.0,1.0,0.96,1
82.0,828,0.0,0.38109756097560976,37.5,12.0,120000.0,20000.0,4.0,0.0,0.973,2,0.7392691969871521,1.0,9.668733333333334,0.0,0.4755434782608695,25.0,12.0,120000.0,20000.0,3.0,0.0,0.958,0
71.0,1711,0.0,0.08802816901408451,0.0,12.0,120000.0,0.0,0.0,1.0,0.987,2,0.3596377372741699,1.0,-3.8071,0.0,0.4755434782608695,0.0,12.0,120000.0,0.0,0.0,1.0,0.958,1
86.0,830,0.0,0.36337209302325585,25.0,12.0,120000.0,20000.0,3.0,0.0,0.968,0,0.0,1.0,9.796982916666666,0.0,0.47549174269190936,25.0,12.0,120000.0,20000.0,3.0,0.0,0.958,0
86.0,1269,0.0,0.36337209302325585,37.5,12.0,120000.0,20000.0,4.0,0.0,0.968,0,0.0,1.0,9.796732916666667,0.0,0.47549174269190936,37.5,12.0,120000.0,20000.0,4.0,0.0,0.958,0
93.0,14,0.0,0.4704301075268817,0.0,8.0,80000.0,0.0,0.0,1.0,0.958,3,0.0,1.0,-4.9321,0.0,0.4704301075268817,0.0,8.0,80000.0,0.0,0.0,1.0,0.958,1
93.0,1722,0.0,0.4704301075268817,0.0,12.0,120000.0,0.0,0.0,1.0,0.958,1,0.0,1.0,-4.9323500000000005,0.0,0.4704301075268817,0.0,12.0,120000.0,0.0,0.0,1.0,0.958,1
88.0,831,0.0,0.42613636363636365,25.0,12.0,120000.0,20000.0,3.0,0.0,0.964,0,0.0,1.0,9.797082916666668,0.0,0.46537597432443634,12.5,12.0,120000.0,20000.0,2.0,0.0,0.955,0
88.0,1270,0.0,0.42613636363636365,37.5,12.0,120000.0,20000.0,4.0,0.0,0.964,0,0.0,1.0,9.796582916666667,0.0,0.46537597432443634,37.5,12.0,120000.0,20000.0,4.0,0.0,0.955,0
91.0,1721,0.0,0.48076923076923084,0.0,12.0,120000.0,0.0,0.0,1.0,0.96,1,1.0,1.0,9.901133333333334,0.0,0.4605263157894737,0.0,12.0,120000.0,0.0,0.0,1.0,0.956,0
75.0,451,0.0,0.25,0.0,25.0,400000.0,20000.0,1.0,1.0,0.982,1,0.8526838421821594,1.0,9.6673,0.0,0.4605263157894737,25.0,25.0,400000.0,20000.0,3.0,1.0,0.956,0
95.0,15,0.0,0.4605263157894737,0.0,8.0,80000.0,0.0,0.0,1.0,0.956,3,0.0,1.0,-4.9322,0.0,0.4605263157894737,0.0,8.0,80000.0,0.0,0.0,1.0,0.956,1
96.0,458,0.0,0.48828125,25.0,25.0,400000.0,20000.0,3.0,1.0,0.955,1,0.0,1.0,-4.927249999999999,0.0,0.48828125,25.0,25.0,400000.0,20000.0,3.0,1.0,0.955,1
90.0,1271,0.0,0.48611111111111116,37.5,12.0,120000.0,20000.0,4.0,0.0,0.961,0,0.0,1.0,9.796582916666667,0.0,0.4882303418154003,37.5,12.0,120000.0,20000.0,4.0,0.0,0.955,0
97.0,16,0.0,0.5154639175257733,0.0,8.0,80000.0,0.0,0.0,1.0,0.955,3,0.0,1.0,-4.93225,0.0,0.5154639175257733,0.0,8.0,80000.0,0.0,0.0,1.0,0.955,1
92.0,833,0.0,0.4755434782608695,25.0,12.0,120000.0,20000.0,3.0,0.0,0.958,0,0.0,1.0,9.797132916666666,0.0,0.542036471580811,0.0,12.0,120000.0,20000.0,1.0,0.0,0.951,0
92.0,1272,0.0,0.4755434782608695,37.5,12.0,120000.0,20000.0,4.0,0.0,0.958,0,0.0,1.0,9.796632916666665,0.0,0.542036471580811,25.0,12.0,120000.0,20000.0,3.0,0.0,0.951,0
89.0,1720,0.0,0.45646067415730335,0.0,12.0,120000.0,0.0,0.0,1.0,0.964,2,1.0,1.0,9.650933333333333,0.0,0.5681818181818181,0.0,12.0,120000.0,0.0,0.0,1.0,0.952,0
99.0,1725,0.0,0.5681818181818181,0.0,12.0,120000.0,0.0,0.0,1.0,0.952,1,0.0,1.0,-4.93245,0.0,0.5681818181818181,0.0,12.0,120000.0,0.0,0.0,1.0,0.951,1
95.0,1723,0.0,0.4605263157894737,0.0,12.0,120000.0,0.0,0.0,1.0,0.956,1,0.8460362553596497,1.0,9.859216666666665,0.0,0.5625,0.0,12.0,120000.0,0.0,0.0,1.0,0.951,0
94.0,834,0.0,0.4654255319148936,25.0,12.0,120000.0,20000.0,3.0,0.0,0.957,2,0.5247055888175964,1.0,9.8226,0.0,0.5625,0.0,12.0,120000.0,20000.0,1.0,0.0,0.952,0
87.0,2181,0.0,0.4310344827586208,0.0,12.0,120000.0,0.0,0.0,0.0,0.968,2,0.3451581299304962,1.0,-3.4744837499999996,0.0,0.5624436993856915,0.0,12.0,120000.0,0.0,0.0,0.0,0.952,1
94.0,1273,0.0,0.4654255319148936,37.5,12.0,120000.0,20000.0,4.0,0.0,0.957,0,0.0,1.0,9.796682916666665,0.0,0.5624436993856915,25.0,12.0,120000.0,20000.0,3.0,0.0,0.952,0
75.0,2175,0.0,0.25,0.0,12.0,120000.0,0.0,0.0,0.0,0.982,2,0.3183346688747406,1.0,-3.9324,0.0,0.587871287128713,0.0,12.0,120000.0,0.0,0.0,0.0,0.952,1
81.0,453,0.0,0.3472222222222222,12.5,25.0,400000.0,20000.0,2.0,1.0,0.975,0,0.0,1.0,9.646799799999998,0.0,0.5878130296195396,25.0,25.0,400000.0,20000.0,3.0,1.0,0.95,0
96.0,1274,0.0,0.48828125,37.5,12.0,120000.0,20000.0,4.0,0.0,0.955,0,0.0,1.0,9.796532916666665,0.0,0.5820507222771569,25.0,12.0,120000.0,20000.0,3.0,0.0,0.949,0
89.0,2182,0.0,0.45646067415730335,0.0,12.0,120000.0,0.0,0.0,0.0,0.964,2,1.0,1.0,-3.5158833333333335,0.0,0.6067961165048543,0.0,12.0,120000.0,0.0,0.0,0.0,0.949,1
103.0,19,0.0,0.6067961165048543,0.0,8.0,80000.0,0.0,0.0,1.0,0.949,1,0.0,1.0,-4.932550000000001,0.0,0.6067961165048543,0.0,8.0,80000.0,0.0,0.0,1.0,0.949,1
81.0,2178,0.0,0.3472222222222222,0.0,12.0,120000.0,0.0,0.0,0.0,0.975,2,0.7392691969871521,1.0,-3.9326,0.0,0.5952380952380952,0.0,12.0,120000.0,0.0,0.0,0.0,0.948,1
105.0,20,0.0,0.5952380952380952,0.0,8.0,80000.0,0.0,0.0,1.0,0.948,2,0.0,1.0,-4.932600000000001,0.0,0.5952380952380952,0.0,8.0,80000.0,0.0,0.0,1.0,0.948,1
100.0,1276,0.0,0.5625,25.0,12.0,120000.0,20000.0,3.0,0.0,0.952,0,0.0,1.0,9.796332916666666,0.0,0.6190453146830192,25.0,12.0,120000.0,20000.0,3.0,0.0,0.945,0
103.0,1727,0.0,0.6067961165048543,0.0,12.0,120000.0,0.0,0.0,1.0,0.949,1,0.4372895359992981,1.0,9.900633333333333,0.0,0.6133177570093458,0.0,12.0,120000.0,0.0,0.0,1.0,0.946,0
87.0,1719,0.0,0.4310344827586208,0.0,12.0,120000.0,0.0,0.0,1.0,0.968,2,0.3451581299304962,1.0,-3.8078,0.0,0.636574074074074,0.0,12.0,120000.0,0.0,0.0,1.0,0.944,1
108.0,462,0.0,0.636574074074074,37.5,25.0,400000.0,20000.0,4.0,1.0,0.944,1,0.0,1.0,-4.9153,0.0,0.636574074074074,37.5,25.0,400000.0,20000.0,4.0,1.0,0.944,1
102.0,1277,0.0,0.5821078431372549,25.0,12.0,120000.0,20000.0,3.0,0.0,0.95,0,0.0,1.0,9.796282916666666,0.0,0.636515078556145,25.0,12.0,120000.0,20000.0,3.0,0.0,0.944,0
109.0,22,0.0,0.6307339449541285,0.0,8.0,80000.0,0.0,0.0,1.0,0.944,3,0.0,1.0,-4.9328,0.0,0.6307339449541285,0.0,8.0,80000.0,0.0,0.0,1.0,0.944,1
104.0,1278,0.0,0.6009615384615384,25.0,12.0,120000.0,20000.0,3.0,0.0,0.948,0,0.0,1.0,9.796382916666667,0.0,0.6249431301751541,12.5,12.0,120000.0,20000.0,2.0,0.0,0.941,0
106.0,1279,0.0,0.6191037735849056,37.5,12.0,120000.0,20000.0,4.0,0.0,0.947,2,1.0,1.0,9.876266666666666,0.0,0.6193693693693694,12.5,12.0,120000.0,20000.0,2.0,0.0,0.942,0
111.0,1731,0.0,0.6193693693693694,0.0,12.0,120000.0,0.0,0.0,1.0,0.942,3,0.0,1.0,-4.93295,0.0,0.6193693693693694,0.0,12.0,120000.0,0.0,0.0,1.0,0.941,1
113.0,24,0.0,0.6360619469026549,0.0,8.0,80000.0,0.0,0.0,1.0,0.941,3,0.0,1.0,-4.93295,0.0,0.6360619469026549,0.0,8.0,80000.0,0.0,0.0,1.0,0.941,1
93.0,457,0.0,0.4704301075268817,25.0,25.0,400000.0,20000.0,3.0,1.0,0.958,0,0.0,1.0,9.6460498,0.0,0.6360056069369431,37.5,25.0,400000.0,20000.0,4.0,1.0,0.94,0
108.0,1280,0.0,0.636574074074074,25.0,12.0,120000.0,20000.0,3.0,0.0,0.944,0,0.0,1.0,9.795982916666667,0.0,0.6304271002169021,25.0,12.0,120000.0,20000.0,3.0,0.0,0.938,0
105.0,1728,0.0,0.5952380952380952,0.0,12.0,120000.0,0.0,0.0,1.0,0.948,2,1.0,1.0,9.650283333333334,0.0,0.6521739130434783,0.0,12.0,120000.0,0.0,0.0,1.0,0.939,0
116.0,1284,0.0,0.646551724137931,25.0,12.0,120000.0,20000.0,3.0,0.0,0.938,2,0.0,1.0,-4.9281,0.0,0.646551724137931,25.0,12.0,120000.0,20000.0,3.0,0.0,0.938,1
93.0,2184,0.0,0.4704301075268817,0.0,12.0,120000.0,0.0,0.0,0.0,0.958,2,0.5247055888175964,1.0,-3.9331,0.0,0.641025641025641,0.0,12.0,120000.0,0.0,0.0,0.0,0.938,1
118.0,1285,0.0,0.6355932203389831,25.0,12.0,120000.0,20000.0,3.0,0.0,0.936,2,0.0,1.0,-4.9281999999999995,0.0,0.6355932203389831,25.0,12.0,120000.0,20000.0,3.0,0.0,0.936,1
112.0,1282,0.0,0.6417410714285714,12.5,12.0,120000.0,20000.0,2.0,0.0,0.941,0,0.0,1.0,9.796082916666666,0.0,0.6355393072163963,12.5,12.0,120000.0,20000.0,2.0,0.0,0.935,0
115.0,1733,0.0,0.6521739130434783,0.0,12.0,120000.0,0.0,0.0,1.0,0.939,1,1.0,1.0,9.899883333333333,0.0,0.6302521008403361,0.0,12.0,120000.0,0.0,0.0,1.0,0.936,0
99.0,459,0.0,0.5681818181818181,25.0,25.0,400000.0,20000.0,3.0,1.0,0.952,0,0.0,1.0,9.646099799999998,0.0,0.6301990899757087,25.0,25.0,400000.0,20000.0,3.0,1.0,0.936,0
114.0,1283,0.0,0.6304824561403508,25.0,12.0,120000.0,20000.0,3.0,0.0,0.94,0,0.0,1.0,9.796082916666666,0.0,0.6249478689319332,12.5,12.0,120000.0,20000.0,2.0,0.0,0.935,0
117.0,1734,0.0,0.641025641025641,0.0,12.0,120000.0,0.0,0.0,1.0,0.938,1,0.08846382796764374,1.0,9.900083333333333,0.0,0.6198347107438017,0.0,12.0,120000.0,0.0,0.0,1.0,0.935,0
123.0,1735,0.0,0.6097560975609756,0.0,12.0,120000.0,0.0,0.0,1.0,0.935,1,0.0,1.0,-4.933250000000001,0.0,0.6097560975609756,0.0,12.0,120000.0,0.0,0.0,1.0,0.935,1
125.0,1736,0.04,0.6,0.0,12.0,120000.0,0.0,0.0,1.0,0.935,2,0.0,1.0,-4.933250000000001,0.04,0.6,0.0,12.0,120000.0,0.0,0.0,1.0,0.935,1
105.0,461,0.0,0.5952380952380952,25.0,25.0,400000.0,20000.0,3.0,1.0,0.948,0,0.0,1.0,9.646049799999998,0.039996797056491715,0.5999519558473758,25.0,25.0,400000.0,20000.0,3.0,1.0,0.935,0
85.0,1718,0.0,0.3676470588235294,0.0,12.0,120000.0,0.0,0.0,1.0,0.971,3,0.11604437977075577,1.0,-3.93325,0.03974246564323459,0.5961369846485188,0.0,12.0,120000.0,0.0,0.0,1.0,0.935,1
120.0,1286,0.0,0.625,12.5,12.0,120000.0,20000.0,2.0,0.0,0.936,0,0.0,1.0,9.795582916666666,0.07935877475130745,0.6199904277445896,37.5,12.0,120000.0,20000.0,4.0,0.0,0.935,0
85.0,2180,0.0,0.3676470588235294,0.0,12.0,120000.0,0.0,0.0,0.0,0.971,3,0.11604437977075577,1.0,-3.93325,0.07885812799793959,0.616079124983903,0.0,12.0,120000.0,0.0,0.0,0.0,0.935,1
107.0,1729,0.0,0.6133177570093458,0.0,12.0,120000.0,0.0,0.0,1.0,0.946,2,1.0,1.0,-3.8083,0.078125,0.6103515625,0.0,12.0,120000.0,0.0,0.0,1.0,0.934,1
128.0,1290,0.078125,0.6103515625,37.5,12.0,120000.0,20000.0,4.0,0.0,0.934,3,0.0,1.0,-4.915800000000001,0.078125,0.6103515625,37.5,12.0,120000.0,20000.0,4.0,0.0,0.934,1
122.0,1287,0.0,0.6147540983606558,12.5,12.0,120000.0,20000.0,2.0,0.0,0.935,0,0.0,1.0,9.795782916666665,0.07811889085861333,0.6103038348329166,25.0,12.0,120000.0,20000.0,3.0,0.0,0.934,0
129.0,1738,0.07751937984496124,0.6056201550387597,0.0,12.0,120000.0,0.0,0.0,1.0,0.934,3,0.0,1.0,-4.933300000000001,0.07751937984496124,0.6056201550387597,0.0,12.0,120000.0,0.0,0.0,1.0,0.934,1
124.0,1288,0.0,0.6048387096774194,25.0,12.0,120000.0,20000.0,3.0,0.0,0.935,0,0.0,1.0,9.795932916666667,0.07691715430219566,0.6009152679859036,12.5,12.0,120000.0,20000.0,2.0,0.0,0.932,0
