time,task_id,s0,s1,s2,s3,s4,s5,s6,s7,action,action_prob,reward,s_next0,s_next1,s_next2,s_next3,s_next4,s_next5,s_next6,s_next7,done
40.0,91000,0.0,0.1875,0.0,10.0,18000.0,25000.0,1.0,0.0,3,0.3333333333333333,0.0,0.020930232558139535,0.17965116279069768,0.0,10.0,18000.0,25000.0,1.0,0.0,0
41.0,91001,0.0,0.1829268292682927,0.0,10.0,18000.0,25000.0,1.0,0.0,3,0.3333333333333333,0.0,0.020930232558139535,0.17965116279069768,0.0,10.0,18000.0,25000.0,1.0,0.0,0
43.0,91003,0.020930232558139535,0.17965116279069768,0.0,10.0,18000.0,25000.0,1.0,0.0,0,0.3333333333333333,0.0,0.02058083224769443,0.17665214345937721,0.0,10.0,18000.0,25000.0,1.0,0.0,0
42.0,136000,0.010714285714285714,0.17857142857142858,0.0,10.0,18000.0,0.0,0.0,0.0,3,0.5,0.0,0.36333333333333334,0.18666666666666668,0.0,10.0,18000.0,0.0,0.0,0.0,0
42.0,91002,0.010714285714285714,0.17857142857142858,0.0,10.0,18000.0,25000.0,1.0,0.0,2,0.3333333333333333,0.0,0.3652173913043478,0.1923913043478261,0.0,10.0,18000.0,25000.0,1.0,0.0,0
44.0,136002,0.020454545454545454,0.18068181818181817,0.0,10.0,18000.0,0.0,0.0,0.0,2,0.5,0.0,0.3652173913043478,0.1923913043478261,0.0,10.0,18000.0,0.0,0.0,0.0,0
46.0,91006,0.3652173913043478,0.1923913043478261,0.0,10.0,18000.0,25000.0,1.0,0.0,0,0.3333333333333333,0.0,0.3691417998840574,0.18938579298399463,0.0,10.0,18000.0,25000.0,1.0,0.0,0
36.0,52500,0.0,0.0,0.0,30.0,600000.0,25000.0,1.0,5.0,2,0.25,0.0,0.3670212765957447,0.18829787234042553,37.5,30.0,600000.0,25000.0,4.0,5.0,0
43.0,136001,0.020930232558139535,0.17965116279069768,0.0,10.0,18000.0,0.0,0.0,0.0,2,0.5,0.0,0.3670212765957447,0.18829787234042553,0.0,10.0,18000.0,0.0,0.0,0.0,0
43.0,109000,0.020930232558139535,0.17965116279069768,0.0,10.0,18000.0,0.0,0.0,2.0,3,0.3333333333333333,0.0,0.3670212765957447,0.18829787234042553,0.0,10.0,18000.0,0.0,0.0,2.0,0
45.0,91005,0.36333333333333334,0.18666666666666668,0.0,10.0,18000.0,25000.0,1.0,0.0,2,0.3333333333333333,0.0,0.3670212765957447,0.18829787234042553,0.0,10.0,18000.0,25000.0,1.0,0.0,0
45.0,136003,0.36333333333333334,0.18666666666666668,0.0,10.0,18000.0,0.0,0.0,0.0,3,0.5,0.0,0.3670212765957447,0.18829787234042553,0.0,10.0,18000.0,0.0,0.0,0.0,0
47.0,9000,0.3670212765957447,0.18829787234042553,0.0,6.0,120000.0,0.0,0.0,2.0,1,0.3333333333333333,9900.0,0.378125,0.18437499999999998,0.0,6.0,120000.0,0.0,0.0,1.0,1
44.0,91004,0.020454545454545454,0.18068181818181817,0.0,10.0,18000.0,25000.0,1.0,0.0,2,0.3333333333333333,0.0,0.378125,0.18437499999999998,0.0,10.0,18000.0,25000.0,1.0,0.0,0
46.0,109003,0.3652173913043478,0.1923913043478261,0.0,10.0,18000.0,0.0,0.0,2.0,3,0.3333333333333333,0.0,0.378125,0.18437499999999998,0.0,10.0,18000.0,0.0,0.0,2.0,0
48.0,91008,0.378125,0.18437499999999998,0.0,10.0,18000.0,25000.0,1.0,0.0,0,0.3333333333333333,0.0,0.40016408779723217,0.18161293215412844,0.0,10.0,18000.0,25000.0,1.0,0.0,0
44.0,109001,0.020454545454545454,0.18068181818181817,0.0,10.0,18000.0,0.0,0.0,2.0,2,0.3333333333333333,0.0,0.3979591836734694,0.18061224489795918,0.0,10.0,18000.0,0.0,0.0,2.0,0
47.0,91007,0.3670212765957447,0.18829787234042553,0.0,10.0,18000.0,25000.0,1.0,0.0,3,0.3333333333333333,0.0,0.3979591836734694,0.18061224489795918,0.0,10.0,18000.0,25000.0,1.0,0.0,0
47.0,136005,0.3670212765957447,0.18829787234042553,0.0,10.0,18000.0,0.0,0.0,0.0,3,0.5,0.0,0.3979591836734694,0.18061224489795918,0.0,10.0,18000.0,0.0,0.0,0.0,0
45.0,109002,0.36333333333333334,0.18666666666666668,0.0,10.0,18000.0,0.0,0.0,2.0,3,0.3333333333333333,0.0,0.40800000000000003,0.186,0.0,10.0,18000.0,0.0,0.0,2.0,0
48.0,109005,0.378125,0.18437499999999998,0.0,10.0,18000.0,0.0,0.0,2.0,3,0.3333333333333333,0.0,0.40800000000000003,0.186,0.0,10.0,18000.0,0.0,0.0,2.0,0
46.0,136004,0.3652173913043478,0.1923913043478261,0.0,10.0,18000.0,0.0,0.0,0.0,3,0.5,0.0,0.4088235294117647,0.36323529411764705,0.0,10.0,18000.0,0.0,0.0,0.0,0
49.0,136007,0.3979591836734694,0.18061224489795918,0.0,10.0,18000.0,0.0,0.0,0.0,2,0.5,0.0,0.4088235294117647,0.36323529411764705,0.0,10.0,18000.0,0.0,0.0,0.0,0
47.0,109004,0.3670212765957447,0.18829787234042553,0.0,10.0,18000.0,0.0,0.0,2.0,3,0.3333333333333333,0.0,0.4182692307692307,0.35625,0.0,10.0,18000.0,0.0,0.0,2.0,0
49.0,91009,0.3979591836734694,0.18061224489795918,0.0,10.0,18000.0,25000.0,1.0,0.0,3,0.3333333333333333,0.0,0.4182692307692307,0.35625,0.0,10.0,18000.0,25000.0,2.0,0.0,0
50.0,136008,0.40800000000000003,0.186,0.0,10.0,18000.0,0.0,0.0,0.0,2,0.5,0.0,0.4182692307692307,0.35625,0.0,10.0,18000.0,0.0,0.0,0.0,0
50.0,91010,0.40800000000000003,0.186,0.0,10.0,18000.0,25000.0,1.0,0.0,3,0.3333333333333333,0.0,0.4182692307692307,0.35625,0.0,10.0,18000.0,25000.0,2.0,0.0,0
48.0,136006,0.378125,0.18437499999999998,0.0,10.0,18000.0,0.0,0.0,0.0,2,0.5,0.0,0.710377358490566,0.3580188679245283,0.0,10.0,18000.0,0.0,0.0,0.0,0
49.0,109006,0.3979591836734694,0.18061224489795918,0.0,10.0,18000.0,0.0,0.0,2.0,3,0.3333333333333333,0.0,0.710377358490566,0.3580188679245283,0.0,10.0,18000.0,0.0,0.0,2.0,0
50.0,109007,0.40800000000000003,0.186,0.0,10.0,18000.0,0.0,0.0,2.0,3,0.3333333333333333,0.0,0.710377358490566,0.3580188679245283,0.0,10.0,18000.0,0.0,0.0,2.0,0
51.0,118000,0.4088235294117647,0.36323529411764705,0.0,10.0,18000.0,0.0,0.0,2.0,1,0.3333333333333333,0.0,0.710377358490566,0.3580188679245283,0.0,10.0,18000.0,0.0,0.0,2.0,0
39.0,52503,0.0,0.19230769230769232,0.0,30.0,600000.0,25000.0,1.0,4.0,1,0.25,0.0,0.7055555555555555,0.3875,75.0,30.0,600000.0,25000.0,7.0,5.0,0
51.0,91011,0.4088235294117647,0.36323529411764705,0.0,10.0,18000.0,25000.0,1.0,0.0,3,0.3333333333333333,0.0,0.7055555555555555,0.3875,0.0,10.0,18000.0,25000.0,2.0,1.0,0
52.0,91012,0.4182692307692307,0.35625,0.0,10.0,18000.0,25000.0,2.0,0.0,2,0.3333333333333333,0.0,0.7055555555555555,0.3875,0.0,10.0,18000.0,25000.0,2.0,1.0,0
