time,task_id,s0,s1,s2,s3,s4,s5,s6,s7,action,action_prob,reward,s_next0,s_next1,s_next2,s_next3,s_next4,s_next5,s_next6,s_next7,done
40.0,91000,0.0,0.0,0.0,10.0,18000.0,25000.0,1.0,0.0,0,0.3333333333333333,0.0,0.0,0.0,0.0,10.0,18000.0,25000.0,1.0,0.0,0
41.0,91001,0.0,0.0,0.0,10.0,18000.0,25000.0,1.0,0.0,0,0.3333333333333333,0.0,0.0,0.0,0.0,10.0,18000.0,25000.0,1.0,0.0,0
42.0,91002,0.0,0.0,0.0,10.0,18000.0,25000.0,1.0,0.0,0,0.3333333333333333,0.0,0.0,0.0,0.0,10.0,18000.0,25000.0,1.0,0.0,0
43.0,91003,0.0,0.005232558139534884,0.0,10.0,18000.0,25000.0,1.0,0.0,0,0.3333333333333333,0.0,0.0,0.005145208061923608,0.0,10.0,18000.0,25000.0,1.0,0.0,0
42.0,136000,0.0,0.0,0.0,10.0,18000.0,0.0,0.0,0.0,2,0.5,0.0,0.0,0.010227272727272727,0.0,10.0,18000.0,0.0,0.0,0.0,0
44.0,91004,0.0,0.010227272727272727,0.0,10.0,18000.0,25000.0,1.0,0.0,0,0.3333333333333333,0.0,0.0,0.01006035992390791,0.0,10.0,18000.0,25000.0,1.0,0.0,0
45.0,91005,0.0,0.015,0.0,10.0,18000.0,25000.0,1.0,0.0,0,0.3333333333333333,0.0,0.009840365221875088,0.014760547832812634,0.0,10.0,18000.0,25000.0,1.0,0.0,0
43.0,136001,0.0,0.005232558139534884,0.0,10.0,18000.0,0.0,0.0,0.0,2,0.5,0.0,0.009782608695652175,0.01956521739130435,0.0,10.0,18000.0,0.0,0.0,0.0,0
46.0,91006,0.009782608695652175,0.01956521739130435,0.0,10.0,18000.0,25000.0,1.0,0.0,0,0.3333333333333333,0.0,0.009629786083931932,0.019259572167863864,0.0,10.0,18000.0,25000.0,1.0,0.0,0
43.0,109000,0.0,0.005232558139534884,0.0,10.0,18000.0,0.0,0.0,2.0,2,0.3333333333333333,0.0,0.009574468085106383,0.023936170212765957,0.0,10.0,18000.0,0.0,0.0,2.0,0
44.0,136002,0.0,0.010227272727272727,0.0,10.0,18000.0,0.0,0.0,0.0,3,0.5,0.0,0.009574468085106383,0.023936170212765957,0.0,10.0,18000.0,0.0,0.0,0.0,0
44.0,109001,0.0,0.010227272727272727,0.0,10.0,18000.0,0.0,0.0,2.0,1,0.3333333333333333,0.0,0.009574468085106383,0.023936170212765957,0.0,10.0,18000.0,0.0,0.0,2.0,0
47.0,91007,0.009574468085106383,0.023936170212765957,0.0,10.0,18000.0,25000.0,1.0,0.0,0,0.3333333333333333,0.0,0.009428030708562601,0.023570076771406503,0.0,10.0,18000.0,25000.0,1.0,0.0,0
45.0,109002,0.0,0.015,0.0,10.0,18000.0,0.0,0.0,2.0,2,0.3333333333333333,0.0,0.009375,0.0328125,0.0,10.0,18000.0,0.0,0.0,2.0,0
46.0,136004,0.009782608695652175,0.01956521739130435,0.0,10.0,18000.0,0.0,0.0,0.0,2,0.5,0.0,0.009375,0.0328125,0.0,10.0,18000.0,0.0,0.0,0.0,0
48.0,91008,0.009375,0.0328125,0.0,10.0,18000.0,25000.0,1.0,0.0,0,0.3333333333333333,0.0,0.009234555872243819,0.032320945552853364,0.0,10.0,18000.0,25000.0,1.0,0.0,0
45.0,136003,0.0,0.015,0.0,10.0,18000.0,0.0,0.0,0.0,2,0.5,0.0,0.009183673469387754,0.041326530612244894,0.0,10.0,18000.0,0.0,0.0,0.0,0
49.0,91009,0.009183673469387754,0.041326530612244894,0.0,10.0,18000.0,25000.0,1.0,0.0,0,0.3333333333333333,0.0,0.00904886204527206,0.04071987920372427,0.0,10.0,18000.0,25000.0,1.0,0.0,0
47.0,136005,0.009574468085106383,0.023936170212765957,0.0,10.0,18000.0,0.0,0.0,0.0,2,0.5,0.0,0.009000000000000001,0.1095,0.0,10.0,18000.0,0.0,0.0,0.0,0
50.0,91010,0.009000000000000001,0.1095,0.0,10.0,18000.0,25000.0,1.0,0.0,0,0.3333333333333333,0.0,0.008870489085257425,0.10792428387063199,0.0,10.0,18000.0,25000.0,1.0,0.0,0
48.0,109005,0.009375,0.0328125,0.0,10.0,18000.0,0.0,0.0,2.0,1,0.3333333333333333,0.0,0.008823529411764706,0.13676470588235295,0.0,10.0,18000.0,0.0,0.0,2.0,0
49.0,136007,0.009183673469387754,0.041326530612244894,0.0,10.0,18000.0,0.0,0.0,0.0,2,0.5,0.0,0.008823529411764706,0.13676470588235295,0.0,10.0,18000.0,0.0,0.0,0.0,0
47.0,9000,0.009574468085106383,0.023936170212765957,0.0,6.0,120000.0,0.0,0.0,2.0,2,0.3333333333333333,0.0,0.008823529411764706,0.13676470588235295,0.0,6.0,120000.0,0.0,0.0,1.0,0
51.0,91011,0.008823529411764706,0.13676470588235295,0.0,10.0,18000.0,25000.0,1.0,0.0,0,0.3333333333333333,0.0,0.008699012430115517,0.13483469266679052,0.0,10.0,18000.0,25000.0,1.0,0.0,0
47.0,109004,0.009574468085106383,0.023936170212765957,0.0,10.0,18000.0,0.0,0.0,2.0,2,0.3333333333333333,0.0,0.008653846153846153,0.14711538461538462,0.0,10.0,18000.0,0.0,0.0,2.0,0
49.0,9002,0.009183673469387754,0.041326530612244894,0.0,6.0,120000.0,0.0,0.0,1.0,2,0.3333333333333333,0.0,0.008653846153846153,0.14711538461538462,0.0,6.0,120000.0,0.0,0.0,1.0,0
50.0,109007,0.009000000000000001,0.1095,0.0,10.0,18000.0,0.0,0.0,2.0,1,0.3333333333333333,0.0,0.008653846153846153,0.14711538461538462,0.0,10.0,18000.0,0.0,0.0,2.0,0
